<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
MRF_F2,10/03/2022,09:18:00,81027.25,81027.25,81027.25,81027.25,11,1240
MRF_F2,10/03/2022,09:20:00,80831.40,80831.40,80831.40,80831.40,10,1230
MRF_F2,10/03/2022,09:23:00,80831.40,80831.40,80831.40,80831.40,10,1230
MRF_F2,10/03/2022,09:25:00,81127.55,81127.55,81127.55,81127.55,10,1230
MRF_F2,10/03/2022,09:31:00,81127.55,81127.55,81127.55,81127.55,10,1230
MRF_F2,10/03/2022,09:34:00,80712.21,80712.21,80712.21,80712.21,20,1240
MRF_F2,10/03/2022,09:36:00,80712.21,80712.21,80675.00,80675.00,20,1250
MRF_F2,10/03/2022,09:40:00,80500.00,80500.00,80500.00,80500.00,10,1250
MRF_F2,10/03/2022,09:45:00,80500.00,80500.00,80500.00,80500.00,10,1250
MRF_F2,10/03/2022,09:51:00,81000.00,81000.00,81000.00,81000.00,10,1250
MRF_F2,10/03/2022,09:59:00,81000.00,81000.00,81000.00,81000.00,20,1250
MRF_F2,10/03/2022,10:01:00,80950.05,80950.05,80950.05,80950.05,10,1250
MRF_F2,10/03/2022,10:33:00,80448.65,80448.65,80448.65,80448.65,10,1230
MRF_F2,10/03/2022,10:44:00,80448.65,80448.65,80448.65,80448.65,10,1240
MRF_F2,10/03/2022,10:56:00,80365.00,80365.00,80364.96,80364.96,30,1250
MRF_F2,10/03/2022,11:20:00,80364.96,80364.96,80364.96,80364.96,10,1240
MRF_F2,10/03/2022,11:26:00,80776.55,80776.55,80776.55,80776.55,10,1250
MRF_F2,10/03/2022,11:44:00,80900.00,80900.00,80900.00,80900.00,10,1250
MRF_F2,10/03/2022,11:45:00,81032.65,81032.65,81032.65,81032.65,10,1260
MRF_F2,10/03/2022,12:01:00,80964.21,80964.21,80964.21,80964.21,10,1260
MRF_F2,10/03/2022,12:14:00,80870.25,80870.25,80870.25,80870.25,10,1260
MRF_F2,10/03/2022,12:23:00,80600.00,80600.00,80600.00,80600.00,10,1270
MRF_F2,10/03/2022,12:41:00,80721.15,80721.15,80721.15,80721.15,20,1260
MRF_F2,10/03/2022,12:42:00,80721.90,80721.90,80721.90,80721.90,10,1260
MRF_F2,10/03/2022,13:04:00,80750.00,80750.00,80750.00,80750.00,10,1260
MRF_F2,10/03/2022,13:40:00,80408.50,80408.50,80408.50,80408.50,10,1260
MRF_F2,10/03/2022,13:50:00,80121.50,80121.50,80121.50,80121.50,10,1260
MRF_F2,10/03/2022,14:01:00,80050.00,80050.00,80050.00,80050.00,10,1270
MRF_F2,10/03/2022,14:03:00,80050.00,80050.00,80050.00,80050.00,10,1270
MRF_F2,10/03/2022,14:04:00,80408.50,80408.50,80408.50,80408.50,10,1270
MRF_F2,10/03/2022,14:05:00,80408.50,80408.50,80408.50,80408.50,10,1270
MRF_F2,10/03/2022,14:13:00,80170.00,80170.00,80170.00,80170.00,10,1280
MRF_F2,10/03/2022,14:24:00,80050.00,80050.00,80050.00,80050.00,10,1270
MRF_F2,10/03/2022,14:25:00,79900.00,79900.00,79900.00,79900.00,20,1260
MRF_F2,10/03/2022,14:26:00,79900.00,79900.00,79900.00,79900.00,10,1260
MRF_F2,10/03/2022,14:33:00,79945.00,79945.00,79945.00,79945.00,10,1280
MRF_F2,10/03/2022,14:34:00,79945.00,79945.00,79945.00,79945.00,10,1270
MRF_F2,10/03/2022,14:37:00,79945.00,79945.00,79945.00,79945.00,10,1280
MRF_F2,10/03/2022,14:43:00,79937.10,79937.10,79937.10,79937.10,10,1280
MRF_F2,10/03/2022,14:50:00,79570.00,79570.00,79570.00,79570.00,10,1280
MRF_F2,10/03/2022,14:51:00,79550.00,79550.00,79550.00,79550.00,10,1280
MRF_F2,10/03/2022,14:52:00,79550.00,79550.00,79550.00,79550.00,10,1300
MRF_F2,10/03/2022,14:55:00,79411.46,79411.46,79411.46,79411.46,10,1300
MRF_F2,10/03/2022,15:01:00,79411.46,79411.46,79411.46,79411.46,10,1300
MRF_F2,10/03/2022,15:03:00,79828.40,79828.40,79828.40,79828.40,10,1310
MRF_F2,10/03/2022,15:04:00,79815.75,79815.75,79815.75,79815.75,10,1310
MRF_F2,10/03/2022,15:06:00,79815.75,79815.75,79815.75,79815.75,10,1300
MRF_F2,10/03/2022,15:08:00,79765.80,79765.80,79765.80,79765.80,10,1300
MRF_F2,10/03/2022,15:09:00,79765.80,79765.80,79765.80,79765.80,10,1300
MRF_F2,10/03/2022,15:10:00,80006.40,80006.40,80006.40,80006.40,10,1300
MRF_F2,10/03/2022,15:11:00,79967.80,79967.80,79967.80,79967.80,10,1300
MRF_F2,10/03/2022,15:16:00,79967.80,79967.80,79967.80,79967.80,10,1290
MRF_F2,10/03/2022,15:17:00,79782.46,79782.46,79782.46,79782.46,10,1290
MRF_F2,10/03/2022,15:18:00,79891.55,79891.55,79891.55,79891.55,10,1290
MRF_F2,10/03/2022,15:20:00,79913.21,79913.21,79913.21,79913.21,10,1290
MRF_F2,10/03/2022,15:22:00,80007.40,80009.80,80007.40,80009.80,20,1290
MRF_F2,10/03/2022,15:23:00,80045.96,80045.96,80045.96,80045.96,20,1290
MRF_F2,10/03/2022,15:24:00,79987.65,79987.65,79987.65,79987.65,10,1290
MRF_F2,10/03/2022,15:29:00,79828.96,79975.10,79828.96,79975.10,20,1300
MRF_F2,10/04/2022,09:17:00,80528.46,80884.75,80528.46,80884.75,31,1220
MRF_F2,10/04/2022,09:18:00,80884.75,80884.75,80853.65,80853.65,20,1220
MRF_F2,10/04/2022,09:21:00,80853.65,80991.85,80853.65,80991.85,20,1220
MRF_F2,10/04/2022,09:25:00,81200.00,81200.00,81200.00,81200.00,10,1230
MRF_F2,10/04/2022,09:26:00,81200.00,81200.00,81200.00,81200.00,10,1230
MRF_F2,10/04/2022,09:28:00,81200.00,81200.00,81200.00,81200.00,10,1230
MRF_F2,10/04/2022,09:36:00,80799.15,80906.21,80799.15,80906.21,20,1230
MRF_F2,10/04/2022,09:38:00,80720.00,80720.00,80617.50,80617.50,30,1240
MRF_F2,10/04/2022,09:40:00,80725.00,80725.00,80725.00,80725.00,10,1240
MRF_F2,10/04/2022,09:52:00,80728.46,80728.46,80728.46,80728.46,10,1250
MRF_F2,10/04/2022,10:04:00,81033.21,81033.21,81033.21,81033.21,10,1250
MRF_F2,10/04/2022,10:18:00,80988.65,80988.65,80988.65,80988.65,10,1260
MRF_F2,10/04/2022,10:39:00,81399.96,81399.96,81399.96,81399.96,60,1270
MRF_F2,10/04/2022,10:42:00,81358.90,81358.90,81358.90,81358.90,10,1280
MRF_F2,10/04/2022,10:43:00,81331.60,81331.60,81320.00,81320.00,20,1280
MRF_F2,10/04/2022,10:47:00,81178.80,81178.80,81178.80,81178.80,10,1280
MRF_F2,10/04/2022,10:51:00,81178.75,81178.80,81178.75,81178.80,20,1270
