<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
BANDHANBNK_F3,01-12-2023,09:17:00,236.05,236.05,236.05,236.05,2501,0
BANDHANBNK_F3,01-12-2023,09:18:00,235.4,235.4,235.4,235.4,2500,0
BANDHANBNK_F3,01-12-2023,09:21:00,235.0,235.0,235.0,235.0,2500,5000
BANDHANBNK_F3,01-12-2023,09:37:00,232.95,232.95,232.95,232.95,2500,7500
BANDHANBNK_F3,01-12-2023,09:39:00,232.0,232.0,232.0,232.0,2500,10000
BANDHANBNK_F3,01-12-2023,09:40:00,231.25,231.25,231.25,231.25,2500,10000
BANDHANBNK_F3,01-12-2023,09:52:00,231.25,232.5,231.25,232.5,5000,15000
BANDHANBNK_F3,01-12-2023,09:55:00,232.75,232.75,232.75,232.75,2500,20000
BANDHANBNK_F3,01-12-2023,10:14:00,232.0,232.0,232.0,232.0,2500,22500
BANDHANBNK_F3,01-12-2023,11:11:00,231.8,231.8,231.8,231.8,2500,25000
BANDHANBNK_F3,01-12-2023,11:45:00,231.2,231.2,231.2,231.2,2500,27500
BANDHANBNK_F3,01-12-2023,11:48:00,231.2,231.2,231.2,231.2,2500,25000
BANDHANBNK_F3,01-12-2023,11:51:00,231.35,231.35,231.35,231.35,2500,27500
BANDHANBNK_F3,01-12-2023,11:52:00,231.75,231.75,231.75,231.75,5000,27500
BANDHANBNK_F3,01-12-2023,12:04:00,231.3,231.3,231.3,231.3,2500,30000
BANDHANBNK_F3,01-12-2023,12:06:00,231.25,231.25,231.25,231.25,2500,32500
BANDHANBNK_F3,01-12-2023,12:15:00,231.0,231.0,230.8,230.8,7500,35000
BANDHANBNK_F3,01-12-2023,12:58:00,231.05,231.05,231.05,231.05,2500,40000
BANDHANBNK_F3,01-12-2023,13:04:00,230.5,230.5,230.5,230.5,2500,40000
BANDHANBNK_F3,01-12-2023,14:05:00,230.5,230.5,230.5,230.5,2500,42500
BANDHANBNK_F3,01-12-2023,14:07:00,231.0,231.0,230.5,230.5,5000,45000
BANDHANBNK_F3,01-12-2023,14:29:00,230.7,230.7,230.7,230.7,2500,50000
