<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
ABFRL_F3,01-12-2023,09:55:00,235.0,235.0,235.0,235.0,2601,0
ABFRL_F3,01-12-2023,13:02:00,236.5,236.5,236.5,236.5,2600,2600
ABFRL_F3,01-12-2023,14:22:00,236.5,236.5,236.5,236.5,2600,5200
ABFRL_F3,01-12-2023,15:09:00,234.0,234.0,234.0,234.0,2600,7800
ABFRL_F3,01-12-2023,15:21:00,233.9,233.9,233.9,233.9,2600,7800
ABFRL_F3,01-12-2023,15:28:00,233.5,233.5,233.5,233.5,2600,10400
ABFRL_F3,04-12-2023,09:49:00,234.35,235.0,234.35,235.0,5201,13000
ABFRL_F3,04-12-2023,10:13:00,235.5,235.5,235.5,235.5,2600,13000
ABFRL_F3,04-12-2023,11:56:00,235.5,235.5,235.0,235.0,10400,13000
ABFRL_F3,04-12-2023,11:57:00,235.0,235.0,235.0,235.0,15600,23400
ABFRL_F3,04-12-2023,13:00:00,235.0,235.0,235.0,235.0,2600,36400
ABFRL_F3,04-12-2023,13:28:00,234.0,234.0,234.0,234.0,2600,39000
ABFRL_F3,04-12-2023,13:44:00,234.0,234.0,234.0,234.0,2600,41600
ABFRL_F3,04-12-2023,14:09:00,234.2,234.2,234.2,234.2,5200,44200
ABFRL_F3,05-12-2023,09:25:00,236.2,236.2,236.2,236.2,2601,49400
ABFRL_F3,05-12-2023,09:58:00,236.5,236.5,236.5,236.5,2600,46800
ABFRL_F3,05-12-2023,10:26:00,236.5,236.5,236.5,236.5,5200,49400
ABFRL_F3,05-12-2023,11:19:00,234.0,234.0,234.0,234.0,5200,54600
ABFRL_F3,05-12-2023,11:45:00,232.6,232.6,232.6,232.6,2600,59800
ABFRL_F3,05-12-2023,13:16:00,232.6,232.6,232.6,232.6,2600,62400
ABFRL_F3,05-12-2023,13:17:00,234.8,234.85,234.8,234.85,5200,62400
ABFRL_F3,05-12-2023,14:23:00,236.0,236.0,236.0,236.0,2600,65000
ABFRL_F3,05-12-2023,14:32:00,237.0,237.0,237.0,237.0,2600,62400
ABFRL_F3,05-12-2023,14:36:00,238.0,238.0,238.0,238.0,2600,59800
ABFRL_F3,05-12-2023,14:40:00,239.0,239.0,239.0,239.0,2600,57200
ABFRL_F3,05-12-2023,14:47:00,240.5,240.5,240.5,240.5,2600,54600
ABFRL_F3,05-12-2023,14:48:00,240.95,240.95,240.95,240.95,2600,54600
ABFRL_F3,05-12-2023,14:50:00,241.65,241.65,241.65,241.65,2600,52000
ABFRL_F3,05-12-2023,15:04:00,242.65,242.65,242.65,242.65,2600,54600
ABFRL_F3,05-12-2023,15:06:00,242.65,242.65,242.65,242.65,2600,54600
ABFRL_F3,05-12-2023,15:15:00,243.55,243.55,243.55,243.55,5200,57200
ABFRL_F3,05-12-2023,15:17:00,243.55,243.55,243.55,243.55,2600,62400
ABFRL_F3,05-12-2023,15:26:00,244.05,244.05,244.05,244.05,2600,65000
ABFRL_F3,05-12-2023,15:27:00,244.05,244.05,244.05,244.05,2600,65000
ABFRL_F3,05-12-2023,15:28:00,243.1,243.1,243.1,243.1,5200,67600
