<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
HDFCLIFE_F3,04-09-2023,11:59:00,647.0,647.0,647.0,647.0,1101,0
HDFCLIFE_F3,04-09-2023,15:29:00,651.05,651.05,651.05,651.05,1,1100
HDFCLIFE_F3,05-09-2023,11:00:00,653.0,653.0,653.0,653.0,1101,1100
HDFCLIFE_F3,05-09-2023,12:32:00,647.25,647.25,647.25,647.25,3300,0
HDFCLIFE_F3,06-09-2023,09:40:00,658.0,658.0,658.0,658.0,1101,3300
HDFCLIFE_F3,07-09-2023,09:50:00,656.85,656.85,656.85,656.85,1101,4400
HDFCLIFE_F3,07-09-2023,13:00:00,655.65,655.65,655.65,655.65,1100,3300
HDFCLIFE_F3,07-09-2023,14:37:00,655.65,655.65,655.65,655.65,1100,4400
HDFCLIFE_F3,07-09-2023,14:54:00,667.95,667.95,667.95,667.95,1100,5500
HDFCLIFE_F3,07-09-2023,15:08:00,667.95,667.95,667.95,667.95,1100,5500
HDFCLIFE_F3,07-09-2023,15:25:00,666.05,666.05,666.05,666.05,1100,5500
HDFCLIFE_F3,08-09-2023,10:04:00,668.05,668.05,668.05,668.05,1101,6600
HDFCLIFE_F3,08-09-2023,11:13:00,668.0,668.0,666.5,666.5,2200,5500
HDFCLIFE_F3,08-09-2023,11:32:00,666.5,666.5,666.5,666.5,1100,5500
HDFCLIFE_F3,08-09-2023,11:35:00,666.5,666.5,666.5,666.5,1100,6600
HDFCLIFE_F3,08-09-2023,12:42:00,666.5,666.5,666.5,666.5,1100,7700
HDFCLIFE_F3,08-09-2023,13:12:00,668.1,668.1,668.1,668.1,1100,6600
HDFCLIFE_F3,08-09-2023,13:51:00,665.55,665.55,665.55,665.55,1100,7700
HDFCLIFE_F3,11-09-2023,12:29:00,684.7,684.7,684.7,684.7,1101,8800
HDFCLIFE_F3,11-09-2023,12:30:00,684.3,684.3,684.3,684.3,6600,8800
HDFCLIFE_F3,11-09-2023,12:38:00,684.1,684.1,684.1,684.1,1100,8800
HDFCLIFE_F3,11-09-2023,12:43:00,684.1,684.1,684.1,684.1,1100,9900
HDFCLIFE_F3,11-09-2023,13:59:00,686.2,686.2,686.2,686.2,1100,8800
HDFCLIFE_F3,11-09-2023,14:40:00,683.0,683.0,683.0,683.0,1100,9900
HDFCLIFE_F3,11-09-2023,14:52:00,681.75,681.75,681.75,681.75,1100,9900
HDFCLIFE_F3,12-09-2023,10:12:00,681.75,681.75,681.75,681.75,2200,8800
HDFCLIFE_F3,12-09-2023,15:25:00,668.9,668.9,668.9,668.9,6600,0
HDFCLIFE_F3,12-09-2023,15:27:00,668.9,668.9,668.9,668.9,1100,0
HDFCLIFE_F3,13-09-2023,09:28:00,665.7,665.7,665.65,665.65,2202,13200
HDFCLIFE_F3,13-09-2023,09:48:00,665.0,665.0,665.0,665.0,1100,11000
HDFCLIFE_F3,13-09-2023,09:54:00,663.8,663.8,663.8,663.8,2200,12100
HDFCLIFE_F3,13-09-2023,09:59:00,660.55,660.55,660.55,660.55,1100,9900
HDFCLIFE_F3,13-09-2023,10:00:00,660.55,660.55,660.55,660.55,1100,9900
HDFCLIFE_F3,13-09-2023,10:01:00,660.0,660.0,660.0,660.0,2200,8800
HDFCLIFE_F3,13-09-2023,10:06:00,660.0,660.0,660.0,660.0,1100,9900
HDFCLIFE_F3,13-09-2023,10:22:00,657.0,657.0,657.0,657.0,1100,9900
HDFCLIFE_F3,13-09-2023,10:32:00,657.0,657.0,657.0,657.0,2200,11000
HDFCLIFE_F3,13-09-2023,11:27:00,659.65,659.65,659.65,659.65,2200,13200
HDFCLIFE_F3,13-09-2023,13:33:00,658.8,658.8,658.8,658.8,1100,11000
HDFCLIFE_F3,13-09-2023,15:19:00,661.3,661.3,661.3,661.3,1100,11000
HDFCLIFE_F3,14-09-2023,09:26:00,661.0,661.0,661.0,661.0,1101,11000
HDFCLIFE_F3,14-09-2023,09:38:00,664.0,664.0,664.0,664.0,1100,1100
HDFCLIFE_F3,14-09-2023,11:11:00,664.0,664.0,664.0,664.0,1100,11000
HDFCLIFE_F3,14-09-2023,11:40:00,658.5,658.5,658.5,658.5,1100,12100
HDFCLIFE_F3,14-09-2023,13:24:00,658.5,658.5,658.5,658.5,2200,13200
HDFCLIFE_F3,14-09-2023,14:19:00,658.1,658.1,658.1,658.1,1100,13200
HDFCLIFE_F3,14-09-2023,14:50:00,656.35,656.35,656.35,656.35,1100,14300
HDFCLIFE_F3,14-09-2023,15:05:00,656.3,656.3,656.3,656.3,1100,14300
HDFCLIFE_F3,14-09-2023,15:11:00,656.3,656.3,656.3,656.3,1100,15400
HDFCLIFE_F3,14-09-2023,15:15:00,655.7,655.7,655.7,655.7,1100,16500
HDFCLIFE_F3,14-09-2023,15:27:00,655.7,655.7,655.7,655.7,2200,17600
HDFCLIFE_F3,15-09-2023,09:15:00,656.45,656.45,656.45,656.45,1101,19800
HDFCLIFE_F3,15-09-2023,09:27:00,653.0,653.0,653.0,653.0,1100,20900
HDFCLIFE_F3,15-09-2023,09:29:00,653.0,653.0,653.0,653.0,1100,22000
HDFCLIFE_F3,15-09-2023,11:30:00,655.75,655.75,655.75,655.75,1100,23100
HDFCLIFE_F3,15-09-2023,12:42:00,654.1,654.1,654.1,654.1,1100,24200
HDFCLIFE_F3,15-09-2023,13:30:00,655.4,655.4,655.4,655.4,1100,25300
HDFCLIFE_F3,15-09-2023,13:31:00,654.9,654.9,654.9,654.9,1100,26400
HDFCLIFE_F3,15-09-2023,13:40:00,654.05,654.05,654.05,654.05,1100,25300
HDFCLIFE_F3,15-09-2023,13:45:00,655.35,655.35,655.35,655.35,1100,25300
HDFCLIFE_F3,15-09-2023,14:35:00,656.2,656.2,656.2,656.2,1100,25300
HDFCLIFE_F3,15-09-2023,14:46:00,656.5,657.8,656.5,657.8,5500,26400
HDFCLIFE_F3,15-09-2023,15:00:00,657.8,657.8,657.8,657.8,1100,26400
HDFCLIFE_F3,15-09-2023,15:02:00,656.7,656.8,656.7,656.8,7700,26400
HDFCLIFE_F3,15-09-2023,15:13:00,655.2,655.2,655.2,655.2,5500,26400
HDFCLIFE_F3,15-09-2023,15:14:00,655.2,655.2,655.2,655.2,1100,28600
HDFCLIFE_F3,15-09-2023,15:16:00,654.25,655.15,654.25,655.15,2200,29700
HDFCLIFE_F3,15-09-2023,15:18:00,655.2,655.2,655.2,655.2,1100,29700
HDFCLIFE_F3,15-09-2023,15:27:00,656.85,656.85,656.85,656.85,3300,29700
HDFCLIFE_F3,18-09-2023,09:19:00,662.0,662.0,662.0,662.0,1101,30800
HDFCLIFE_F3,18-09-2023,09:20:00,663.4,663.4,663.4,663.4,1100,30800
