<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
INDIAMART_F1,01-09-2023,09:15:00,3077.8501,3096.55,3077.8501,3096.55,5102,641100
INDIAMART_F1,01-09-2023,09:16:00,3096.55,3105.0,3089.6499,3105.0,4200,641100
INDIAMART_F1,01-09-2023,09:17:00,3105.0,3105.0,3105.0,3105.0,900,642300
INDIAMART_F1,01-09-2023,09:18:00,3097.3999,3097.3999,3093.1001,3093.1001,600,642300
INDIAMART_F1,01-09-2023,09:19:00,3092.7,3092.7,3083.3,3091.45,3000,642300
INDIAMART_F1,01-09-2023,09:20:00,3088.45,3105.0,3088.45,3103.5,3600,642600
INDIAMART_F1,01-09-2023,09:21:00,3103.0,3116.7,3103.0,3109.0,5100,642600
INDIAMART_F1,01-09-2023,09:22:00,3109.95,3111.0,3106.8,3110.0,2700,642600
INDIAMART_F1,01-09-2023,09:23:00,3115.8,3115.8,3108.0,3108.0,1200,646200
INDIAMART_F1,01-09-2023,09:24:00,3114.8501,3114.8501,3108.5,3110.25,1500,646200
INDIAMART_F1,01-09-2023,09:25:00,3110.3999,3110.7,3105.1001,3108.0,1800,646200
INDIAMART_F1,01-09-2023,09:26:00,3105.0,3107.3,3103.6499,3107.3,1500,647400
INDIAMART_F1,01-09-2023,09:27:00,3105.0,3118.1499,3105.0,3118.1499,3600,647400
INDIAMART_F1,01-09-2023,09:28:00,3118.1499,3118.1499,3114.0,3117.95,1500,647400
INDIAMART_F1,01-09-2023,09:29:00,3120.0,3129.6499,3118.3,3120.6499,8700,648900
INDIAMART_F1,01-09-2023,09:30:00,3077.8501,3129.6499,3077.8501,3102.8,102306,648900
INDIAMART_F1,01-09-2023,09:31:00,3108.95,3110.05,3107.45,3110.05,1200,648900
INDIAMART_F1,01-09-2023,09:32:00,3110.0,3110.0,3105.0,3105.0,2400,643500
INDIAMART_F1,01-09-2023,09:35:00,3109.3,3109.3,3109.3,3109.3,300,643500
INDIAMART_F1,01-09-2023,09:37:00,3108.0,3108.0,3105.95,3105.95,900,642900
INDIAMART_F1,01-09-2023,09:38:00,3108.75,3109.5,3108.75,3109.0,1500,640200
INDIAMART_F1,01-09-2023,09:39:00,3108.0,3109.05,3107.0,3108.0,2100,640200
INDIAMART_F1,01-09-2023,09:40:00,3107.05,3108.0,3107.05,3108.0,2400,640200
INDIAMART_F1,01-09-2023,09:41:00,3111.0,3123.1499,3111.0,3123.1499,4200,641700
INDIAMART_F1,01-09-2023,09:42:00,3115.0,3115.0,3115.0,3115.0,600,641700
INDIAMART_F1,01-09-2023,09:44:00,3122.45,3122.45,3121.3,3121.3,600,641100
INDIAMART_F1,01-09-2023,09:45:00,3121.8999,3121.8999,3118.7,3118.7,600,641100
INDIAMART_F1,01-09-2023,09:46:00,3117.8,3117.8,3117.8,3117.8,300,641100
INDIAMART_F1,01-09-2023,09:47:00,3123.6001,3128.0,3123.6001,3128.0,4500,642000
INDIAMART_F1,01-09-2023,09:48:00,3120.6499,3126.6499,3120.6499,3126.3501,2400,642000
INDIAMART_F1,01-09-2023,09:49:00,3121.25,3126.6499,3121.25,3126.6499,900,642000
INDIAMART_F1,01-09-2023,09:50:00,3122.8,3122.8,3122.0,3122.0,900,641700
INDIAMART_F1,01-09-2023,09:51:00,3119.2,3119.2,3119.2,3119.2,300,641700
INDIAMART_F1,01-09-2023,09:53:00,3122.0,3122.0,3122.0,3122.0,300,641700
INDIAMART_F1,01-09-2023,09:55:00,3122.0,3122.0,3118.25,3118.25,600,639900
INDIAMART_F1,01-09-2023,09:58:00,3119.0,3119.0,3117.1499,3117.8,900,639900
INDIAMART_F1,01-09-2023,09:59:00,3117.05,3117.05,3106.8,3106.8,3000,639900
INDIAMART_F1,01-09-2023,10:00:00,3107.0,3107.0,3107.0,3107.0,600,639900
INDIAMART_F1,01-09-2023,10:01:00,3109.8501,3109.8501,3109.8501,3109.8501,300,639900
INDIAMART_F1,01-09-2023,10:02:00,3111.7,3111.7,3110.0,3110.0,2100,639600
INDIAMART_F1,01-09-2023,10:03:00,3109.95,3109.95,3109.95,3109.95,300,639600
INDIAMART_F1,01-09-2023,10:04:00,3110.0,3110.0,3110.0,3110.0,300,639600
INDIAMART_F1,01-09-2023,10:06:00,3111.0,3111.0,3108.0,3108.0,900,640500
INDIAMART_F1,01-09-2023,10:07:00,3107.05,3107.05,3107.05,3107.05,300,640500
INDIAMART_F1,01-09-2023,10:08:00,3105.1001,3106.55,3093.3999,3101.0,7200,639300
INDIAMART_F1,01-09-2023,10:09:00,3099.0,3100.05,3094.1499,3095.8,2700,639300
INDIAMART_F1,01-09-2023,10:10:00,3098.0,3098.0,3098.0,3098.0,300,639300
INDIAMART_F1,01-09-2023,10:11:00,3099.0,3099.0,3094.8501,3095.0,1800,638400
INDIAMART_F1,01-09-2023,10:12:00,3095.05,3097.55,3092.5,3092.5,3600,638400
INDIAMART_F1,01-09-2023,10:13:00,3092.5,3092.6499,3092.05,3092.6499,900,638400
INDIAMART_F1,01-09-2023,10:14:00,3093.1499,3093.1499,3092.0,3092.0,1200,637200
INDIAMART_F1,01-09-2023,10:15:00,3087.25,3090.0,3087.25,3090.0,600,637200
INDIAMART_F1,01-09-2023,10:17:00,3093.5,3094.55,3091.0,3094.55,2400,637200
INDIAMART_F1,01-09-2023,10:18:00,3099.6499,3103.1001,3099.6499,3103.1001,600,637500
