<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
ONGC_F1,01-09-2023,09:15:00,175.75,177.0,175.05,177.0,646801,34049400
ONGC_F1,01-09-2023,09:16:00,177.9,178.05,177.85,177.9,700700,34049400
ONGC_F1,01-09-2023,09:17:00,178.0,178.1,177.15,177.15,473550,34157200
ONGC_F1,01-09-2023,09:18:00,177.15,178.45,177.05,178.05,823900,34157200
ONGC_F1,01-09-2023,09:19:00,178.05,178.2,177.6,177.75,173250,34157200
ONGC_F1,01-09-2023,09:20:00,177.8,178.05,177.3,178.05,304150,34434400
ONGC_F1,01-09-2023,09:21:00,178.25,178.6,178.25,178.4,188650,34434400
ONGC_F1,01-09-2023,09:22:00,178.45,178.85,178.1,178.75,396550,34434400
ONGC_F1,01-09-2023,09:23:00,178.85,179.0,178.6,178.9,342650,34900248
ONGC_F1,01-09-2023,09:24:00,178.85,179.55,178.8,179.35,334950,34900248
ONGC_F1,01-09-2023,09:25:00,179.35,179.6,179.35,179.6,438900,34900248
ONGC_F1,01-09-2023,09:26:00,179.65,180.0,179.45,179.5,431200,35358400
ONGC_F1,01-09-2023,09:27:00,179.6,179.7,179.4,179.55,157850,35358400
ONGC_F1,01-09-2023,09:28:00,179.3,179.35,179.0,179.05,123200,35358400
ONGC_F1,01-09-2023,09:29:00,179.05,179.2,179.0,179.1,96250,35697200
ONGC_F1,01-09-2023,09:30:00,175.75,180.0,175.05,178.75,11215056,35697200
ONGC_F1,01-09-2023,09:31:00,178.75,178.95,178.7,178.9,69300,35697200
ONGC_F1,01-09-2023,09:32:00,178.85,179.15,178.85,179.05,65450,35766500
ONGC_F1,01-09-2023,09:33:00,178.9,179.15,178.9,179.15,231000,35766500
ONGC_F1,01-09-2023,09:34:00,179.15,179.35,179.15,179.35,127050,35766500
ONGC_F1,01-09-2023,09:35:00,179.25,179.25,179.2,179.2,26950,35801152
ONGC_F1,01-09-2023,09:36:00,179.2,179.35,178.9,179.35,115500,35801152
ONGC_F1,01-09-2023,09:37:00,179.25,179.35,179.25,179.35,61600,35801152
ONGC_F1,01-09-2023,09:38:00,179.35,179.65,179.35,179.5,84700,35797300
ONGC_F1,01-09-2023,09:39:00,179.45,179.55,179.45,179.45,57750,35797300
ONGC_F1,01-09-2023,09:40:00,179.55,180.25,179.55,180.1,311850,35797300
ONGC_F1,01-09-2023,09:41:00,180.1,180.35,179.85,179.85,242550,35978248
ONGC_F1,01-09-2023,09:42:00,179.75,180.05,179.75,179.9,96250,35978248
ONGC_F1,01-09-2023,09:43:00,180.0,180.25,180.0,180.15,111650,35978248
ONGC_F1,01-09-2023,09:44:00,180.1,180.4,179.9,180.1,207900,36055248
ONGC_F1,01-09-2023,09:45:00,180.2,180.5,180.2,180.35,169400,36055248
ONGC_F1,01-09-2023,09:46:00,180.35,180.35,180.0,180.0,53900,36055248
ONGC_F1,01-09-2023,09:47:00,180.0,180.25,179.95,180.25,73150,36070648
ONGC_F1,01-09-2023,09:48:00,180.2,180.25,180.1,180.1,46200,36070648
ONGC_F1,01-09-2023,09:49:00,180.0,180.0,179.9,179.9,26950,36070648
ONGC_F1,01-09-2023,09:50:00,179.8,179.9,179.55,179.65,46200,36059100
ONGC_F1,01-09-2023,09:51:00,179.65,179.65,179.25,179.25,50050,36059100
ONGC_F1,01-09-2023,09:52:00,179.2,179.2,179.2,179.2,7700,36059100
ONGC_F1,01-09-2023,09:53:00,179.25,179.35,179.25,179.3,11550,36043700
ONGC_F1,01-09-2023,09:54:00,179.3,179.6,179.3,179.5,69300,36043700
ONGC_F1,01-09-2023,09:55:00,179.4,179.5,179.35,179.45,61600,36043700
ONGC_F1,01-09-2023,09:56:00,179.4,179.4,179.4,179.4,3850,36043700
ONGC_F1,01-09-2023,09:57:00,179.35,179.4,179.35,179.4,7700,36082200
ONGC_F1,01-09-2023,09:58:00,179.5,179.6,179.4,179.4,65450,36082200
ONGC_F1,01-09-2023,09:59:00,179.45,179.5,179.4,179.5,15400,36101448
ONGC_F1,01-09-2023,10:00:00,179.45,179.5,179.45,179.5,11550,36101448
ONGC_F1,01-09-2023,10:01:00,179.55,179.65,179.55,179.65,23100,36101448
ONGC_F1,01-09-2023,10:02:00,179.6,180.25,179.6,180.2,173250,36120700
ONGC_F1,01-09-2023,10:03:00,180.25,180.25,179.95,180.05,200200,36120700
ONGC_F1,01-09-2023,10:04:00,180.05,180.45,180.05,180.15,92400,36120700
ONGC_F1,01-09-2023,10:05:00,180.05,180.5,180.0,180.5,157850,36336300
ONGC_F1,01-09-2023,10:06:00,180.5,180.7,180.35,180.65,334950,36336300
ONGC_F1,01-09-2023,10:07:00,180.6,180.9,180.6,180.9,161700,36336300
ONGC_F1,01-09-2023,10:08:00,180.9,180.95,180.7,180.7,73150,36370952
ONGC_F1,01-09-2023,10:09:00,180.7,180.7,180.5,180.55,65450,36370952
ONGC_F1,01-09-2023,10:10:00,180.55,180.65,180.5,180.5,61600,36370952
ONGC_F1,01-09-2023,10:11:00,180.4,180.4,180.3,180.3,26950,36390200
ONGC_F1,01-09-2023,10:12:00,180.45,180.45,180.35,180.35,26950,36390200
ONGC_F1,01-09-2023,10:13:00,180.35,180.5,180.25,180.5,34650,36390200
ONGC_F1,01-09-2023,10:14:00,180.5,180.5,180.5,180.5,23100,36390200
ONGC_F1,01-09-2023,10:15:00,180.35,180.6,180.35,180.55,53900,36424848
ONGC_F1,01-09-2023,10:16:00,180.7,180.7,180.65,180.7,38500,36424848
ONGC_F1,01-09-2023,10:17:00,180.8,180.8,180.7,180.75,26950,36444100
ONGC_F1,01-09-2023,10:18:00,180.7,180.75,180.45,180.45,61600,36444100
ONGC_F1,01-09-2023,10:19:00,180.4,180.6,180.4,180.45,57750,36444100
ONGC_F1,01-09-2023,10:20:00,180.4,180.45,180.4,180.45,7700,36444100
ONGC_F1,01-09-2023,10:21:00,180.45,180.65,180.45,180.65,61600,36486448
ONGC_F1,01-09-2023,10:22:00,180.6,180.7,180.5,180.65,57750,36486448
ONGC_F1,01-09-2023,10:23:00,180.75,180.75,180.65,180.65,34650,36513400
ONGC_F1,01-09-2023,10:24:00,180.65,181.0,180.65,180.95,227150,36513400
ONGC_F1,01-09-2023,10:25:00,180.85,181.0,180.85,181.0,80850,36513400
ONGC_F1,01-09-2023,10:26:00,180.9,181.0,180.85,180.85,30800,36617352
ONGC_F1,01-09-2023,10:27:00,180.95,180.95,180.9,180.9,34650,36617352
ONGC_F1,01-09-2023,10:28:00,180.9,181.0,180.9,181.0,61600,36617352
ONGC_F1,01-09-2023,10:29:00,181.1,181.9,181.1,181.75,304150,36644300
ONGC_F1,01-09-2023,10:30:00,181.7,181.75,181.55,181.55,92400,36644300
ONGC_F1,01-09-2023,10:31:00,181.7,181.9,181.5,181.9,173250,36644300
ONGC_F1,01-09-2023,10:32:00,181.85,181.95,181.75,181.75,84700,36767500
ONGC_F1,01-09-2023,10:33:00,181.85,182.3,181.85,182.1,227150,36767500
ONGC_F1,01-09-2023,10:34:00,182.0,182.6,182.0,182.5,292600,36767500
ONGC_F1,01-09-2023,10:35:00,182.5,183.15,182.5,182.85,423500,36929200
ONGC_F1,01-09-2023,10:36:00,182.85,183.3,182.75,183.15,281050,36929200
ONGC_F1,01-09-2023,10:37:00,183.05,183.2,183.05,183.1,119350,36929200
ONGC_F1,01-09-2023,10:38:00,183.15,183.2,182.85,182.85,77000,37013900
ONGC_F1,01-09-2023,10:39:00,182.8,183.0,182.65,183.0,177100,37013900
ONGC_F1,01-09-2023,10:40:00,183.05,183.45,183.0,183.4,200200,37013900
ONGC_F1,01-09-2023,10:41:00,183.5,184.1,183.5,183.7,292600,37194848
ONGC_F1,01-09-2023,10:42:00,183.6,183.85,183.6,183.75,73150,37194848
ONGC_F1,01-09-2023,10:43:00,183.85,184.25,183.85,184.05,254100,37194848
ONGC_F1,01-09-2023,10:44:00,184.0,184.0,183.55,183.65,46200,37398900
ONGC_F1,01-09-2023,10:45:00,183.6,184.0,183.6,183.95,92400,37398900
ONGC_F1,01-09-2023,10:46:00,184.0,184.15,183.85,183.85,142450,37398900
ONGC_F1,01-09-2023,10:47:00,183.8,184.3,183.8,184.3,281050,37475900
ONGC_F1,01-09-2023,10:48:00,184.2,184.45,184.1,184.4,173250,37475900
