<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
GMRINFRA_F3,04-09-2023,09:26:00,65.1,65.1,65.1,65.1,22501,0
GMRINFRA_F3,04-09-2023,11:18:00,64.8,64.8,64.8,64.8,22500,22500
GMRINFRA_F3,04-09-2023,11:24:00,64.8,64.8,64.8,64.8,22500,45000
GMRINFRA_F3,04-09-2023,11:50:00,64.65,64.65,64.65,64.65,22500,67500
GMRINFRA_F3,04-09-2023,12:55:00,64.45,64.45,64.45,64.45,22500,90000
GMRINFRA_F3,04-09-2023,15:29:00,64.45,64.45,64.45,64.45,1,112500
GMRINFRA_F3,05-09-2023,09:21:00,64.2,64.2,64.2,64.2,22501,112500
GMRINFRA_F3,05-09-2023,10:06:00,64.65,64.65,64.65,64.65,22500,135000
GMRINFRA_F3,05-09-2023,10:08:00,64.8,64.8,64.8,64.8,22500,135000
GMRINFRA_F3,05-09-2023,11:27:00,65.3,65.3,65.3,65.3,22500,180000
GMRINFRA_F3,05-09-2023,12:01:00,65.3,65.3,65.3,65.3,22500,202500
GMRINFRA_F3,05-09-2023,12:33:00,64.5,64.5,64.5,64.5,22500,225000
GMRINFRA_F3,05-09-2023,12:40:00,64.5,64.5,64.5,64.5,22500,247500
GMRINFRA_F3,05-09-2023,12:43:00,64.25,64.25,64.25,64.25,22500,270000
GMRINFRA_F3,05-09-2023,12:45:00,64.1,64.1,64.1,64.1,22500,292500
GMRINFRA_F3,05-09-2023,12:47:00,64.05,64.05,64.05,64.05,22500,292500
GMRINFRA_F3,05-09-2023,14:48:00,64.05,64.05,64.05,64.05,22500,315000
GMRINFRA_F3,05-09-2023,15:27:00,65.05,65.05,65.05,65.05,90000,315000
GMRINFRA_F3,05-09-2023,15:29:00,65.1,65.1,65.1,65.1,67500,315000
GMRINFRA_F3,06-09-2023,09:58:00,64.4,64.4,64.4,64.4,45001,315000
GMRINFRA_F3,06-09-2023,11:34:00,64.3,64.3,64.3,64.3,22500,337500
GMRINFRA_F3,06-09-2023,11:35:00,64.25,64.25,64.25,64.25,22500,337500
GMRINFRA_F3,06-09-2023,11:43:00,63.6,63.6,63.6,63.6,67500,382500
GMRINFRA_F3,06-09-2023,11:45:00,63.6,63.6,63.6,63.6,67500,427500
GMRINFRA_F3,06-09-2023,11:46:00,63.65,63.65,63.65,63.65,90000,427500
GMRINFRA_F3,06-09-2023,14:20:00,64.05,64.05,64.05,64.05,22500,427500
GMRINFRA_F3,06-09-2023,14:25:00,64.1,64.1,64.1,64.1,22500,450000
GMRINFRA_F3,07-09-2023,09:37:00,65.1,65.1,65.1,65.1,247501,427500
GMRINFRA_F3,07-09-2023,10:02:00,64.5,64.5,64.5,64.5,22500,247500
GMRINFRA_F3,07-09-2023,11:02:00,64.5,64.5,64.5,64.5,112500,270000
GMRINFRA_F3,07-09-2023,15:29:00,64.55,64.55,64.55,64.55,22500,270000
GMRINFRA_F3,08-09-2023,09:52:00,64.55,64.55,64.55,64.55,90001,360000
GMRINFRA_F3,08-09-2023,12:18:00,65.3,65.3,65.3,65.3,22500,450000
GMRINFRA_F3,11-09-2023,11:55:00,64.9,64.9,64.9,64.9,135001,450000
GMRINFRA_F3,11-09-2023,12:29:00,65.45,65.45,65.45,65.45,45000,562500
GMRINFRA_F3,11-09-2023,14:55:00,65.5,65.5,65.5,65.5,22500,585000
GMRINFRA_F3,12-09-2023,09:34:00,63.6,63.6,63.6,63.6,22501,585000
GMRINFRA_F3,12-09-2023,09:37:00,63.6,63.6,63.55,63.55,45000,607500
GMRINFRA_F3,12-09-2023,09:40:00,63.35,63.35,63.35,63.35,22500,652500
GMRINFRA_F3,12-09-2023,09:42:00,63.1,63.1,62.9,62.9,67500,675000
GMRINFRA_F3,12-09-2023,09:47:00,62.5,62.5,62.5,62.5,90000,720000
GMRINFRA_F3,12-09-2023,09:48:00,62.45,62.45,62.45,62.45,67500,787500
GMRINFRA_F3,12-09-2023,09:51:00,62.1,62.1,62.1,62.1,67500,765000
GMRINFRA_F3,12-09-2023,09:52:00,62.15,62.15,62.15,62.15,45000,765000
GMRINFRA_F3,12-09-2023,09:53:00,61.9,61.9,61.6,61.6,180000,765000
GMRINFRA_F3,12-09-2023,09:58:00,61.8,61.8,61.8,61.8,135000,877500
GMRINFRA_F3,12-09-2023,10:46:00,62.65,62.65,62.65,62.65,22500,990000
GMRINFRA_F3,12-09-2023,10:52:00,63.05,63.05,63.05,63.05,22500,1012500
GMRINFRA_F3,12-09-2023,12:00:00,62.1,62.1,62.1,62.1,22500,1012500
GMRINFRA_F3,12-09-2023,12:06:00,62.0,62.0,62.0,62.0,22500,1035000
GMRINFRA_F3,12-09-2023,12:19:00,61.8,61.8,61.8,61.8,22500,1057500
GMRINFRA_F3,12-09-2023,13:56:00,62.0,62.0,62.0,62.0,45000,1080000
GMRINFRA_F3,12-09-2023,14:06:00,61.45,61.45,61.45,61.45,90000,1125000
GMRINFRA_F3,12-09-2023,14:59:00,60.9,60.9,60.9,60.9,22500,1125000
GMRINFRA_F3,13-09-2023,09:29:00,61.8,61.8,61.8,61.8,22501,1192500
GMRINFRA_F3,13-09-2023,09:44:00,60.7,60.7,60.7,60.7,22500,1215000
GMRINFRA_F3,13-09-2023,10:21:00,60.0,60.0,60.0,60.0,22500,1237500
GMRINFRA_F3,13-09-2023,10:46:00,60.0,60.0,60.0,60.0,22500,1237500
GMRINFRA_F3,13-09-2023,11:12:00,60.85,60.85,60.85,60.85,22500,1237500
GMRINFRA_F3,13-09-2023,12:32:00,61.8,61.8,61.8,61.8,22500,1237500
GMRINFRA_F3,13-09-2023,13:22:00,61.8,61.8,61.8,61.8,22500,1260000
GMRINFRA_F3,13-09-2023,13:51:00,61.95,61.95,61.95,61.95,22500,1260000
GMRINFRA_F3,13-09-2023,14:08:00,61.95,61.95,61.95,61.95,22500,1260000
GMRINFRA_F3,13-09-2023,14:52:00,61.5,61.5,61.5,61.5,22500,1260000
GMRINFRA_F3,13-09-2023,14:58:00,61.55,61.55,61.55,61.55,22500,1282500
GMRINFRA_F3,13-09-2023,15:29:00,61.8,61.8,61.8,61.8,22500,1282500
GMRINFRA_F3,14-09-2023,10:00:00,61.9,61.9,61.9,61.9,22501,1260000
GMRINFRA_F3,14-09-2023,10:09:00,61.8,61.8,61.8,61.8,22500,1282500
GMRINFRA_F3,14-09-2023,12:18:00,61.8,61.8,61.8,61.8,22500,1305000
GMRINFRA_F3,14-09-2023,14:57:00,62.25,62.25,62.25,62.25,22500,1327500
GMRINFRA_F3,15-09-2023,10:24:00,62.05,62.05,62.05,62.05,45001,1350000
GMRINFRA_F3,15-09-2023,10:33:00,61.95,61.95,61.95,61.95,22500,1395000
GMRINFRA_F3,15-09-2023,10:34:00,61.95,61.95,61.95,61.95,22500,1395000
GMRINFRA_F3,18-09-2023,13:48:00,60.9,60.9,60.9,60.9,22501,1440000
GMRINFRA_F3,18-09-2023,15:20:00,60.9,60.9,60.9,60.9,22500,1462500
GMRINFRA_F3,20-09-2023,10:00:00,61.05,61.05,61.05,61.05,22501,1485000
GMRINFRA_F3,20-09-2023,13:50:00,60.5,60.5,60.5,60.5,22500,1485000
GMRINFRA_F3,21-09-2023,09:57:00,61.05,61.05,61.05,61.05,22501,1507500
GMRINFRA_F3,21-09-2023,13:52:00,60.3,60.3,60.3,60.3,22500,1485000
GMRINFRA_F3,21-09-2023,14:50:00,60.0,60.0,60.0,60.0,22500,1485000
