<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
RAMCOCEM_F3,02-08-2023,10:49:00,889.05,889.05,889.05,889.05,851,0
RAMCOCEM_F3,04-08-2023,09:47:00,868.0,868.0,868.0,868.0,851,850
RAMCOCEM_F3,04-08-2023,11:21:00,874.0,874.0,874.0,874.0,850,1700
RAMCOCEM_F3,04-08-2023,14:15:00,874.0,874.0,874.0,874.0,850,850
RAMCOCEM_F3,07-08-2023,13:18:00,870.0,870.0,870.0,870.0,851,850
RAMCOCEM_F3,07-08-2023,14:01:00,858.0,858.0,858.0,858.0,850,1700
RAMCOCEM_F3,07-08-2023,15:02:00,858.0,858.0,858.0,858.0,1700,2550
RAMCOCEM_F3,07-08-2023,15:26:00,869.5,869.5,869.5,869.5,850,850
RAMCOCEM_F3,07-08-2023,15:27:00,864.0,864.0,864.0,864.0,1700,1700
RAMCOCEM_F3,08-08-2023,09:17:00,860.0,860.0,860.0,860.0,1701,3400
RAMCOCEM_F3,08-08-2023,09:33:00,848.0,848.0,848.0,848.0,1700,5100
RAMCOCEM_F3,08-08-2023,10:07:00,842.0,842.0,842.0,842.0,850,6800
RAMCOCEM_F3,08-08-2023,10:49:00,837.0,837.0,837.0,837.0,850,7650
RAMCOCEM_F3,09-08-2023,12:03:00,860.0,860.0,860.0,860.0,1701,8500
RAMCOCEM_F3,09-08-2023,12:12:00,861.0,861.0,861.0,861.0,850,9350
RAMCOCEM_F3,10-08-2023,09:28:00,866.0,866.0,866.0,866.0,851,10200
RAMCOCEM_F3,10-08-2023,10:00:00,864.65,864.65,864.65,864.65,850,9350
RAMCOCEM_F3,10-08-2023,10:03:00,864.65,864.65,864.65,864.65,850,9350
RAMCOCEM_F3,10-08-2023,10:24:00,864.0,864.0,864.0,864.0,850,8500
RAMCOCEM_F3,10-08-2023,12:06:00,860.0,860.0,860.0,860.0,850,9350
RAMCOCEM_F3,10-08-2023,13:57:00,859.6,859.6,859.6,859.6,850,9350
RAMCOCEM_F3,11-08-2023,12:27:00,850.0,850.0,850.0,850.0,851,10200
RAMCOCEM_F3,14-08-2023,09:48:00,846.0,846.0,846.0,846.0,851,11050
RAMCOCEM_F3,14-08-2023,09:53:00,846.0,846.0,846.0,846.0,850,11900
RAMCOCEM_F3,14-08-2023,10:12:00,845.0,845.0,845.0,845.0,850,12750
RAMCOCEM_F3,14-08-2023,14:04:00,840.0,840.0,840.0,840.0,850,13600
RAMCOCEM_F3,14-08-2023,14:38:00,838.0,838.0,838.0,838.0,850,14450
RAMCOCEM_F3,16-08-2023,09:19:00,838.0,838.0,838.0,838.0,851,15300
RAMCOCEM_F3,16-08-2023,09:28:00,834.0,834.0,834.0,834.0,850,16150
RAMCOCEM_F3,16-08-2023,09:57:00,834.0,834.0,834.0,834.0,850,17000
RAMCOCEM_F3,16-08-2023,10:00:00,834.0,834.0,834.0,834.0,850,17000
RAMCOCEM_F3,16-08-2023,10:13:00,838.0,838.0,838.0,838.0,850,18700
RAMCOCEM_F3,16-08-2023,11:06:00,835.9,835.9,835.9,835.9,850,19550
RAMCOCEM_F3,16-08-2023,11:19:00,836.0,836.0,836.0,836.0,850,19550
RAMCOCEM_F3,16-08-2023,11:20:00,836.0,836.0,836.0,836.0,850,19550
RAMCOCEM_F3,16-08-2023,11:21:00,836.8,838.0,836.8,838.0,1700,20400
RAMCOCEM_F3,16-08-2023,11:22:00,838.0,838.0,838.0,838.0,850,20400
RAMCOCEM_F3,16-08-2023,12:09:00,835.0,835.0,835.0,835.0,850,22100
RAMCOCEM_F3,16-08-2023,12:10:00,835.0,835.0,835.0,835.0,850,22100
RAMCOCEM_F3,17-08-2023,12:25:00,835.0,835.0,835.0,835.0,850,23800
RAMCOCEM_F3,18-08-2023,10:06:00,830.3,830.3,830.3,830.3,851,23800
RAMCOCEM_F3,21-08-2023,15:25:00,860.0,860.0,860.0,860.0,1701,23800
RAMCOCEM_F3,22-08-2023,09:24:00,850.0,850.0,850.0,850.0,851,24650
RAMCOCEM_F3,22-08-2023,10:20:00,850.0,850.0,850.0,850.0,850,25500
RAMCOCEM_F3,22-08-2023,14:45:00,850.0,850.0,850.0,850.0,850,26350
RAMCOCEM_F3,24-08-2023,11:27:00,854.95,855.0,854.95,855.0,5102,25500
RAMCOCEM_F3,28-08-2023,10:56:00,855.7,855.7,855.7,855.7,851,30600
RAMCOCEM_F3,28-08-2023,11:43:00,856.95,856.95,856.95,856.95,850,31450
RAMCOCEM_F3,28-08-2023,11:53:00,856.95,856.95,856.95,856.95,13600,32300
RAMCOCEM_F3,28-08-2023,11:55:00,856.95,856.95,856.95,856.95,8500,45900
RAMCOCEM_F3,28-08-2023,12:38:00,858.4,858.4,858.4,858.4,850,54400
RAMCOCEM_F3,28-08-2023,12:53:00,858.4,858.4,858.4,858.4,3400,54400
RAMCOCEM_F3,28-08-2023,13:00:00,859.0,859.0,859.0,859.0,850,57800
RAMCOCEM_F3,28-08-2023,13:10:00,860.3,860.3,860.3,860.3,850,58650
RAMCOCEM_F3,28-08-2023,14:44:00,862.85,862.85,862.85,862.85,850,59500
RAMCOCEM_F3,28-08-2023,14:47:00,862.85,862.85,862.85,862.85,850,59500
RAMCOCEM_F3,28-08-2023,14:59:00,864.0,864.0,864.0,864.0,850,60350
RAMCOCEM_F3,28-08-2023,15:18:00,864.1,864.1,864.1,864.1,850,59500
RAMCOCEM_F3,28-08-2023,15:30:00,865.2,865.2,865.2,865.2,850,60350
