<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
DALBHARAT_F2,01-08-2023,09:22:00,1970.65,1970.65,1970.65,1970.65,501,29000
DALBHARAT_F2,01-08-2023,09:23:00,1972.65,1972.65,1972.65,1972.65,500,29000
DALBHARAT_F2,01-08-2023,09:47:00,1982.2,1982.2,1982.2,1982.2,500,29000
DALBHARAT_F2,01-08-2023,10:00:00,1982.2,1982.2,1982.2,1982.2,1000,29500
DALBHARAT_F2,01-08-2023,10:09:00,1980.55,1980.55,1980.55,1980.55,1500,30500
DALBHARAT_F2,01-08-2023,10:24:00,1975.4,1975.4,1975.4,1975.4,500,30500
DALBHARAT_F2,01-08-2023,11:29:00,1995.0,1995.0,1995.0,1995.0,500,30000
DALBHARAT_F2,01-08-2023,11:33:00,1998.85,1998.85,1998.85,1998.85,500,29500
DALBHARAT_F2,01-08-2023,11:35:00,1998.85,1998.85,1998.85,1998.85,500,29500
DALBHARAT_F2,01-08-2023,11:37:00,1993.55,1993.55,1993.55,1993.55,500,30500
DALBHARAT_F2,01-08-2023,12:03:00,2000.0,2000.0,2000.0,2000.0,1000,31000
DALBHARAT_F2,01-08-2023,12:06:00,2000.65,2000.65,2000.65,2000.65,500,31500
DALBHARAT_F2,01-08-2023,12:07:00,2005.0,2005.0,2005.0,2005.0,1000,31500
DALBHARAT_F2,01-08-2023,12:46:00,2005.25,2005.25,2005.25,2005.25,500,32000
DALBHARAT_F2,01-08-2023,12:57:00,2010.0,2010.0,2010.0,2010.0,500,32500
DALBHARAT_F2,01-08-2023,14:07:00,2010.0,2010.0,2010.0,2010.0,500,33000
DALBHARAT_F2,02-08-2023,09:19:00,2008.0,2008.0,2008.0,2008.0,501,33000
DALBHARAT_F2,02-08-2023,09:20:00,2011.4,2011.4,2011.4,2011.4,500,33000
DALBHARAT_F2,02-08-2023,09:28:00,2020.0,2020.0,2020.0,2020.0,500,33500
DALBHARAT_F2,02-08-2023,10:09:00,2022.0,2022.0,2022.0,2022.0,2500,33500
DALBHARAT_F2,02-08-2023,10:28:00,2022.0,2022.0,2022.0,2022.0,500,35000
DALBHARAT_F2,02-08-2023,10:30:00,1999.3,1999.3,1999.3,1999.3,500,34500
DALBHARAT_F2,02-08-2023,10:34:00,1994.7,1994.7,1994.7,1994.7,1000,34000
DALBHARAT_F2,02-08-2023,10:39:00,1997.6,1997.6,1997.6,1997.6,500,34500
DALBHARAT_F2,02-08-2023,10:45:00,1993.1,1993.1,1993.0,1993.0,1000,34000
DALBHARAT_F2,02-08-2023,10:46:00,1993.0,1993.0,1993.0,1993.0,500,34000
DALBHARAT_F2,02-08-2023,11:32:00,1988.55,1988.55,1988.55,1988.55,500,34000
DALBHARAT_F2,02-08-2023,11:34:00,1988.55,1988.55,1988.55,1988.55,500,35000
DALBHARAT_F2,02-08-2023,12:19:00,1994.65,1994.65,1994.65,1994.65,500,35000
DALBHARAT_F2,02-08-2023,12:42:00,2005.9,2005.9,2005.9,2005.9,1000,35000
DALBHARAT_F2,02-08-2023,13:47:00,1995.0,1995.0,1995.0,1995.0,500,35000
DALBHARAT_F2,02-08-2023,14:05:00,1997.4,1997.4,1997.4,1997.4,500,35000
DALBHARAT_F2,02-08-2023,15:13:00,2009.5,2009.5,2009.5,2009.5,500,35500
DALBHARAT_F2,03-08-2023,09:26:00,1994.0,1994.0,1994.0,1994.0,1001,35000
DALBHARAT_F2,03-08-2023,09:43:00,1983.55,1983.55,1983.55,1983.55,1000,35500
DALBHARAT_F2,03-08-2023,09:44:00,1982.5,1982.5,1982.5,1982.5,1000,35500
DALBHARAT_F2,03-08-2023,09:45:00,1980.0,1980.0,1980.0,1980.0,500,35000
DALBHARAT_F2,03-08-2023,09:52:00,1975.2,1975.2,1975.2,1975.2,500,35000
DALBHARAT_F2,03-08-2023,09:53:00,1975.0,1975.0,1975.0,1975.0,2000,34500
DALBHARAT_F2,03-08-2023,09:56:00,1975.0,1975.0,1975.0,1975.0,500,34500
DALBHARAT_F2,03-08-2023,10:06:00,1965.35,1965.35,1965.35,1965.35,500,34500
DALBHARAT_F2,03-08-2023,10:07:00,1965.35,1965.35,1965.35,1965.35,500,34500
DALBHARAT_F2,03-08-2023,10:24:00,1965.35,1965.35,1965.35,1965.35,2000,35500
DALBHARAT_F2,03-08-2023,12:53:00,1975.4,1975.4,1975.4,1975.4,500,37000
DALBHARAT_F2,03-08-2023,12:54:00,1974.65,1974.65,1974.65,1974.65,500,37000
DALBHARAT_F2,03-08-2023,12:57:00,1974.8,1974.8,1974.8,1974.8,500,37000
DALBHARAT_F2,03-08-2023,13:02:00,1976.75,1976.75,1976.75,1976.75,500,36500
DALBHARAT_F2,03-08-2023,13:25:00,1984.1,1984.1,1984.1,1984.1,500,36500
DALBHARAT_F2,03-08-2023,13:31:00,1984.7,1984.7,1984.7,1984.7,500,36500
DALBHARAT_F2,03-08-2023,15:02:00,1997.05,1997.05,1997.05,1997.05,2000,36000
DALBHARAT_F2,03-08-2023,15:18:00,1998.9,1998.9,1998.9,1998.9,1000,34500
DALBHARAT_F2,04-08-2023,09:25:00,2000.45,2000.45,2000.45,2000.45,501,34000
DALBHARAT_F2,04-08-2023,09:44:00,2004.5,2004.5,2004.5,2004.5,500,33500
DALBHARAT_F2,04-08-2023,11:41:00,2015.0,2015.0,2015.0,2015.0,500,33000
DALBHARAT_F2,04-08-2023,11:42:00,2019.95,2019.95,2019.95,2019.95,500,33000
DALBHARAT_F2,04-08-2023,11:53:00,2019.95,2019.95,2019.95,2019.95,1000,33500
DALBHARAT_F2,04-08-2023,12:17:00,2023.4,2023.4,2023.4,2023.4,1000,33500
DALBHARAT_F2,04-08-2023,13:29:00,2023.4,2023.4,2023.4,2023.4,500,34000
DALBHARAT_F2,04-08-2023,14:32:00,2024.0,2024.0,2024.0,2024.0,500,34000
DALBHARAT_F2,04-08-2023,14:33:00,2024.0,2024.0,2024.0,2024.0,1500,33500
DALBHARAT_F2,04-08-2023,14:38:00,2026.0,2026.0,2026.0,2026.0,500,32000
DALBHARAT_F2,04-08-2023,14:39:00,2026.0,2026.0,2026.0,2026.0,500,31500
DALBHARAT_F2,04-08-2023,14:40:00,2025.0,2025.0,2025.0,2025.0,500,31500
DALBHARAT_F2,07-08-2023,09:16:00,2011.75,2011.75,2011.75,2011.75,501,31500
DALBHARAT_F2,07-08-2023,09:27:00,2027.2,2027.2,2027.2,2027.2,500,31500
DALBHARAT_F2,07-08-2023,11:08:00,2027.2,2027.2,2027.2,2027.2,500,32000
DALBHARAT_F2,07-08-2023,11:28:00,2007.0,2007.0,2007.0,2007.0,500,31500
DALBHARAT_F2,07-08-2023,11:35:00,2009.85,2009.85,2009.85,2009.85,500,31000
DALBHARAT_F2,07-08-2023,12:40:00,2023.05,2023.05,2023.05,2023.05,1000,31000
DALBHARAT_F2,07-08-2023,15:26:00,2040.0,2040.0,2040.0,2040.0,1000,30500
DALBHARAT_F2,08-08-2023,09:18:00,2057.25,2057.25,2057.25,2057.25,501,29500
DALBHARAT_F2,08-08-2023,10:00:00,2046.0,2046.0,2046.0,2046.0,500,29000
DALBHARAT_F2,08-08-2023,10:20:00,2037.0,2037.0,2037.0,2037.0,500,29500
DALBHARAT_F2,08-08-2023,11:12:00,2020.0,2020.0,2020.0,2020.0,500,29000
DALBHARAT_F2,08-08-2023,11:17:00,2014.0,2014.0,2014.0,2014.0,500,29500
DALBHARAT_F2,08-08-2023,11:27:00,2011.45,2011.45,2011.45,2011.45,500,29000
DALBHARAT_F2,08-08-2023,12:03:00,2011.45,2011.45,2011.45,2011.45,1500,29000
DALBHARAT_F2,09-08-2023,09:20:00,2029.35,2029.35,2029.35,2029.35,501,30500
DALBHARAT_F2,09-08-2023,09:21:00,2026.75,2026.75,2026.75,2026.75,1500,30000
DALBHARAT_F2,09-08-2023,09:35:00,2026.75,2026.75,2026.75,2026.75,1000,29000
DALBHARAT_F2,09-08-2023,10:12:00,2025.0,2025.0,2025.0,2025.0,1000,29500
DALBHARAT_F2,09-08-2023,10:26:00,2019.9,2019.9,2019.9,2019.9,500,30500
DALBHARAT_F2,09-08-2023,11:51:00,2019.9,2019.9,2019.9,2019.9,500,30500
DALBHARAT_F2,09-08-2023,13:26:00,2030.0,2030.0,2030.0,2030.0,500,30000
DALBHARAT_F2,09-08-2023,15:24:00,2033.0,2033.0,2033.0,2033.0,2500,29500
DALBHARAT_F2,09-08-2023,15:26:00,2030.0,2030.0,2030.0,2030.0,1500,29500
DALBHARAT_F2,10-08-2023,09:45:00,2024.95,2024.95,2024.95,2024.95,1001,32000
DALBHARAT_F2,10-08-2023,10:14:00,2027.45,2027.45,2027.45,2027.45,500,31500
DALBHARAT_F2,10-08-2023,10:33:00,2027.45,2027.45,2017.4,2017.4,1000,31500
DALBHARAT_F2,10-08-2023,11:43:00,2012.2,2012.2,2012.2,2012.2,500,32500
DALBHARAT_F2,10-08-2023,11:57:00,2012.2,2012.2,2012.2,2012.2,500,32500
DALBHARAT_F2,10-08-2023,12:11:00,2007.0,2007.0,2007.0,2007.0,500,32000
DALBHARAT_F2,10-08-2023,13:03:00,2007.0,2007.0,2007.0,2007.0,500,32500
DALBHARAT_F2,10-08-2023,13:24:00,2012.35,2012.35,2012.35,2012.35,500,32500
DALBHARAT_F2,11-08-2023,09:23:00,1994.7,1994.7,1994.7,1994.7,501,33000
DALBHARAT_F2,11-08-2023,11:53:00,2006.75,2006.75,2006.75,2006.75,500,32500
DALBHARAT_F2,11-08-2023,14:14:00,2019.9,2019.9,2019.9,2019.9,500,32500
DALBHARAT_F2,11-08-2023,14:15:00,2023.7,2023.7,2023.7,2023.7,500,32500
DALBHARAT_F2,11-08-2023,14:26:00,2025.55,2025.55,2025.55,2025.55,500,32500
DALBHARAT_F2,11-08-2023,15:29:00,2025.55,2025.55,2025.55,2025.55,500,32000
DALBHARAT_F2,14-08-2023,09:17:00,2006.0,2006.0,2006.0,2006.0,501,32500
DALBHARAT_F2,14-08-2023,09:19:00,1985.05,1985.05,1982.15,1982.15,1000,33000
DALBHARAT_F2,14-08-2023,09:25:00,1977.15,1977.15,1977.15,1977.15,500,33500
DALBHARAT_F2,14-08-2023,09:26:00,1977.15,1977.15,1977.15,1977.15,500,33500
DALBHARAT_F2,14-08-2023,09:27:00,1980.75,1980.75,1980.75,1980.75,1000,34500
DALBHARAT_F2,14-08-2023,09:30:00,1975.0,1975.0,1975.0,1975.0,500,35000
DALBHARAT_F2,14-08-2023,09:33:00,1965.15,1965.15,1965.15,1965.15,500,35000
DALBHARAT_F2,14-08-2023,09:37:00,1965.15,1965.15,1965.15,1965.15,500,35500
DALBHARAT_F2,14-08-2023,09:38:00,1975.45,1975.45,1975.45,1975.45,500,35500
DALBHARAT_F2,14-08-2023,09:49:00,1979.25,1979.25,1971.25,1971.25,2000,36000
DALBHARAT_F2,14-08-2023,09:50:00,1970.0,1970.0,1970.0,1970.0,500,36000
