<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
INDIGO_F3,07/03/2023,10:31:00,2690.0000,2690.0000,2690.0000,2690.0000,301,0,
INDIGO_F3,07/03/2023,14:41:00,2675.0000,2675.0000,2675.0000,2675.0000,300,300,
INDIGO_F3,07/03/2023,14:47:00,2675.0000,2675.0000,2675.0000,2675.0000,300,600,
INDIGO_F3,07/04/2023,09:20:00,2683.5500,2683.5500,2683.5500,2683.5500,301,600,
INDIGO_F3,07/04/2023,15:25:00,2633.0000,2633.0000,2633.0000,2633.0000,300,600,
INDIGO_F3,07/05/2023,09:56:00,2665.0000,2665.0000,2665.0000,2665.0000,301,600,
INDIGO_F3,07/05/2023,10:27:00,2668.7000,2668.7000,2668.7000,2668.7000,300,900,
INDIGO_F3,07/05/2023,11:03:00,2670.0000,2670.0000,2670.0000,2670.0000,300,600,
INDIGO_F3,07/05/2023,11:17:00,2675.0000,2675.0000,2675.0000,2675.0000,300,900,
INDIGO_F3,07/05/2023,13:21:00,2687.8999,2687.8999,2687.8999,2687.8999,300,1200,
INDIGO_F3,07/05/2023,15:02:00,2687.8999,2687.8999,2687.8999,2687.8999,300,1500,
INDIGO_F3,07/06/2023,12:11:00,2700.5500,2700.5500,2700.5500,2700.5500,301,1800,
INDIGO_F3,07/06/2023,12:51:00,2706.2000,2706.2000,2706.2000,2706.2000,1800,2100,
INDIGO_F3,07/06/2023,12:52:00,2706.1001,2706.1001,2706.1001,2706.1001,1200,2100,
INDIGO_F3,07/06/2023,13:20:00,2706.1001,2706.1001,2706.1001,2706.1001,300,5100,
INDIGO_F3,07/06/2023,15:29:00,2719.3000,2719.3000,2719.3000,2719.3000,300,5400,
INDIGO_F3,07/07/2023,09:34:00,2716.0000,2727.8000,2716.0000,2727.8000,601,5700,
INDIGO_F3,07/07/2023,10:30:00,2727.8000,2727.8000,2727.8000,2727.8000,300,6000,
INDIGO_F3,07/07/2023,10:44:00,2693.8501,2693.8501,2693.8501,2693.8501,600,6000,
INDIGO_F3,07/07/2023,10:45:00,2694.0000,2694.0000,2694.0000,2694.0000,2400,5400,
INDIGO_F3,07/07/2023,11:00:00,2692.7000,2692.7000,2692.7000,2692.7000,300,3000,
INDIGO_F3,07/07/2023,11:08:00,2685.0000,2685.0000,2685.0000,2685.0000,300,2700,
INDIGO_F3,07/07/2023,11:22:00,2685.0000,2685.0000,2685.0000,2685.0000,300,2400,
INDIGO_F3,07/07/2023,11:35:00,2675.0000,2675.0000,2675.0000,2675.0000,300,2700,
INDIGO_F3,07/07/2023,12:32:00,2664.8501,2664.8501,2664.8501,2664.8501,600,3000,
INDIGO_F3,07/07/2023,12:55:00,2660.0000,2660.0000,2660.0000,2660.0000,300,2700,
INDIGO_F3,07/07/2023,14:34:00,2660.0000,2660.0000,2660.0000,2660.0000,300,2400,
INDIGO_F3,07/07/2023,14:51:00,2670.3000,2670.3000,2670.3000,2670.3000,300,2700,
INDIGO_F3,07/07/2023,15:01:00,2672.0000,2672.0000,2672.0000,2672.0000,300,2700,
INDIGO_F3,07/07/2023,15:10:00,2669.0500,2669.0500,2669.0500,2669.0500,300,2700,
INDIGO_F3,07/07/2023,15:19:00,2671.0500,2671.0500,2671.0500,2671.0500,300,3000,
INDIGO_F3,07/10/2023,09:44:00,2685.0000,2685.0000,2685.0000,2685.0000,301,3300,
INDIGO_F3,07/10/2023,09:58:00,2690.0000,2690.0000,2690.0000,2690.0000,300,3600,
INDIGO_F3,07/10/2023,10:05:00,2695.0000,2695.0000,2695.0000,2695.0000,300,3600,
INDIGO_F3,07/10/2023,10:24:00,2700.3501,2700.3501,2700.3501,2700.3501,300,3600,
INDIGO_F3,07/10/2023,10:51:00,2706.0000,2706.0000,2706.0000,2706.0000,300,3600,
INDIGO_F3,07/10/2023,11:01:00,2723.0000,2723.0000,2723.0000,2723.0000,300,3900,
INDIGO_F3,07/10/2023,11:03:00,2723.0000,2723.0000,2723.0000,2723.0000,300,3900,
INDIGO_F3,07/10/2023,11:32:00,2714.0500,2714.0500,2714.0500,2714.0500,300,3900,
INDIGO_F3,07/10/2023,12:59:00,2702.0000,2702.0000,2702.0000,2702.0000,300,4200,
INDIGO_F3,07/11/2023,09:18:00,2719.2500,2719.2500,2719.2500,2719.2500,301,4200,
INDIGO_F3,07/11/2023,09:23:00,2724.9500,2724.9500,2724.9500,2724.9500,300,4500,
INDIGO_F3,07/11/2023,09:28:00,2730.0000,2730.0000,2730.0000,2730.0000,300,4800,
INDIGO_F3,07/11/2023,09:43:00,2730.0000,2730.0000,2730.0000,2730.0000,300,5100,
INDIGO_F3,07/11/2023,09:47:00,2722.3501,2722.3501,2722.3501,2722.3501,300,5400,
INDIGO_F3,07/11/2023,10:48:00,2733.6499,2733.6499,2733.6499,2733.6499,300,5700,
INDIGO_F3,07/11/2023,10:52:00,2740.0000,2740.0000,2740.0000,2740.0000,300,5700,
