<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
BERGEPAINT_F3,07/03/2023,09:40:00,678.0000,678.0000,677.5000,677.5000,2202,6600,
BERGEPAINT_F3,07/03/2023,09:45:00,677.0000,677.0000,677.0000,677.0000,1100,8800,
BERGEPAINT_F3,07/03/2023,11:01:00,674.0000,674.0000,674.0000,674.0000,1100,9900,
BERGEPAINT_F3,07/03/2023,11:09:00,673.5000,673.5000,673.5000,673.5000,1100,11000,
BERGEPAINT_F3,07/03/2023,11:13:00,673.0000,673.0000,673.0000,673.0000,1100,12100,
BERGEPAINT_F3,07/03/2023,11:32:00,672.0000,672.0000,672.0000,672.0000,1100,13200,
BERGEPAINT_F3,07/03/2023,12:09:00,672.0000,672.0000,672.0000,672.0000,1100,14300,
BERGEPAINT_F3,07/03/2023,14:52:00,672.0000,672.0000,672.0000,672.0000,1100,15400,
BERGEPAINT_F3,07/03/2023,15:07:00,675.0000,675.0000,675.0000,675.0000,1100,16500,
BERGEPAINT_F3,07/05/2023,15:24:00,678.8500,678.8500,678.8500,678.8500,1101,16500,
BERGEPAINT_F3,07/07/2023,12:59:00,674.0000,674.0000,674.0000,674.0000,1101,17600,
BERGEPAINT_F3,07/07/2023,13:46:00,675.0000,675.0000,675.0000,675.0000,2200,18700,
BERGEPAINT_F3,07/07/2023,15:18:00,675.0000,675.0000,675.0000,675.0000,1100,19800,
BERGEPAINT_F3,07/10/2023,12:03:00,665.0000,665.0000,665.0000,665.0000,1101,19800,
BERGEPAINT_F3,07/10/2023,12:45:00,665.0000,665.0000,665.0000,665.0000,1100,20900,
BERGEPAINT_F3,07/12/2023,12:22:00,663.0000,663.0000,663.0000,663.0000,1101,22000,
BERGEPAINT_F3,07/14/2023,09:51:00,666.0500,666.0500,666.0500,666.0500,1101,23100,
BERGEPAINT_F3,07/14/2023,13:55:00,666.7000,666.7000,666.7000,666.7000,1100,24200,
BERGEPAINT_F3,07/17/2023,12:08:00,672.0000,672.0000,672.0000,672.0000,1101,25300,
BERGEPAINT_F3,07/17/2023,12:49:00,672.0000,672.0000,672.0000,672.0000,1100,25300,
BERGEPAINT_F3,07/18/2023,13:39:00,679.4000,679.4000,679.4000,679.4000,1101,25300,
BERGEPAINT_F3,07/19/2023,09:39:00,675.0000,675.0000,675.0000,675.0000,1101,26400,
BERGEPAINT_F3,07/19/2023,12:06:00,683.3500,683.3500,683.3500,683.3500,1100,27500,
BERGEPAINT_F3,07/19/2023,13:55:00,683.3500,683.3500,683.3500,683.3500,1100,28600,
BERGEPAINT_F3,07/20/2023,11:49:00,683.0000,683.0000,683.0000,683.0000,2201,29700,
BERGEPAINT_F3,07/20/2023,14:32:00,684.7500,684.7500,684.7500,684.7500,1100,29700,
BERGEPAINT_F3,07/20/2023,14:43:00,684.7500,684.7500,684.7500,684.7500,1100,30800,
BERGEPAINT_F3,07/20/2023,15:08:00,684.2000,684.2000,684.2000,684.2000,1100,31900,
BERGEPAINT_F3,07/21/2023,11:07:00,683.0000,683.0000,683.0000,683.0000,1101,30800,
BERGEPAINT_F3,07/21/2023,11:41:00,688.5000,688.5000,688.5000,688.5000,1100,30800,
BERGEPAINT_F3,07/21/2023,12:09:00,693.3000,693.3000,693.3000,693.3000,1100,29700,
BERGEPAINT_F3,07/21/2023,12:50:00,693.3000,693.3000,693.3000,693.3000,1100,30800,
BERGEPAINT_F3,07/21/2023,13:42:00,694.2000,694.2000,694.2000,694.2000,1100,31900,
BERGEPAINT_F3,07/24/2023,13:16:00,691.3000,691.3000,691.3000,691.3000,1101,33000,
BERGEPAINT_F3,07/25/2023,09:44:00,689.6500,689.6500,689.6500,689.6500,1101,34100,
BERGEPAINT_F3,07/25/2023,09:48:00,688.0500,688.0500,688.0500,688.0500,2200,35200,
BERGEPAINT_F3,07/25/2023,10:08:00,684.2000,684.2000,684.2000,684.2000,1100,37400,
BERGEPAINT_F3,07/25/2023,10:54:00,678.5000,678.5000,678.5000,678.5000,2200,37400,
BERGEPAINT_F3,07/25/2023,12:15:00,678.0000,678.0000,678.0000,678.0000,1100,36300,
BERGEPAINT_F3,07/25/2023,13:32:00,670.0000,670.0000,670.0000,670.0000,1100,35200,
BERGEPAINT_F3,07/25/2023,14:18:00,670.0000,670.0000,670.0000,670.0000,1100,36300,
BERGEPAINT_F3,07/26/2023,14:34:00,679.1000,679.1000,679.1000,679.1000,1101,37400,
BERGEPAINT_F3,07/26/2023,14:38:00,677.4500,677.4500,677.4500,677.4500,1100,37400,
BERGEPAINT_F3,07/27/2023,09:35:00,679.2000,679.2000,679.2000,679.2000,1101,37400,
BERGEPAINT_F3,07/27/2023,10:05:00,677.0000,677.0000,677.0000,677.0000,3300,37400,
BERGEPAINT_F3,07/27/2023,14:52:00,676.8000,676.8000,676.8000,676.8000,1100,40700,
