<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
CIPLA_F2,07/03/2023,09:24:00,1025.0000,1025.5000,1025.0000,1025.5000,1301,67600,
CIPLA_F2,07/03/2023,09:32:00,1025.5000,1025.5000,1025.5000,1025.5000,650,68250,
CIPLA_F2,07/03/2023,09:36:00,1025.0000,1025.0000,1025.0000,1025.0000,650,68250,
CIPLA_F2,07/03/2023,09:46:00,1025.0000,1025.0000,1025.0000,1025.0000,1300,68250,
CIPLA_F2,07/03/2023,09:50:00,1024.3000,1024.3000,1024.3000,1024.3000,650,68900,
CIPLA_F2,07/03/2023,10:07:00,1024.3000,1024.3000,1024.3000,1024.3000,650,68900,
CIPLA_F2,07/03/2023,10:12:00,1030.4000,1030.4000,1030.4000,1030.4000,1300,68900,
CIPLA_F2,07/03/2023,10:13:00,1030.0000,1030.0000,1030.0000,1030.0000,650,68900,
CIPLA_F2,07/03/2023,10:17:00,1027.4500,1027.4500,1027.4500,1027.4500,650,67600,
CIPLA_F2,07/03/2023,10:21:00,1026.2000,1026.2000,1026.2000,1026.2000,650,68250,
CIPLA_F2,07/03/2023,10:44:00,1029.5000,1029.5000,1029.5000,1029.5000,650,67600,
CIPLA_F2,07/03/2023,11:03:00,1025.6000,1025.6000,1025.6000,1025.6000,650,68250,
CIPLA_F2,07/03/2023,11:13:00,1022.1500,1022.1500,1022.1500,1022.1500,1300,68250,
CIPLA_F2,07/03/2023,11:17:00,1021.4000,1021.4000,1021.4000,1021.4000,650,67600,
CIPLA_F2,07/03/2023,11:32:00,1019.3000,1019.3000,1019.3000,1019.3000,1300,67600,
CIPLA_F2,07/03/2023,11:41:00,1019.3000,1019.3000,1019.3000,1019.3000,650,68250,
CIPLA_F2,07/03/2023,12:18:00,1020.0000,1020.0000,1020.0000,1020.0000,650,68900,
CIPLA_F2,07/03/2023,12:20:00,1018.9000,1018.9000,1018.9000,1018.9000,650,68900,
CIPLA_F2,07/03/2023,12:21:00,1017.4000,1017.4000,1017.4000,1017.4000,650,70200,
CIPLA_F2,07/03/2023,12:44:00,1015.0000,1015.0000,1015.0000,1015.0000,1300,69550,
CIPLA_F2,07/03/2023,12:46:00,1014.0000,1014.0000,1014.0000,1014.0000,650,70850,
CIPLA_F2,07/03/2023,14:00:00,1013.3000,1013.3000,1013.3000,1013.3000,650,70850,
CIPLA_F2,07/03/2023,14:14:00,1010.5000,1010.5000,1010.5000,1010.5000,650,71500,
CIPLA_F2,07/03/2023,14:49:00,1008.0000,1008.0000,1008.0000,1008.0000,650,71500,
CIPLA_F2,07/03/2023,14:51:00,1007.7500,1007.7500,1007.7500,1007.7500,650,71500,
CIPLA_F2,07/03/2023,15:15:00,1005.0000,1005.0000,1004.7500,1004.7500,1950,73450,
CIPLA_F2,07/03/2023,15:18:00,1004.7000,1004.7000,1004.7000,1004.7000,1300,73450,
CIPLA_F2,07/03/2023,15:20:00,1005.2500,1005.2500,1005.2500,1005.2500,1300,73450,
CIPLA_F2,07/03/2023,15:24:00,1006.3000,1006.3000,1006.3000,1006.3000,650,74750,
CIPLA_F2,07/03/2023,15:25:00,1005.4500,1005.4500,1005.4500,1005.4500,650,74750,
CIPLA_F2,07/03/2023,15:29:00,1006.6500,1006.6500,1006.6500,1006.6500,650,73450,
CIPLA_F2,07/04/2023,09:15:00,1005.4000,1005.4000,1005.4000,1005.4000,651,73450,
CIPLA_F2,07/04/2023,09:17:00,1004.3000,1004.3000,1004.3000,1004.3000,650,73450,
CIPLA_F2,07/04/2023,09:20:00,1004.3000,1004.3000,1004.3000,1004.3000,650,72800,
CIPLA_F2,07/04/2023,09:32:00,1003.0000,1003.0000,1003.0000,1003.0000,650,73450,
CIPLA_F2,07/04/2023,09:34:00,1000.9500,1000.9500,1000.9500,1000.9500,1300,72800,
CIPLA_F2,07/04/2023,09:53:00,1007.0500,1007.0500,1007.0500,1007.0500,650,73450,
CIPLA_F2,07/04/2023,10:08:00,1007.0500,1007.0500,1007.0500,1007.0500,650,74100,
CIPLA_F2,07/04/2023,10:12:00,1003.0500,1003.0500,1003.0500,1003.0500,650,74750,
CIPLA_F2,07/04/2023,11:45:00,1005.7500,1005.7500,1005.7500,1005.7500,650,75400,
CIPLA_F2,07/04/2023,12:19:00,1005.9500,1005.9500,1005.9500,1005.9500,650,75400,
CIPLA_F2,07/04/2023,13:41:00,1010.1500,1010.1500,1010.1500,1010.1500,650,76050,
CIPLA_F2,07/04/2023,13:44:00,1010.1500,1010.1500,1010.1500,1010.1500,650,76050,
CIPLA_F2,07/04/2023,14:05:00,1014.0000,1014.0000,1014.0000,1014.0000,1300,76050,
CIPLA_F2,07/04/2023,14:35:00,1012.8500,1012.8500,1012.8500,1012.8500,4550,76700,
CIPLA_F2,07/04/2023,14:39:00,1012.2000,1012.2000,1012.2000,1012.2000,650,73450,
CIPLA_F2,07/04/2023,14:48:00,1012.5500,1012.5500,1012.5500,1012.5500,650,74100,
CIPLA_F2,07/04/2023,14:54:00,1013.2000,1013.2000,1013.2000,1013.2000,650,74100,
CIPLA_F2,07/04/2023,15:00:00,1011.8500,1011.8500,1011.8500,1011.8500,650,74750,
CIPLA_F2,07/04/2023,15:17:00,1013.5000,1013.5000,1013.5000,1013.5000,650,74750,
CIPLA_F2,07/04/2023,15:20:00,1013.9500,1013.9500,1013.9500,1013.9500,1950,75400,
CIPLA_F2,07/04/2023,15:23:00,1014.0000,1014.0000,1014.0000,1014.0000,1950,77350,
CIPLA_F2,07/04/2023,15:25:00,1015.0000,1015.0000,1015.0000,1015.0000,1950,79300,
CIPLA_F2,07/04/2023,15:28:00,1017.0000,1017.0000,1017.0000,1017.0000,650,77350,
CIPLA_F2,07/04/2023,15:29:00,1017.7000,1017.7000,1017.7000,1017.7000,650,77350,
CIPLA_F2,07/05/2023,09:41:00,1014.5500,1014.5500,1014.5500,1014.5500,651,78000,
CIPLA_F2,07/05/2023,09:48:00,1014.7500,1014.7500,1014.7500,1014.7500,650,77350,
CIPLA_F2,07/05/2023,09:57:00,1019.8000,1019.8000,1019.8000,1019.8000,650,76700,
CIPLA_F2,07/05/2023,10:02:00,1019.8000,1019.8000,1019.8000,1019.8000,650,76700,
CIPLA_F2,07/05/2023,10:38:00,1011.5000,1011.5000,1011.5000,1011.5000,1300,76700,
CIPLA_F2,07/05/2023,11:00:00,1011.5000,1011.5000,1011.5000,1011.5000,650,77350,
CIPLA_F2,07/05/2023,11:07:00,1013.0000,1013.0000,1013.0000,1013.0000,650,77350,
CIPLA_F2,07/05/2023,11:37:00,1015.4500,1015.4500,1015.4500,1015.4500,2600,77350,
CIPLA_F2,07/05/2023,12:17:00,1014.9000,1014.9000,1014.9000,1014.9000,650,78650,
CIPLA_F2,07/05/2023,13:31:00,1010.7000,1010.7000,1010.7000,1010.7000,1950,78000,
CIPLA_F2,07/05/2023,13:33:00,1009.3500,1009.3500,1009.3500,1009.3500,650,78000,
CIPLA_F2,07/05/2023,13:34:00,1008.2500,1008.2500,1008.2500,1008.2500,650,78000,
CIPLA_F2,07/05/2023,13:38:00,1008.2000,1008.2000,1008.2000,1008.2000,650,79300,
CIPLA_F2,07/05/2023,15:14:00,1008.2000,1008.2000,1008.2000,1008.2000,650,79950,
CIPLA_F2,07/05/2023,15:17:00,1013.7500,1013.7500,1013.7500,1013.7500,650,79300,
CIPLA_F2,07/06/2023,09:15:00,1014.0000,1014.0000,1014.0000,1014.0000,651,79300,
CIPLA_F2,07/06/2023,09:21:00,1014.5000,1014.5000,1014.5000,1014.5000,650,79950,
CIPLA_F2,07/06/2023,09:49:00,1019.0000,1019.0000,1019.0000,1019.0000,1300,79300,
CIPLA_F2,07/06/2023,09:50:00,1019.0000,1019.0000,1019.0000,1019.0000,650,79300,
CIPLA_F2,07/06/2023,09:56:00,1019.0000,1020.0000,1019.0000,1020.0000,2600,79300,
CIPLA_F2,07/06/2023,10:04:00,1020.0000,1020.0000,1020.0000,1020.0000,650,78000,
CIPLA_F2,07/06/2023,10:15:00,1020.4000,1020.4000,1020.4000,1020.4000,650,78000,
CIPLA_F2,07/06/2023,10:28:00,1020.4000,1020.4000,1020.4000,1020.4000,650,77350,
