<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
TATAMOTORS_F2,07/03/2023,09:15:00,604.4500,604.8000,603.0000,603.0000,12827,1231200,
TATAMOTORS_F2,07/03/2023,09:16:00,604.1500,604.7000,604.1500,604.7000,11400,1231200,
TATAMOTORS_F2,07/03/2023,09:17:00,605.4000,605.4000,604.3000,604.3000,32775,1228350,
TATAMOTORS_F2,07/03/2023,09:18:00,604.8000,605.9000,604.8000,605.9000,11400,1228350,
TATAMOTORS_F2,07/03/2023,09:19:00,605.9000,605.9000,605.0000,605.8500,5700,1228350,
TATAMOTORS_F2,07/03/2023,09:20:00,606.3000,606.9000,606.3000,606.4000,21375,1229775,
TATAMOTORS_F2,07/03/2023,09:21:00,605.7500,606.0000,605.0000,606.0000,5700,1229775,
TATAMOTORS_F2,07/03/2023,09:22:00,605.5500,605.5500,605.5000,605.5000,5700,1229775,
TATAMOTORS_F2,07/03/2023,09:23:00,605.1500,605.1500,605.1500,605.1500,1425,1232625,
TATAMOTORS_F2,07/03/2023,09:24:00,605.0000,605.0000,605.0000,605.0000,2850,1232625,
TATAMOTORS_F2,07/03/2023,09:25:00,605.2000,605.2000,605.2000,605.2000,5700,1232625,
TATAMOTORS_F2,07/03/2023,09:26:00,605.2000,605.2000,605.2000,605.2000,1425,1232625,
TATAMOTORS_F2,07/03/2023,09:27:00,604.2000,604.2000,604.2000,604.2000,4275,1234050,
TATAMOTORS_F2,07/03/2023,09:28:00,604.0000,604.0000,604.0000,604.0000,2850,1234050,
TATAMOTORS_F2,07/03/2023,09:31:00,603.3000,603.4000,603.3000,603.4000,7125,1236900,
TATAMOTORS_F2,07/03/2023,09:32:00,602.5500,602.5500,602.5500,602.5500,4275,1232625,
TATAMOTORS_F2,07/03/2023,09:33:00,602.5000,603.0000,602.5000,603.0000,5700,1232625,
TATAMOTORS_F2,07/03/2023,09:34:00,603.0000,603.0000,603.0000,603.0000,1425,1232625,
TATAMOTORS_F2,07/03/2023,09:35:00,602.0000,602.0000,602.0000,602.0000,1425,1228350,
TATAMOTORS_F2,07/03/2023,09:36:00,601.8500,601.8500,601.8500,601.8500,1425,1228350,
TATAMOTORS_F2,07/03/2023,09:37:00,601.7000,602.0500,601.7000,602.0500,8550,1228350,
TATAMOTORS_F2,07/03/2023,09:39:00,602.0000,602.0000,601.0500,601.0500,7125,1224075,
TATAMOTORS_F2,07/03/2023,09:40:00,601.0500,601.0500,601.0500,601.0500,4275,1224075,
