<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
HINDUNILVR_F2,07/03/2023,09:17:00,2715.0000,2715.0000,2715.0000,2715.0000,301,55200,
HINDUNILVR_F2,07/03/2023,09:19:00,2715.0500,2715.0500,2715.0500,2715.0500,300,55200,
HINDUNILVR_F2,07/03/2023,09:20:00,2715.0500,2715.0500,2711.2000,2711.2000,900,56100,
HINDUNILVR_F2,07/03/2023,09:23:00,2711.2000,2712.8501,2711.2000,2712.8501,600,56100,
HINDUNILVR_F2,07/03/2023,09:41:00,2700.0000,2700.0000,2700.0000,2700.0000,300,56400,
HINDUNILVR_F2,07/03/2023,09:42:00,2700.0000,2700.0000,2700.0000,2700.0000,300,56400,
HINDUNILVR_F2,07/03/2023,09:43:00,2705.8999,2705.8999,2705.8999,2705.8999,300,56400,
HINDUNILVR_F2,07/03/2023,09:53:00,2704.9500,2704.9500,2704.9500,2704.9500,900,56700,
HINDUNILVR_F2,07/03/2023,10:06:00,2709.8501,2709.8501,2709.8501,2709.8501,600,57300,
HINDUNILVR_F2,07/03/2023,10:08:00,2711.9500,2711.9500,2711.9500,2711.9500,300,57300,
HINDUNILVR_F2,07/03/2023,10:09:00,2712.1499,2712.1499,2712.1499,2712.1499,300,57300,
HINDUNILVR_F2,07/03/2023,10:10:00,2712.7000,2712.7000,2712.7000,2712.7000,300,57300,
HINDUNILVR_F2,07/03/2023,10:11:00,2709.8999,2709.8999,2709.8999,2709.8999,300,57300,
HINDUNILVR_F2,07/03/2023,10:18:00,2702.7500,2702.7500,2702.7500,2702.7500,300,57300,
HINDUNILVR_F2,07/03/2023,10:56:00,2713.0000,2713.0000,2713.0000,2713.0000,300,57000,
HINDUNILVR_F2,07/03/2023,10:58:00,2713.0000,2713.0000,2713.0000,2713.0000,300,57300,
HINDUNILVR_F2,07/03/2023,11:09:00,2705.0000,2705.0000,2705.0000,2705.0000,300,57300,
HINDUNILVR_F2,07/03/2023,11:14:00,2702.7500,2702.7500,2702.7500,2702.7500,300,57600,
HINDUNILVR_F2,07/03/2023,11:15:00,2700.8999,2700.8999,2700.8999,2700.8999,600,57600,
HINDUNILVR_F2,07/03/2023,11:22:00,2700.0000,2700.0000,2700.0000,2700.0000,600,57600,
HINDUNILVR_F2,07/03/2023,11:25:00,2698.3999,2698.3999,2698.3999,2698.3999,300,57900,
HINDUNILVR_F2,07/03/2023,11:27:00,2698.3999,2698.3999,2698.3999,2698.3999,300,57600,
HINDUNILVR_F2,07/03/2023,11:54:00,2699.5500,2699.5500,2699.5500,2699.5500,600,57300,
HINDUNILVR_F2,07/03/2023,12:53:00,2699.3000,2699.3000,2699.3000,2699.3000,300,57300,
HINDUNILVR_F2,07/03/2023,12:56:00,2698.0000,2698.0000,2698.0000,2698.0000,600,57600,
HINDUNILVR_F2,07/03/2023,13:14:00,2698.0000,2707.3501,2698.0000,2707.3501,1200,57900,
HINDUNILVR_F2,07/03/2023,13:17:00,2707.7000,2707.7000,2707.7000,2707.7000,300,57600,
HINDUNILVR_F2,07/03/2023,13:26:00,2712.2500,2712.2500,2712.2500,2712.2500,600,57300,
HINDUNILVR_F2,07/03/2023,13:30:00,2714.2000,2714.2000,2714.2000,2714.2000,300,57600,
HINDUNILVR_F2,07/03/2023,13:45:00,2718.4500,2718.4500,2718.4500,2718.4500,300,57300,
HINDUNILVR_F2,07/03/2023,13:47:00,2720.0000,2720.0000,2720.0000,2720.0000,300,57300,
HINDUNILVR_F2,07/03/2023,13:58:00,2720.0000,2720.0000,2720.0000,2720.0000,600,56700,
HINDUNILVR_F2,07/03/2023,14:17:00,2719.5000,2719.5000,2719.5000,2719.5000,300,56400,
HINDUNILVR_F2,07/03/2023,14:21:00,2726.3501,2726.3501,2726.3501,2726.3501,600,56100,
HINDUNILVR_F2,07/03/2023,14:22:00,2725.0000,2725.0000,2725.0000,2725.0000,300,56100,
HINDUNILVR_F2,07/03/2023,14:24:00,2728.7000,2728.7000,2728.7000,2728.7000,300,56700,
HINDUNILVR_F2,07/03/2023,14:25:00,2728.7000,2728.7000,2728.7000,2728.7000,600,56700,
HINDUNILVR_F2,07/03/2023,14:27:00,2729.5000,2729.5000,2729.5000,2729.5000,300,57600,
HINDUNILVR_F2,07/03/2023,14:29:00,2729.5000,2729.5000,2729.5000,2729.5000,300,57600,
HINDUNILVR_F2,07/03/2023,14:31:00,2732.3000,2732.3000,2732.3000,2732.3000,600,58200,
HINDUNILVR_F2,07/03/2023,14:32:00,2732.3999,2732.3999,2732.3999,2732.3999,600,58200,
HINDUNILVR_F2,07/03/2023,14:35:00,2731.8501,2731.8501,2731.8501,2731.8501,300,57000,
HINDUNILVR_F2,07/03/2023,14:37:00,2730.2000,2730.2000,2730.2000,2730.2000,300,57300,
HINDUNILVR_F2,07/03/2023,14:40:00,2733.5000,2733.5000,2733.5000,2733.5000,900,57300,
