<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
BOSCHLTD_F3,07/07/2023,09:31:00,19854.6504,19854.6504,19854.6504,19854.6504,51,0,
BOSCHLTD_F3,07/10/2023,14:03:00,19300.7500,19300.7500,19300.7500,19300.7500,51,50,
BOSCHLTD_F3,07/17/2023,15:13:00,19184.2500,19184.2500,19184.2500,19184.2500,51,100,
BOSCHLTD_F3,07/18/2023,09:52:00,19271.5996,19271.5996,19271.5996,19271.5996,51,150,
BOSCHLTD_F3,07/18/2023,10:43:00,19450.5996,19450.5996,19450.5996,19450.5996,50,150,
BOSCHLTD_F3,07/18/2023,11:19:00,19481.5508,19481.5508,19481.5508,19481.5508,50,100,
BOSCHLTD_F3,07/18/2023,12:06:00,19481.5508,19481.5508,19481.5508,19481.5508,50,150,
BOSCHLTD_F3,07/19/2023,10:27:00,19445.0000,19445.0000,19445.0000,19445.0000,51,200,
BOSCHLTD_F3,07/19/2023,12:51:00,19300.0000,19300.0000,19300.0000,19300.0000,50,200,
BOSCHLTD_F3,07/20/2023,11:00:00,19159.4492,19159.4492,19159.4492,19159.4492,51,250,
BOSCHLTD_F3,07/24/2023,12:01:00,19130.0000,19130.0000,19130.0000,19130.0000,51,250,
BOSCHLTD_F3,07/24/2023,12:06:00,19099.0508,19099.0508,19099.0508,19099.0508,50,300,
BOSCHLTD_F3,07/24/2023,12:20:00,19099.0508,19099.0508,19099.0508,19099.0508,50,250,
BOSCHLTD_F3,07/24/2023,14:34:00,19400.8496,19400.8496,19400.8496,19400.8496,100,300,
BOSCHLTD_F3,07/24/2023,14:46:00,19400.8496,19400.8496,19400.8496,19400.8496,50,300,
BOSCHLTD_F3,07/25/2023,09:23:00,19380.0000,19380.0000,19380.0000,19380.0000,51,250,
BOSCHLTD_F3,07/25/2023,09:29:00,19300.0000,19300.0000,19300.0000,19300.0000,50,300,
BOSCHLTD_F3,07/25/2023,15:28:00,19299.4492,19299.4492,19299.4492,19299.4492,50,350,
BOSCHLTD_F3,07/26/2023,13:35:00,19419.0000,19419.0000,19419.0000,19419.0000,101,400,
BOSCHLTD_F3,07/26/2023,13:36:00,19419.0000,19419.0000,19419.0000,19419.0000,100,350,
BOSCHLTD_F3,07/26/2023,13:44:00,19450.0000,19450.0000,19450.0000,19450.0000,50,350,
BOSCHLTD_F3,07/26/2023,13:50:00,19450.0000,19450.0000,19450.0000,19450.0000,50,400,
BOSCHLTD_F3,07/26/2023,14:03:00,19453.9492,19453.9492,19453.9492,19453.9492,100,400,
BOSCHLTD_F3,07/26/2023,14:33:00,19454.0000,19454.0000,19454.0000,19454.0000,50,300,
BOSCHLTD_F3,07/27/2023,10:33:00,19275.0000,19275.0000,19275.0000,19275.0000,51,350,
BOSCHLTD_F3,07/27/2023,13:37:00,19183.1504,19183.1504,19183.1504,19183.1504,50,400,
BOSCHLTD_F3,07/27/2023,15:29:00,19170.0000,19170.0000,19170.0000,19170.0000,50,450,
