<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
ABFRL_F3,07/03/2023,09:22:00,216.8000,216.8000,216.8000,216.8000,2601,18200,
ABFRL_F3,07/03/2023,09:29:00,218.1500,218.1500,218.1500,218.1500,5200,20800,
ABFRL_F3,07/03/2023,09:32:00,218.7500,218.7500,218.7500,218.7500,2600,26000,
ABFRL_F3,07/03/2023,09:45:00,218.7500,218.7500,218.7500,218.7500,2600,28600,
ABFRL_F3,07/03/2023,09:56:00,219.7000,219.7000,219.7000,219.7000,2600,31200,
ABFRL_F3,07/03/2023,09:58:00,219.7000,219.7000,219.7000,219.7000,2600,31200,
ABFRL_F3,07/03/2023,10:10:00,218.4000,218.4000,218.4000,218.4000,2600,33800,
ABFRL_F3,07/03/2023,11:11:00,219.2000,219.2000,219.2000,219.2000,2600,36400,
ABFRL_F3,07/03/2023,11:35:00,218.9500,218.9500,218.9500,218.9500,2600,36400,
ABFRL_F3,07/03/2023,13:04:00,217.1000,217.1000,217.1000,217.1000,2600,33800,
ABFRL_F3,07/03/2023,13:07:00,217.2000,217.2000,217.2000,217.2000,2600,36400,
ABFRL_F3,07/03/2023,13:08:00,217.5500,217.5500,217.5500,217.5500,2600,36400,
ABFRL_F3,07/03/2023,13:28:00,216.5000,216.5000,216.5000,216.5000,2600,41600,
ABFRL_F3,07/03/2023,13:30:00,216.5000,216.5000,216.5000,216.5000,2600,44200,
ABFRL_F3,07/04/2023,09:48:00,216.4500,216.4500,216.4500,216.4500,2601,46800,
ABFRL_F3,07/04/2023,10:10:00,215.1500,215.1500,215.1500,215.1500,15600,46800,
ABFRL_F3,07/04/2023,13:15:00,215.1500,215.1500,215.1500,215.1500,2600,39000,
ABFRL_F3,07/04/2023,14:14:00,214.5000,214.5000,214.5000,214.5000,2600,41600,
ABFRL_F3,07/04/2023,14:22:00,214.5000,214.5000,214.5000,214.5000,2600,44200,
ABFRL_F3,07/04/2023,15:06:00,214.5000,214.5000,214.5000,214.5000,5200,46800,
ABFRL_F3,07/05/2023,09:54:00,215.1500,215.1500,215.1500,215.1500,2601,52000,
ABFRL_F3,07/05/2023,12:35:00,216.0000,216.0000,216.0000,216.0000,2600,52000,
ABFRL_F3,07/05/2023,12:42:00,216.0000,216.0000,216.0000,216.0000,2600,52000,
ABFRL_F3,07/05/2023,13:28:00,214.9000,214.9000,214.9000,214.9000,2600,52000,
ABFRL_F3,07/06/2023,11:04:00,213.6000,213.6000,213.6000,213.6000,2601,54600,
ABFRL_F3,07/06/2023,13:29:00,215.0000,215.0000,215.0000,215.0000,2600,57200,
ABFRL_F3,07/06/2023,14:00:00,215.6500,215.6500,215.6500,215.6500,2600,59800,
ABFRL_F3,07/06/2023,14:13:00,216.7500,216.7500,216.7500,216.7500,2600,57200,
ABFRL_F3,07/06/2023,14:22:00,216.9000,216.9000,216.9000,216.9000,2600,57200,
ABFRL_F3,07/06/2023,14:36:00,217.5000,217.5000,217.5000,217.5000,2600,59800,
ABFRL_F3,07/06/2023,14:37:00,218.3000,218.3000,218.3000,218.3000,2600,59800,
ABFRL_F3,07/07/2023,09:18:00,216.6000,216.6000,216.6000,216.6000,5201,59800,
ABFRL_F3,07/07/2023,09:22:00,217.8000,217.8000,217.8000,217.8000,2600,59800,
ABFRL_F3,07/07/2023,09:39:00,218.0000,218.0000,218.0000,218.0000,2600,62400,
ABFRL_F3,07/07/2023,10:19:00,218.0000,218.0000,218.0000,218.0000,2600,65000,
ABFRL_F3,07/07/2023,10:50:00,218.0000,218.0000,218.0000,218.0000,2600,65000,
ABFRL_F3,07/07/2023,10:55:00,216.5000,216.5000,216.5000,216.5000,2600,67600,
ABFRL_F3,07/07/2023,11:21:00,216.5000,216.5000,216.5000,216.5000,2600,67600,
ABFRL_F3,07/07/2023,11:22:00,219.2500,219.2500,219.2500,219.2500,2600,67600,
ABFRL_F3,07/07/2023,11:23:00,219.2500,219.2500,219.2500,219.2500,2600,67600,
ABFRL_F3,07/07/2023,11:59:00,218.3000,218.3000,218.3000,218.3000,2600,67600,
ABFRL_F3,07/07/2023,12:29:00,217.4500,217.4500,217.4500,217.4500,2600,70200,
ABFRL_F3,07/07/2023,12:40:00,216.9500,216.9500,216.9500,216.9500,2600,72800,
ABFRL_F3,07/07/2023,15:02:00,217.5500,217.5500,217.5500,217.5500,5200,75400,
ABFRL_F3,07/07/2023,15:08:00,217.6000,217.6000,217.6000,217.6000,2600,75400,
ABFRL_F3,07/07/2023,15:26:00,217.5500,217.5500,217.5500,217.5500,2600,78000,
ABFRL_F3,07/10/2023,10:18:00,217.5000,217.5000,217.5000,217.5000,2601,80600,
ABFRL_F3,07/10/2023,10:26:00,217.7000,217.7000,217.7000,217.7000,2600,78000,
ABFRL_F3,07/10/2023,11:17:00,218.5500,218.5500,218.5500,218.5500,2600,80600,
ABFRL_F3,07/10/2023,11:19:00,218.8500,218.8500,218.8500,218.8500,2600,83200,
ABFRL_F3,07/10/2023,11:21:00,218.8500,218.8500,218.8500,218.8500,2600,85800,
ABFRL_F3,07/10/2023,11:25:00,218.1500,218.1500,218.1500,218.1500,2600,88400,
ABFRL_F3,07/10/2023,12:19:00,218.4500,218.4500,218.4500,218.4500,5200,91000,
ABFRL_F3,07/10/2023,12:22:00,220.0000,220.0000,220.0000,220.0000,2600,96200,
ABFRL_F3,07/10/2023,12:24:00,220.5000,220.5000,220.5000,220.5000,5200,98800,
ABFRL_F3,07/10/2023,12:39:00,220.5000,220.5000,220.5000,220.5000,7800,104000,
ABFRL_F3,07/10/2023,12:48:00,218.5500,218.5500,218.5500,218.5500,2600,96200,
ABFRL_F3,07/10/2023,12:50:00,218.4500,218.4500,218.4500,218.4500,2600,96200,
ABFRL_F3,07/10/2023,14:07:00,218.8000,218.8000,218.8000,218.8000,2600,101400,
ABFRL_F3,07/10/2023,15:08:00,218.6500,219.0500,218.6500,219.0500,13000,104000,
ABFRL_F3,07/11/2023,09:17:00,220.2000,220.2000,220.2000,220.2000,7801,111800,
ABFRL_F3,07/11/2023,09:19:00,220.3500,220.3500,220.3500,220.3500,7800,111800,
ABFRL_F3,07/11/2023,09:22:00,221.9500,222.6500,221.9500,222.6500,5200,104000,
