<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
LTIM_F2,07/03/2023,09:15:00,5209.2998,5209.2998,5207.7998,5207.7998,302,16950,
LTIM_F2,07/03/2023,09:39:00,5168.5000,5168.5000,5168.0000,5168.0000,1350,17250,
LTIM_F2,07/03/2023,09:44:00,5167.5498,5167.5498,5167.5498,5167.5498,450,17700,
LTIM_F2,07/03/2023,09:45:00,5168.0000,5168.0000,5168.0000,5168.0000,150,17700,
LTIM_F2,07/03/2023,09:50:00,5158.0000,5158.0000,5158.0000,5158.0000,150,17700,
LTIM_F2,07/03/2023,09:55:00,5158.0000,5158.0000,5158.0000,5158.0000,150,17850,
LTIM_F2,07/03/2023,10:23:00,5150.0000,5150.0000,5150.0000,5150.0000,150,17700,
LTIM_F2,07/03/2023,10:26:00,5143.0000,5143.0000,5143.0000,5143.0000,150,17700,
LTIM_F2,07/03/2023,10:30:00,5141.0000,5141.0000,5141.0000,5141.0000,150,17850,
LTIM_F2,07/03/2023,10:35:00,5141.0000,5151.8501,5141.0000,5151.8501,300,17850,
LTIM_F2,07/03/2023,10:39:00,5145.0000,5145.0000,5145.0000,5145.0000,150,17850,
LTIM_F2,07/03/2023,10:56:00,5140.0000,5140.0000,5140.0000,5140.0000,150,17850,
LTIM_F2,07/03/2023,10:58:00,5136.0000,5136.0000,5136.0000,5136.0000,150,18000,
LTIM_F2,07/03/2023,11:03:00,5136.0000,5136.0000,5136.0000,5136.0000,150,17850,
LTIM_F2,07/03/2023,11:04:00,5149.4502,5149.4502,5149.4502,5149.4502,300,17850,
LTIM_F2,07/03/2023,11:11:00,5134.0000,5134.0000,5134.0000,5134.0000,300,18000,
LTIM_F2,07/03/2023,11:16:00,5131.0000,5131.0000,5131.0000,5131.0000,450,18300,
LTIM_F2,07/03/2023,11:32:00,5131.0000,5131.0000,5131.0000,5131.0000,150,18300,
LTIM_F2,07/03/2023,11:53:00,5142.0000,5142.0000,5142.0000,5142.0000,300,18450,
LTIM_F2,07/03/2023,11:57:00,5140.0000,5140.0000,5140.0000,5140.0000,450,18600,
LTIM_F2,07/03/2023,12:08:00,5153.8501,5153.8501,5153.8501,5153.8501,150,18600,
LTIM_F2,07/03/2023,12:13:00,5153.3999,5153.3999,5153.3999,5153.3999,150,18900,
LTIM_F2,07/03/2023,12:16:00,5159.4502,5159.4502,5159.4502,5159.4502,150,19050,
LTIM_F2,07/03/2023,12:17:00,5164.3999,5164.3999,5164.3999,5164.3999,150,19050,
LTIM_F2,07/03/2023,12:20:00,5164.3999,5164.3999,5164.3999,5164.3999,150,18900,
LTIM_F2,07/03/2023,12:27:00,5179.2998,5179.2998,5179.2998,5179.2998,150,18900,
LTIM_F2,07/03/2023,12:31:00,5181.8999,5181.8999,5181.8999,5181.8999,150,18900,
LTIM_F2,07/03/2023,12:34:00,5188.1001,5188.1001,5188.1001,5188.1001,150,18900,
LTIM_F2,07/03/2023,12:47:00,5181.5498,5181.5498,5181.5498,5181.5498,150,19050,
LTIM_F2,07/03/2023,12:57:00,5190.0000,5190.0000,5190.0000,5190.0000,150,18900,
LTIM_F2,07/03/2023,12:59:00,5193.6001,5193.6001,5193.6001,5193.6001,150,18900,
LTIM_F2,07/03/2023,13:03:00,5200.0000,5200.0000,5200.0000,5200.0000,300,19050,
LTIM_F2,07/03/2023,13:04:00,5207.7998,5218.4502,5207.7998,5218.4502,450,19050,
LTIM_F2,07/03/2023,13:12:00,5218.4502,5218.4502,5218.4502,5218.4502,150,18750,
LTIM_F2,07/03/2023,13:24:00,5195.6001,5195.6001,5195.6001,5195.6001,150,18750,
LTIM_F2,07/03/2023,13:41:00,5206.3501,5206.3501,5206.3501,5206.3501,150,18750,
LTIM_F2,07/03/2023,13:52:00,5193.7002,5193.7002,5193.7002,5193.7002,150,18600,
LTIM_F2,07/03/2023,14:01:00,5192.0000,5193.4502,5192.0000,5193.4502,300,18450,
LTIM_F2,07/03/2023,14:22:00,5196.8999,5196.8999,5196.8999,5196.8999,150,18600,
LTIM_F2,07/03/2023,14:46:00,5190.7002,5190.7002,5190.7002,5190.7002,150,18600,
LTIM_F2,07/03/2023,15:10:00,5199.0000,5199.0000,5199.0000,5199.0000,150,18600,
