<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
SBICARD_F3,01-11-2023,09:33:00,752.0,752.0,752.0,752.0,801,94400
SBICARD_F3,01-11-2023,09:35:00,752.0,752.0,752.0,752.0,800,94400
SBICARD_F3,01-11-2023,09:42:00,753.0,753.0,753.0,753.0,800,94400
SBICARD_F3,01-11-2023,09:44:00,755.0,755.0,755.0,755.0,3200,94400
SBICARD_F3,01-11-2023,09:50:00,755.0,755.0,755.0,755.0,8000,92000
SBICARD_F3,01-11-2023,09:53:00,753.0,753.0,753.0,753.0,800,92000
SBICARD_F3,01-11-2023,09:57:00,753.0,753.0,753.0,753.0,800,96000
SBICARD_F3,01-11-2023,09:58:00,754.0,754.0,754.0,754.0,800,96000
SBICARD_F3,01-11-2023,10:06:00,755.0,755.0,755.0,755.0,800,96800
SBICARD_F3,01-11-2023,10:10:00,758.0,758.0,758.0,758.0,800,96800
SBICARD_F3,01-11-2023,10:13:00,758.5,758.5,758.5,758.5,800,96000
SBICARD_F3,01-11-2023,10:23:00,761.95,761.95,761.95,761.95,800,96800
SBICARD_F3,01-11-2023,10:28:00,761.95,761.95,761.95,761.95,800,96000
SBICARD_F3,01-11-2023,10:30:00,762.6,762.6,762.6,762.6,800,96000
SBICARD_F3,01-11-2023,10:32:00,762.6,762.6,762.6,762.6,800,95200
SBICARD_F3,01-11-2023,10:37:00,762.0,762.0,762.0,762.0,800,96000
SBICARD_F3,01-11-2023,10:40:00,762.0,762.0,762.0,762.0,800,95200
SBICARD_F3,01-11-2023,10:42:00,762.0,762.0,762.0,762.0,800,95200
SBICARD_F3,01-11-2023,10:59:00,757.5,757.5,757.5,757.5,800,96000
SBICARD_F3,01-11-2023,11:01:00,757.0,757.0,757.0,757.0,2400,96000
SBICARD_F3,01-11-2023,11:07:00,756.0,756.0,756.0,756.0,800,98400
SBICARD_F3,01-11-2023,11:08:00,755.7,755.7,755.7,755.7,800,98400
SBICARD_F3,01-11-2023,11:11:00,754.0,754.0,754.0,754.0,800,100000
SBICARD_F3,01-11-2023,11:13:00,753.0,753.0,753.0,753.0,800,100800
SBICARD_F3,01-11-2023,11:18:00,755.55,755.55,755.55,755.55,2400,100800
SBICARD_F3,01-11-2023,11:30:00,755.55,755.55,755.55,755.55,4000,103200
SBICARD_F3,01-11-2023,11:41:00,754.0,754.0,754.0,754.0,800,103200
SBICARD_F3,01-11-2023,13:16:00,752.0,752.0,752.0,752.0,800,103200
SBICARD_F3,01-11-2023,14:23:00,754.0,754.0,754.0,754.0,800,104000
SBICARD_F3,01-11-2023,14:41:00,752.7,752.7,752.7,752.7,800,104000
SBICARD_F3,01-11-2023,15:05:00,752.0,752.0,752.0,752.0,2400,104800
SBICARD_F3,01-11-2023,15:16:00,752.05,752.05,752.05,752.05,800,107200
SBICARD_F3,01-11-2023,15:20:00,752.05,752.05,752.05,752.05,800,106400
SBICARD_F3,01-11-2023,15:21:00,752.05,752.05,752.05,752.05,800,106400
SBICARD_F3,01-11-2023,15:29:00,753.45,753.45,752.75,752.75,1600,105600
SBICARD_F3,02-11-2023,09:29:00,756.0,756.0,756.0,756.0,801,106400
SBICARD_F3,02-11-2023,09:34:00,756.25,756.25,756.25,756.25,800,106400
SBICARD_F3,02-11-2023,09:36:00,756.25,756.25,756.25,756.25,2400,107200
SBICARD_F3,02-11-2023,10:06:00,756.0,756.0,756.0,756.0,800,109600
SBICARD_F3,02-11-2023,10:44:00,755.0,755.0,755.0,755.0,800,110400
SBICARD_F3,02-11-2023,10:54:00,754.1,754.1,754.0,754.0,1600,111200
SBICARD_F3,02-11-2023,11:01:00,753.0,753.0,753.0,753.0,800,112000
SBICARD_F3,02-11-2023,11:26:00,753.0,753.0,753.0,753.0,1600,112000
SBICARD_F3,02-11-2023,11:40:00,753.05,753.05,753.05,753.05,800,112800
SBICARD_F3,02-11-2023,12:38:00,750.55,750.55,750.55,750.55,800,113600
SBICARD_F3,02-11-2023,12:52:00,750.55,750.55,750.55,750.55,800,114400
SBICARD_F3,02-11-2023,12:58:00,750.0,750.0,750.0,750.0,800,114400
SBICARD_F3,02-11-2023,13:25:00,750.0,750.0,750.0,750.0,800,115200
SBICARD_F3,02-11-2023,13:44:00,750.0,750.0,750.0,750.0,800,116000
SBICARD_F3,02-11-2023,14:08:00,750.0,750.0,750.0,750.0,800,116800
SBICARD_F3,02-11-2023,14:15:00,748.0,748.0,748.0,748.0,1600,117600
SBICARD_F3,02-11-2023,15:01:00,748.0,748.0,748.0,748.0,2400,119200
SBICARD_F3,02-11-2023,15:24:00,750.85,750.85,750.85,750.85,800,120000
SBICARD_F3,03-11-2023,09:15:00,753.0,753.0,753.0,753.0,801,119200
SBICARD_F3,03-11-2023,09:23:00,753.55,753.55,753.55,753.55,800,118400
SBICARD_F3,03-11-2023,09:43:00,753.65,753.65,753.65,753.65,1600,117600
SBICARD_F3,03-11-2023,09:45:00,753.65,753.65,753.65,753.65,800,118400
SBICARD_F3,03-11-2023,09:57:00,752.0,752.0,752.0,752.0,800,118400
SBICARD_F3,03-11-2023,10:53:00,752.0,752.0,752.0,752.0,800,119200
SBICARD_F3,03-11-2023,11:08:00,753.8,753.8,753.8,753.8,800,120000
SBICARD_F3,03-11-2023,11:45:00,753.8,753.8,753.8,753.8,1600,120800
SBICARD_F3,03-11-2023,14:47:00,753.6,753.6,753.6,753.6,800,122400
SBICARD_F3,03-11-2023,14:55:00,753.0,753.0,753.0,753.0,800,123200
SBICARD_F3,03-11-2023,15:23:00,755.0,755.0,755.0,755.0,800,123200
SBICARD_F3,06-11-2023,09:23:00,757.0,757.0,757.0,757.0,801,124000
SBICARD_F3,06-11-2023,09:24:00,757.5,757.5,757.5,757.5,800,124000
SBICARD_F3,06-11-2023,09:25:00,757.5,757.5,757.5,757.5,2400,124000
SBICARD_F3,06-11-2023,09:26:00,756.0,756.0,756.0,756.0,6400,124000
SBICARD_F3,06-11-2023,09:40:00,756.0,756.0,756.0,756.0,800,119200
SBICARD_F3,06-11-2023,09:42:00,757.0,757.0,757.0,757.0,800,119200
SBICARD_F3,06-11-2023,09:43:00,757.0,757.0,757.0,757.0,800,119200
SBICARD_F3,06-11-2023,09:44:00,756.5,756.5,756.5,756.5,800,120800
SBICARD_F3,06-11-2023,09:49:00,757.65,757.65,757.65,757.65,800,120800
SBICARD_F3,06-11-2023,09:50:00,757.65,757.65,757.65,757.65,800,120800
SBICARD_F3,06-11-2023,10:08:00,759.2,759.2,759.2,759.2,800,120000
SBICARD_F3,06-11-2023,10:41:00,759.2,759.2,759.2,759.2,800,120800
SBICARD_F3,06-11-2023,11:02:00,755.7,755.7,755.7,755.7,800,121600
SBICARD_F3,06-11-2023,11:06:00,755.7,755.7,755.7,755.7,800,121600
SBICARD_F3,06-11-2023,11:41:00,755.7,755.7,755.7,755.7,800,122400
SBICARD_F3,06-11-2023,11:55:00,760.0,760.0,760.0,760.0,800,122400
SBICARD_F3,06-11-2023,12:02:00,761.5,761.5,761.5,761.5,800,121600
SBICARD_F3,06-11-2023,12:08:00,762.25,762.25,762.25,762.25,800,120800
SBICARD_F3,06-11-2023,12:13:00,762.5,762.5,762.5,762.5,800,121600
SBICARD_F3,06-11-2023,13:04:00,762.5,762.5,762.5,762.5,800,122400
SBICARD_F3,06-11-2023,13:18:00,760.5,760.5,760.5,760.5,800,122400
SBICARD_F3,06-11-2023,13:27:00,760.0,760.0,760.0,760.0,2400,122400
SBICARD_F3,06-11-2023,14:55:00,761.0,761.0,761.0,761.0,800,124000
SBICARD_F3,06-11-2023,15:10:00,761.8,762.0,761.8,762.0,1600,123200
SBICARD_F3,06-11-2023,15:21:00,761.2,761.2,761.2,761.2,800,121600
SBICARD_F3,07-11-2023,09:18:00,761.5,761.5,761.5,761.5,801,122400
SBICARD_F3,07-11-2023,09:21:00,761.0,761.0,761.0,761.0,1600,122400
SBICARD_F3,07-11-2023,09:23:00,761.0,761.0,761.0,761.0,800,122400
SBICARD_F3,07-11-2023,09:39:00,763.15,763.15,763.15,763.15,800,124800
SBICARD_F3,07-11-2023,09:46:00,760.0,760.0,760.0,760.0,800,125600
SBICARD_F3,07-11-2023,10:02:00,758.0,758.0,758.0,758.0,800,124800
SBICARD_F3,07-11-2023,10:28:00,758.0,758.0,758.0,758.0,8000,125600
SBICARD_F3,07-11-2023,10:38:00,757.0,757.0,757.0,757.0,800,133600
SBICARD_F3,07-11-2023,10:42:00,756.4,756.4,756.4,756.4,7200,134400
SBICARD_F3,07-11-2023,10:43:00,756.4,756.4,756.4,756.4,800,134400
SBICARD_F3,07-11-2023,10:47:00,756.4,756.4,756.4,756.4,800,135200
SBICARD_F3,07-11-2023,11:33:00,756.1,756.1,756.1,756.1,800,136000
SBICARD_F3,07-11-2023,11:38:00,755.0,755.0,755.0,755.0,800,136800
SBICARD_F3,07-11-2023,11:41:00,754.0,754.0,754.0,754.0,800,137600
SBICARD_F3,07-11-2023,11:43:00,752.3,752.3,752.3,752.3,1600,138400
SBICARD_F3,07-11-2023,12:00:00,752.3,752.3,752.3,752.3,800,140000
SBICARD_F3,07-11-2023,12:27:00,754.0,754.0,754.0,754.0,800,140800
SBICARD_F3,07-11-2023,13:29:00,755.5,755.5,755.5,755.5,800,141600
SBICARD_F3,07-11-2023,15:11:00,759.3,759.3,759.3,759.3,800,142400
SBICARD_F3,07-11-2023,15:12:00,760.0,760.0,760.0,760.0,800,141600
SBICARD_F3,07-11-2023,15:23:00,760.4,760.4,760.4,760.4,800,140800
SBICARD_F3,08-11-2023,09:17:00,760.0,760.0,760.0,760.0,801,140000
SBICARD_F3,08-11-2023,09:18:00,760.0,760.0,759.9,759.9,3200,140800
SBICARD_F3,08-11-2023,09:19:00,760.0,761.65,760.0,761.65,1600,140800
SBICARD_F3,08-11-2023,09:21:00,761.65,761.65,761.65,761.65,800,145600
SBICARD_F3,08-11-2023,09:24:00,760.0,760.0,760.0,760.0,1600,144800
SBICARD_F3,08-11-2023,09:32:00,760.0,760.0,760.0,760.0,800,146400
SBICARD_F3,08-11-2023,09:44:00,758.75,758.75,758.75,758.75,2400,147200
SBICARD_F3,08-11-2023,10:08:00,757.6,757.6,757.6,757.6,800,147200
SBICARD_F3,08-11-2023,11:51:00,757.6,757.6,757.6,757.6,800,148000
SBICARD_F3,08-11-2023,11:57:00,760.0,760.0,760.0,760.0,800,147200
SBICARD_F3,08-11-2023,12:03:00,760.0,760.0,760.0,760.0,800,147200
SBICARD_F3,08-11-2023,12:17:00,759.0,759.0,759.0,759.0,800,148000
SBICARD_F3,08-11-2023,12:57:00,758.0,758.0,758.0,758.0,1600,148800
SBICARD_F3,08-11-2023,14:07:00,757.5,757.5,757.5,757.5,800,149600
SBICARD_F3,08-11-2023,14:09:00,757.0,757.0,757.0,757.0,800,149600
SBICARD_F3,08-11-2023,14:33:00,757.0,757.0,757.0,757.0,800,151200
SBICARD_F3,08-11-2023,14:59:00,757.5,757.5,757.5,757.5,800,152000
SBICARD_F3,08-11-2023,15:06:00,757.35,757.35,757.35,757.35,1600,152800
SBICARD_F3,08-11-2023,15:07:00,757.0,757.0,757.0,757.0,800,154400
SBICARD_F3,08-11-2023,15:17:00,756.0,756.0,756.0,756.0,1600,155200
SBICARD_F3,08-11-2023,15:28:00,756.0,756.8,756.0,756.8,1600,156000
SBICARD_F3,09-11-2023,09:15:00,755.0,755.0,755.0,755.0,801,156000
SBICARD_F3,09-11-2023,09:24:00,757.5,757.5,757.5,757.5,800,156800
SBICARD_F3,09-11-2023,09:26:00,758.0,758.0,758.0,758.0,1600,156800
SBICARD_F3,09-11-2023,09:33:00,758.0,758.0,758.0,758.0,800,158400
SBICARD_F3,09-11-2023,09:43:00,757.8,757.8,757.8,757.8,800,157600
SBICARD_F3,09-11-2023,09:45:00,756.75,756.75,756.75,756.75,800,158400
SBICARD_F3,09-11-2023,09:47:00,758.0,758.0,758.0,758.0,800,157600
SBICARD_F3,09-11-2023,10:01:00,758.0,758.0,758.0,758.0,800,156800
SBICARD_F3,09-11-2023,10:19:00,758.0,758.0,758.0,758.0,800,156800
SBICARD_F3,09-11-2023,10:44:00,755.25,755.25,755.25,755.25,800,157600
SBICARD_F3,09-11-2023,10:45:00,756.6,756.6,756.6,756.6,800,156800
SBICARD_F3,09-11-2023,12:56:00,758.6,758.6,758.6,758.6,1600,157600
SBICARD_F3,09-11-2023,13:03:00,758.6,758.6,758.6,758.6,800,159200
SBICARD_F3,09-11-2023,13:08:00,756.85,756.85,756.85,756.85,800,160000
SBICARD_F3,09-11-2023,13:41:00,758.0,758.0,758.0,758.0,800,159200
SBICARD_F3,09-11-2023,13:45:00,758.0,758.0,758.0,758.0,800,160000
SBICARD_F3,09-11-2023,13:56:00,757.75,757.75,757.7,757.7,3200,160800
SBICARD_F3,09-11-2023,13:59:00,757.55,757.55,757.5,757.5,8800,160800
SBICARD_F3,09-11-2023,14:02:00,757.7,757.7,757.7,757.7,800,164000
SBICARD_F3,09-11-2023,14:51:00,757.0,757.0,757.0,757.0,800,164000
SBICARD_F3,09-11-2023,15:27:00,757.0,757.0,757.0,757.0,800,164800
SBICARD_F3,10-11-2023,09:16:00,755.0,755.0,755.0,755.0,801,164000
SBICARD_F3,10-11-2023,10:01:00,755.0,755.0,755.0,755.0,800,164800
SBICARD_F3,10-11-2023,10:02:00,753.0,753.0,753.0,753.0,800,165600
