<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
PFC_F2,05/02/2023,09:15:00,171.9000,172.3000,171.9000,172.3000,43401,812200,
PFC_F2,05/02/2023,09:16:00,172.0000,172.0000,172.0000,172.0000,6200,812200,
PFC_F2,05/02/2023,09:17:00,173.4000,173.4000,172.8500,172.8500,80600,843200,
PFC_F2,05/02/2023,09:18:00,172.4500,172.4500,170.7500,170.7500,31000,843200,
PFC_F2,05/02/2023,09:19:00,170.7000,172.1000,170.7000,172.1000,31000,843200,
PFC_F2,05/02/2023,09:20:00,171.2500,172.3000,171.2500,172.3000,24800,849400,
PFC_F2,05/02/2023,09:21:00,172.3000,172.9500,172.3000,172.9500,43400,849400,
PFC_F2,05/02/2023,09:22:00,172.7000,172.7000,172.7000,172.7000,6200,849400,
PFC_F2,05/02/2023,09:23:00,173.0000,173.5000,173.0000,173.5000,12400,861800,
PFC_F2,05/02/2023,09:24:00,173.5000,174.0000,173.3500,174.0000,49600,861800,
PFC_F2,05/02/2023,09:25:00,174.0000,174.0000,174.0000,174.0000,6200,861800,
PFC_F2,05/02/2023,09:26:00,174.1500,174.2500,174.1500,174.2500,12400,899000,
PFC_F2,05/02/2023,09:27:00,174.2500,174.2500,174.1000,174.1000,18600,899000,
PFC_F2,05/02/2023,09:28:00,174.1000,174.5500,174.1000,174.5500,43400,899000,
PFC_F2,05/02/2023,09:29:00,174.5500,174.5500,174.5500,174.5500,6200,899000,
PFC_F2,05/02/2023,09:31:00,174.3000,174.3000,174.2500,174.2500,12400,868000,
PFC_F2,05/02/2023,09:32:00,174.0000,174.0000,174.0000,174.0000,12400,874200,
PFC_F2,05/02/2023,09:35:00,174.7500,174.7500,173.8000,173.8000,55800,874200,
PFC_F2,05/02/2023,09:36:00,173.1000,173.1000,173.1000,173.1000,6200,874200,
PFC_F2,05/02/2023,09:37:00,173.6000,173.6000,173.6000,173.6000,6200,874200,
PFC_F2,05/02/2023,09:39:00,173.3500,173.3500,173.3500,173.3500,6200,886600,
PFC_F2,05/02/2023,09:42:00,174.1000,174.1000,174.1000,174.1000,12400,892800,
PFC_F2,05/02/2023,09:43:00,174.5500,175.0500,174.5500,175.0500,37200,892800,
