<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
IBULHSGFIN_F2,05/02/2023,09:15:00,109.9000,112.0500,109.9000,112.0500,40003,1644000,
IBULHSGFIN_F2,05/02/2023,09:16:00,112.0500,112.0500,111.7500,111.7500,36000,1644000,
IBULHSGFIN_F2,05/02/2023,09:17:00,111.9000,112.5000,111.8000,112.5000,20000,1676000,
IBULHSGFIN_F2,05/02/2023,09:18:00,112.8000,112.8000,112.8000,112.8000,20000,1676000,
IBULHSGFIN_F2,05/02/2023,09:20:00,113.0000,113.0000,113.0000,113.0000,8000,1688000,
IBULHSGFIN_F2,05/02/2023,09:21:00,113.0500,113.0500,113.0500,113.0500,16000,1688000,
IBULHSGFIN_F2,05/02/2023,09:22:00,113.7500,113.7500,113.7500,113.7500,20000,1688000,
IBULHSGFIN_F2,05/02/2023,09:23:00,113.1000,113.3500,113.1000,113.3500,12000,1704000,
IBULHSGFIN_F2,05/02/2023,09:24:00,113.5000,113.5500,113.5000,113.5500,32000,1704000,
IBULHSGFIN_F2,05/02/2023,09:25:00,113.9000,114.2000,113.9000,114.2000,56000,1704000,
IBULHSGFIN_F2,05/02/2023,09:26:00,114.4000,114.4000,114.4000,114.4000,8000,1704000,
IBULHSGFIN_F2,05/02/2023,09:27:00,114.4000,114.4000,114.4000,114.4000,4000,1760000,
IBULHSGFIN_F2,05/02/2023,09:28:00,114.3500,114.3500,114.3500,114.3500,4000,1760000,
IBULHSGFIN_F2,05/02/2023,09:29:00,114.5000,114.5000,114.5000,114.5000,4000,1760000,
IBULHSGFIN_F2,05/02/2023,09:30:00,114.5000,115.4000,114.5000,115.4000,28000,1768000,
IBULHSGFIN_F2,05/02/2023,09:33:00,115.5500,115.6000,115.5500,115.6000,52000,1776000,
IBULHSGFIN_F2,05/02/2023,09:34:00,115.7500,115.7500,115.7500,115.7500,24000,1776000,
IBULHSGFIN_F2,05/02/2023,09:35:00,115.4000,115.4000,115.4000,115.4000,8000,1816000,
IBULHSGFIN_F2,05/02/2023,09:36:00,115.4000,115.4000,115.4000,115.4000,16000,1816000,
IBULHSGFIN_F2,05/02/2023,09:38:00,114.5500,114.5500,114.5500,114.5500,4000,1840000,
IBULHSGFIN_F2,05/02/2023,09:39:00,114.4000,114.4000,114.4000,114.4000,4000,1840000,
IBULHSGFIN_F2,05/02/2023,09:40:00,114.2000,114.3500,114.2000,114.3500,24000,1840000,
IBULHSGFIN_F2,05/02/2023,09:42:00,114.3500,115.0000,114.3500,115.0000,8000,1856000,
IBULHSGFIN_F2,05/02/2023,09:43:00,114.9500,114.9500,114.9500,114.9500,4000,1856000,
IBULHSGFIN_F2,05/02/2023,09:45:00,114.8000,114.8000,114.8000,114.8000,16000,1868000,
IBULHSGFIN_F2,05/02/2023,09:46:00,114.8000,115.0500,114.8000,115.0500,20000,1868000,
IBULHSGFIN_F2,05/02/2023,09:49:00,115.0000,115.0000,115.0000,115.0000,4000,1876000,
IBULHSGFIN_F2,05/02/2023,09:50:00,115.1000,115.1000,115.1000,115.1000,4000,1872000,
IBULHSGFIN_F2,05/02/2023,09:52:00,115.5000,115.5000,115.5000,115.5000,4000,1872000,
IBULHSGFIN_F2,05/02/2023,09:54:00,115.2500,115.2500,115.2500,115.2500,4000,1868000,
IBULHSGFIN_F2,05/02/2023,09:55:00,115.0000,115.0000,115.0000,115.0000,4000,1868000,
IBULHSGFIN_F2,05/02/2023,09:56:00,115.0000,115.0000,115.0000,115.0000,4000,1868000,
IBULHSGFIN_F2,05/02/2023,09:59:00,114.7000,114.7000,114.7000,114.7000,4000,1872000,
IBULHSGFIN_F2,05/02/2023,10:00:00,114.5000,114.5000,114.5000,114.5000,4000,1872000,
IBULHSGFIN_F2,05/02/2023,10:01:00,114.3500,114.3500,114.2500,114.2500,8000,1872000,
IBULHSGFIN_F2,05/02/2023,10:02:00,114.3500,114.3500,114.3500,114.3500,4000,1872000,
IBULHSGFIN_F2,05/02/2023,10:03:00,114.3000,114.3000,114.3000,114.3000,4000,1872000,
IBULHSGFIN_F2,05/02/2023,10:05:00,114.3500,114.3500,114.3500,114.3500,4000,1872000,
IBULHSGFIN_F2,05/02/2023,10:09:00,114.3500,114.4000,114.3500,114.4000,12000,1876000,
IBULHSGFIN_F2,05/02/2023,10:10:00,114.5000,114.6500,114.5000,114.6500,12000,1876000,
IBULHSGFIN_F2,05/02/2023,10:11:00,114.9500,114.9500,114.9500,114.9500,4000,1876000,
IBULHSGFIN_F2,05/02/2023,10:15:00,114.7500,114.7500,114.7500,114.7500,4000,1884000,
IBULHSGFIN_F2,05/02/2023,10:18:00,115.0500,115.0500,115.0500,115.0500,4000,1884000,
IBULHSGFIN_F2,05/02/2023,10:19:00,114.9500,114.9500,114.9500,114.9500,4000,1884000,
IBULHSGFIN_F2,05/02/2023,10:21:00,114.5500,114.5500,114.5500,114.5500,4000,1880000,
IBULHSGFIN_F2,05/02/2023,10:22:00,114.5500,114.5500,114.5500,114.5500,4000,1880000,
IBULHSGFIN_F2,05/02/2023,10:24:00,114.5500,114.7000,114.5500,114.7000,8000,1880000,
IBULHSGFIN_F2,05/02/2023,10:25:00,114.7500,114.7500,114.7500,114.7500,4000,1880000,
IBULHSGFIN_F2,05/02/2023,10:26:00,114.6500,114.6500,114.6500,114.6500,4000,1884000,
IBULHSGFIN_F2,05/02/2023,10:32:00,114.4500,114.4500,114.4500,114.4500,4000,1880000,
IBULHSGFIN_F2,05/02/2023,10:35:00,114.7000,114.7000,114.7000,114.7000,8000,1880000,
IBULHSGFIN_F2,05/02/2023,10:37:00,114.7500,114.7500,114.7500,114.7500,4000,1880000,
IBULHSGFIN_F2,05/02/2023,10:47:00,114.5000,114.5000,114.5000,114.5000,4000,1884000,
IBULHSGFIN_F2,05/02/2023,10:51:00,114.4000,114.4000,114.4000,114.4000,4000,1888000,
IBULHSGFIN_F2,05/02/2023,11:01:00,114.4000,114.4000,114.4000,114.4000,4000,1888000,
IBULHSGFIN_F2,05/02/2023,11:03:00,114.4500,114.4500,114.4500,114.4500,4000,1892000,
IBULHSGFIN_F2,05/02/2023,11:04:00,114.5500,114.5500,114.5500,114.5500,4000,1892000,
IBULHSGFIN_F2,05/02/2023,11:22:00,114.5000,114.5000,114.5000,114.5000,4000,1888000,
IBULHSGFIN_F2,05/02/2023,11:28:00,114.3500,114.3500,114.3500,114.3500,4000,1892000,
IBULHSGFIN_F2,05/02/2023,11:29:00,114.7500,114.7500,114.7500,114.7500,8000,1892000,
IBULHSGFIN_F2,05/02/2023,11:30:00,114.9000,114.9000,114.9000,114.9000,4000,1892000,
IBULHSGFIN_F2,05/02/2023,11:39:00,114.5000,114.5000,114.5000,114.5000,8000,1904000,
IBULHSGFIN_F2,05/02/2023,12:41:00,114.5000,114.5000,114.5000,114.5000,8000,1908000,
IBULHSGFIN_F2,05/02/2023,12:50:00,114.5000,114.5000,114.3500,114.3500,8000,1916000,
IBULHSGFIN_F2,05/02/2023,13:24:00,114.5000,114.5000,114.5000,114.5000,4000,1912000,
IBULHSGFIN_F2,05/02/2023,13:25:00,114.5000,114.5000,114.5000,114.5000,8000,1912000,
IBULHSGFIN_F2,05/02/2023,13:32:00,114.5000,114.5000,114.5000,114.5000,12000,1916000,
IBULHSGFIN_F2,05/02/2023,14:19:00,115.4000,115.4000,115.4000,115.4000,8000,1904000,
IBULHSGFIN_F2,05/02/2023,14:23:00,114.8500,114.8500,114.8500,114.8500,4000,1896000,
IBULHSGFIN_F2,05/02/2023,14:24:00,115.0000,115.0000,115.0000,115.0000,4000,1892000,
IBULHSGFIN_F2,05/02/2023,14:25:00,114.8500,114.8500,114.8500,114.8500,4000,1892000,
IBULHSGFIN_F2,05/02/2023,14:51:00,114.7500,114.7500,114.7500,114.7500,4000,1888000,
IBULHSGFIN_F2,05/02/2023,15:09:00,114.6000,114.6000,114.6000,114.6000,4000,1888000,
IBULHSGFIN_F2,05/02/2023,15:14:00,114.2500,114.2500,114.2500,114.2500,8000,1888000,
IBULHSGFIN_F2,05/02/2023,15:19:00,114.2500,114.2500,114.2500,114.2500,8000,1888000,
IBULHSGFIN_F2,05/02/2023,15:20:00,114.3500,114.4000,114.3500,114.4000,8000,1888000,
IBULHSGFIN_F2,05/02/2023,15:22:00,114.3000,114.3000,114.3000,114.3000,8000,1892000,
IBULHSGFIN_F2,05/02/2023,15:23:00,114.5000,114.5000,114.5000,114.5000,4000,1892000,
IBULHSGFIN_F2,05/02/2023,15:26:00,114.6000,114.6000,114.6000,114.6000,4000,1896000,
IBULHSGFIN_F2,05/02/2023,15:27:00,114.5000,114.5000,114.5000,114.5000,8000,1896000,
IBULHSGFIN_F2,05/02/2023,15:29:00,114.5000,114.5000,114.5000,114.5000,4000,1896000,
IBULHSGFIN_F2,05/03/2023,09:16:00,113.0500,113.1500,113.0500,113.1500,12002,1904000,
IBULHSGFIN_F2,05/03/2023,09:17:00,114.9000,114.9000,114.8500,114.8500,24000,1928000,
IBULHSGFIN_F2,05/03/2023,09:18:00,115.0000,116.0000,115.0000,116.0000,12000,1928000,
IBULHSGFIN_F2,05/03/2023,09:19:00,116.6000,116.6000,116.6000,116.6000,4000,1928000,
IBULHSGFIN_F2,05/03/2023,09:20:00,116.9000,116.9000,116.9000,116.9000,12000,1928000,
IBULHSGFIN_F2,05/03/2023,09:21:00,116.9000,116.9000,116.0000,116.0000,12000,1936000,
IBULHSGFIN_F2,05/03/2023,09:24:00,115.6500,115.6500,115.6500,115.6500,12000,1936000,
IBULHSGFIN_F2,05/03/2023,09:25:00,115.5000,115.7000,115.5000,115.7000,44000,1936000,
IBULHSGFIN_F2,05/03/2023,09:27:00,116.1500,116.3500,116.1500,116.3500,16000,1932000,
IBULHSGFIN_F2,05/03/2023,09:29:00,115.8500,115.9000,115.8500,115.9000,8000,1932000,
IBULHSGFIN_F2,05/03/2023,09:31:00,115.0500,115.2500,115.0500,115.2500,20000,1932000,
IBULHSGFIN_F2,05/03/2023,09:32:00,115.1500,115.1500,115.1500,115.1500,4000,1932000,
IBULHSGFIN_F2,05/03/2023,09:35:00,115.1000,115.1000,115.1000,115.1000,4000,1928000,
IBULHSGFIN_F2,05/03/2023,09:36:00,115.1000,115.5500,115.1000,115.5500,20000,1924000,
IBULHSGFIN_F2,05/03/2023,09:37:00,115.7500,115.7500,115.7500,115.7500,8000,1924000,
IBULHSGFIN_F2,05/03/2023,09:38:00,115.7000,115.7000,115.7000,115.7000,4000,1924000,
IBULHSGFIN_F2,05/03/2023,09:39:00,115.8500,116.0000,115.7000,115.7000,20000,1924000,
IBULHSGFIN_F2,05/03/2023,09:40:00,115.4500,115.4500,115.4500,115.4500,16000,1924000,
