<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
BRITANNIA_F2,05/02/2023,09:15:00,4604.7002,4604.7002,4604.7002,4604.7002,201,29400,
BRITANNIA_F2,05/02/2023,09:17:00,4631.4502,4631.4502,4631.4502,4631.4502,400,29600,
BRITANNIA_F2,05/02/2023,09:20:00,4630.8501,4630.8501,4630.8501,4630.8501,400,29800,
BRITANNIA_F2,05/02/2023,09:23:00,4613.8501,4613.8999,4613.8501,4613.8999,400,30000,
BRITANNIA_F2,05/02/2023,09:25:00,4615.1499,4615.1499,4613.8999,4613.8999,400,30000,
BRITANNIA_F2,05/02/2023,09:26:00,4615.0000,4615.0000,4615.0000,4615.0000,800,30400,
BRITANNIA_F2,05/02/2023,09:27:00,4618.4502,4618.4502,4618.4502,4618.4502,400,30400,
BRITANNIA_F2,05/02/2023,09:30:00,4627.0000,4627.0000,4627.0000,4627.0000,200,30400,
BRITANNIA_F2,05/02/2023,09:38:00,4627.0000,4627.0000,4627.0000,4627.0000,200,30600,
BRITANNIA_F2,05/02/2023,09:56:00,4616.0498,4616.0498,4616.0000,4616.0000,400,30800,
BRITANNIA_F2,05/02/2023,10:02:00,4616.5000,4616.5000,4616.5000,4616.5000,200,31000,
BRITANNIA_F2,05/02/2023,10:18:00,4599.3999,4599.3999,4599.3999,4599.3999,200,31200,
BRITANNIA_F2,05/02/2023,10:23:00,4597.3999,4597.3999,4597.3999,4597.3999,200,31400,
BRITANNIA_F2,05/02/2023,10:24:00,4597.3999,4599.0000,4597.3999,4599.0000,400,31200,
BRITANNIA_F2,05/02/2023,10:25:00,4599.0000,4599.0000,4599.0000,4599.0000,200,31200,
BRITANNIA_F2,05/02/2023,10:26:00,4598.3501,4599.1499,4598.3501,4599.1499,400,31200,
BRITANNIA_F2,05/02/2023,10:42:00,4598.4502,4598.4502,4598.4502,4598.4502,200,32000,
BRITANNIA_F2,05/02/2023,10:47:00,4603.5498,4603.5498,4603.5498,4603.5498,200,32200,
BRITANNIA_F2,05/02/2023,10:52:00,4592.2500,4592.2500,4592.2500,4592.2500,200,32400,
BRITANNIA_F2,05/02/2023,10:53:00,4592.2500,4592.2500,4592.2500,4592.2500,200,32600,
BRITANNIA_F2,05/02/2023,10:54:00,4592.2500,4592.2500,4586.8501,4586.8501,400,32600,
BRITANNIA_F2,05/02/2023,11:13:00,4575.4502,4575.4502,4575.4502,4575.4502,200,32600,
BRITANNIA_F2,05/02/2023,11:14:00,4569.8999,4569.8999,4569.8999,4569.8999,200,33200,
BRITANNIA_F2,05/02/2023,11:19:00,4569.8999,4569.8999,4569.8999,4569.8999,200,33400,
BRITANNIA_F2,05/02/2023,11:23:00,4570.0000,4570.0000,4570.0000,4570.0000,200,33400,
BRITANNIA_F2,05/02/2023,11:28:00,4551.2998,4551.2998,4551.2998,4551.2998,200,33400,
BRITANNIA_F2,05/02/2023,11:32:00,4551.2998,4551.2998,4551.2998,4551.2998,200,33400,
BRITANNIA_F2,05/02/2023,11:37:00,4572.6499,4572.6499,4572.6499,4572.6499,200,33200,
BRITANNIA_F2,05/02/2023,12:28:00,4565.6001,4565.6001,4565.6001,4565.6001,200,33200,
BRITANNIA_F2,05/02/2023,13:08:00,4561.0498,4561.0498,4561.0498,4561.0498,200,33200,
