<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
TECHM_F2,05/02/2023,09:15:00,1036.7500,1036.7500,1036.7500,1036.7500,601,0,
TECHM_F2,05/02/2023,09:16:00,1037.3500,1039.5500,1036.3500,1036.3500,3600,293400,
TECHM_F2,05/02/2023,09:17:00,1036.3500,1036.3500,1035.9500,1035.9500,3000,292800,
TECHM_F2,05/02/2023,09:18:00,1037.5000,1040.0000,1037.5000,1040.0000,4800,292800,
TECHM_F2,05/02/2023,09:19:00,1041.5500,1044.5500,1041.5500,1044.5500,4800,292800,
TECHM_F2,05/02/2023,09:20:00,1046.1000,1046.1000,1043.6500,1043.6500,2400,290400,
TECHM_F2,05/02/2023,09:21:00,1044.6500,1044.6500,1044.6500,1044.6500,600,290400,
TECHM_F2,05/02/2023,09:22:00,1044.5500,1044.5500,1044.0000,1044.1000,1800,290400,
TECHM_F2,05/02/2023,09:23:00,1046.5000,1046.5000,1046.5000,1046.5000,1800,290400,
TECHM_F2,05/02/2023,09:24:00,1046.5000,1046.5000,1046.0500,1046.0500,1200,290400,
TECHM_F2,05/02/2023,09:25:00,1046.9500,1049.0000,1046.9500,1049.0000,6000,290400,
TECHM_F2,05/02/2023,09:27:00,1049.0000,1049.0000,1049.0000,1049.0000,1200,290400,
TECHM_F2,05/02/2023,09:28:00,1048.5000,1048.5000,1048.5000,1048.5000,600,290400,
TECHM_F2,05/02/2023,09:29:00,1048.5000,1048.5000,1047.6500,1047.6500,2400,289800,
TECHM_F2,05/02/2023,09:30:00,1047.1500,1047.1500,1047.1500,1047.1500,600,289800,
TECHM_F2,05/02/2023,09:35:00,1046.0000,1046.5000,1046.0000,1046.5000,1800,290400,
TECHM_F2,05/02/2023,09:36:00,1047.4000,1050.3500,1047.4000,1050.3500,4800,290400,
TECHM_F2,05/02/2023,09:40:00,1050.6000,1051.8000,1050.6000,1051.8000,1200,288600,
TECHM_F2,05/02/2023,09:41:00,1052.9500,1052.9500,1052.9500,1052.9500,600,289200,
TECHM_F2,05/02/2023,09:42:00,1052.9500,1055.0000,1052.9500,1055.0000,3000,289200,
TECHM_F2,05/02/2023,09:43:00,1055.0000,1056.5500,1055.0000,1056.5500,4200,289200,
TECHM_F2,05/02/2023,09:45:00,1056.4000,1057.5500,1056.0000,1056.0000,4200,289800,
TECHM_F2,05/02/2023,09:46:00,1057.2500,1057.2500,1057.2500,1057.2500,600,289800,
TECHM_F2,05/02/2023,09:47:00,1056.0000,1056.0000,1056.0000,1056.0000,1200,289800,
TECHM_F2,05/02/2023,09:48:00,1056.0000,1056.0000,1056.0000,1056.0000,600,291600,
TECHM_F2,05/02/2023,09:51:00,1057.7000,1057.7000,1057.5000,1057.5000,1800,292200,
