<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
GNFC_F3,05/03/2023,12:45:00,610.0000,610.0000,610.0000,610.0000,1301,13000,
GNFC_F3,05/04/2023,12:10:00,606.0000,606.0000,606.0000,606.0000,1301,14300,
GNFC_F3,05/04/2023,13:51:00,604.0000,604.0000,604.0000,604.0000,5200,15600,
GNFC_F3,05/04/2023,13:52:00,604.0000,604.0000,604.0000,604.0000,2600,15600,
GNFC_F3,05/04/2023,13:53:00,603.9000,603.9000,603.9000,603.9000,5200,15600,
GNFC_F3,05/04/2023,14:30:00,601.0000,601.0000,601.0000,601.0000,1300,28600,
GNFC_F3,05/04/2023,15:19:00,601.0000,601.0000,601.0000,601.0000,1300,29900,
GNFC_F3,05/04/2023,15:22:00,603.1000,603.1000,603.1000,603.1000,1300,31200,
GNFC_F3,05/04/2023,15:23:00,603.0000,603.0000,603.0000,603.0000,1300,31200,
GNFC_F3,05/04/2023,15:27:00,603.0000,603.0000,603.0000,603.0000,7800,39000,
GNFC_F3,05/04/2023,15:29:00,602.4000,602.4000,602.4000,602.4000,1300,39000,
GNFC_F3,05/05/2023,09:28:00,597.1500,597.1500,597.1500,597.1500,2601,41600,
GNFC_F3,05/05/2023,09:29:00,596.3500,596.3500,596.3500,596.3500,1300,39000,
GNFC_F3,05/12/2023,09:42:00,650.2500,650.2500,650.2500,650.2500,1301,37700,
GNFC_F3,05/12/2023,15:12:00,631.0000,631.0000,631.0000,631.0000,1300,39000,
GNFC_F3,05/16/2023,14:18:00,650.0500,650.0500,644.9500,644.9500,7802,40300,
GNFC_F3,05/17/2023,09:41:00,658.0000,658.0000,658.0000,658.0000,1301,32500,
GNFC_F3,05/23/2023,09:28:00,614.0000,614.0000,614.0000,614.0000,1301,31200,
GNFC_F3,05/23/2023,09:29:00,614.5500,614.5500,614.5500,614.5500,1300,31200,
GNFC_F3,05/23/2023,09:32:00,614.5500,614.5500,614.5500,614.5500,2600,31200,
GNFC_F3,05/23/2023,10:37:00,606.3500,606.3500,606.3500,606.3500,1300,33800,
GNFC_F3,05/23/2023,10:44:00,605.6500,605.6500,605.6500,605.6500,1300,35100,
GNFC_F3,05/23/2023,11:05:00,605.6500,605.6500,605.6500,605.6500,1300,36400,
GNFC_F3,05/23/2023,13:02:00,605.6500,605.6500,605.6500,605.6500,3900,37700,
GNFC_F3,05/23/2023,13:06:00,606.8000,607.0000,606.8000,607.0000,6500,39000,
GNFC_F3,05/23/2023,15:02:00,603.4500,603.4500,603.4500,603.4500,1300,45500,
GNFC_F3,05/24/2023,09:29:00,604.0500,604.0500,604.0500,604.0500,5201,45500,
GNFC_F3,05/24/2023,10:53:00,608.0000,608.0000,608.0000,608.0000,1300,50700,
GNFC_F3,05/24/2023,10:57:00,609.5000,609.5000,609.5000,609.5000,1300,49400,
GNFC_F3,05/24/2023,11:22:00,609.5000,609.5000,609.5000,609.5000,1300,50700,
GNFC_F3,05/24/2023,11:24:00,609.5000,609.5000,609.5000,609.5000,1300,52000,
GNFC_F3,05/24/2023,12:37:00,607.7000,607.7000,607.7000,607.7000,13000,53300,
GNFC_F3,05/24/2023,12:39:00,607.2000,607.2000,607.2000,607.2000,1300,66300,
GNFC_F3,05/24/2023,12:57:00,606.5000,606.5000,606.5000,606.5000,1300,67600,
GNFC_F3,05/24/2023,13:30:00,605.5000,605.5000,605.5000,605.5000,7800,68900,
GNFC_F3,05/24/2023,14:06:00,607.4500,607.4500,607.4500,607.4500,1300,76700,
GNFC_F3,05/24/2023,15:21:00,605.6500,605.6500,605.6500,605.6500,1300,76700,
GNFC_F3,05/25/2023,09:39:00,602.8000,602.8000,602.8000,602.8000,1301,76700,
GNFC_F3,05/25/2023,09:48:00,603.8000,603.8000,603.8000,603.8000,1300,78000,
GNFC_F3,05/25/2023,10:07:00,603.8000,603.8000,603.8000,603.8000,1300,79300,
GNFC_F3,05/25/2023,10:12:00,602.8000,602.8000,602.8000,602.8000,1300,79300,
GNFC_F3,05/25/2023,10:13:00,602.8000,602.8000,602.8000,602.8000,1300,80600,
GNFC_F3,05/25/2023,11:36:00,598.7000,598.7000,598.7000,598.7000,1300,80600,
GNFC_F3,05/25/2023,14:22:00,597.2500,597.2500,597.2500,597.2500,1300,81900,
GNFC_F3,05/25/2023,14:31:00,597.2500,597.2500,597.2500,597.2500,1300,81900,
GNFC_F3,05/25/2023,15:06:00,601.9000,601.9000,601.9000,601.9000,1300,80600,
GNFC_F3,05/25/2023,15:28:00,602.5500,602.5500,602.5500,602.5500,1300,81900,
