capital,sharpe,realized_cost_bps,ann_turnover
10000000.0,27.237228330947506,0.7747949019532929,62785.278600371086
30000000.0,15.479395536138178,0.95957488058838,47021.44334318017
50000000.0,11.49392419280881,1.0810000543558562,41902.59900163925
100000000.0,5.433947494970109,1.1779692361848053,27758.762384216658
200000000.0,-2.474032282011845,1.4587932886842796,27758.762384216658
300000000.0,-8.556556117838937,1.6742771630407465,27758.762384216658
500000000.0,-18.218095982792057,2.0159852987628346,27758.762384216658
1000000000.0,-35.97910926271855,2.6439269698686294,27758.762384216658
