capital,sharpe,realized_cost_bps,ann_turnover
10000000.0,8.006166082686232,0.7645861973569481,19912.05986426659
30000000.0,5.06389472796711,0.9486016122869857,13644.09180858651
50000000.0,3.296765922018628,1.059852205700955,13353.615172893853
100000000.0,0.7871246031827039,1.2299263058436425,12595.914861748666
200000000.0,-1.371113845311546,1.4580098967233206,9173.863457087895
300000000.0,-3.5308962717810326,1.673317707754273,9173.863457087895
500000000.0,-6.95310315357508,2.0147466473141864,9173.863457087895
1000000000.0,-13.222735828077381,2.6421752521908974,9173.863457087895
