<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
NATIONALUM_F3,11/01/2022,10:05:00,71.00,71.00,71.00,71.00,7501,67500
NATIONALUM_F3,11/01/2022,11:03:00,71.65,71.65,71.65,71.65,7500,67500
NATIONALUM_F3,11/01/2022,13:14:00,71.95,71.95,71.95,71.95,7500,75000
NATIONALUM_F3,11/01/2022,13:44:00,71.95,71.95,71.95,71.95,7500,82500
NATIONALUM_F3,11/02/2022,09:17:00,72.20,72.20,72.20,72.20,7501,90000
NATIONALUM_F3,11/02/2022,09:31:00,72.95,72.95,72.95,72.95,7500,90000
NATIONALUM_F3,11/02/2022,13:15:00,72.95,72.95,72.95,72.95,15000,97500
NATIONALUM_F3,11/02/2022,13:16:00,73.00,73.00,73.00,73.00,7500,97500
NATIONALUM_F3,11/03/2022,09:57:00,71.85,71.85,71.85,71.85,7501,97500
NATIONALUM_F3,11/03/2022,10:32:00,71.85,71.85,71.85,71.85,7500,105000
NATIONALUM_F3,11/03/2022,12:18:00,71.85,71.85,71.85,71.85,15000,105000
NATIONALUM_F3,11/04/2022,10:27:00,73.05,73.05,73.05,73.05,7501,120000
NATIONALUM_F3,11/04/2022,11:01:00,73.05,73.05,73.05,73.05,7500,112500
NATIONALUM_F3,11/04/2022,11:08:00,73.05,73.05,73.05,73.05,7500,120000
NATIONALUM_F3,11/04/2022,11:26:00,73.05,73.05,73.05,73.05,7500,127500
NATIONALUM_F3,11/04/2022,11:42:00,72.95,72.95,72.95,72.95,7500,135000
NATIONALUM_F3,11/04/2022,12:27:00,72.95,72.95,72.95,72.95,7500,135000
NATIONALUM_F3,11/04/2022,12:28:00,73.55,73.55,73.55,73.55,7500,135000
NATIONALUM_F3,11/04/2022,13:22:00,73.85,73.85,73.85,73.85,7500,135000
NATIONALUM_F3,11/04/2022,14:04:00,74.50,74.50,74.50,74.50,15000,127500
NATIONALUM_F3,11/04/2022,14:05:00,74.50,74.50,74.50,74.50,7500,127500
NATIONALUM_F3,11/04/2022,14:37:00,74.50,74.50,74.50,74.50,7500,127500
NATIONALUM_F3,11/07/2022,09:18:00,73.70,73.70,73.70,73.70,7501,120000
NATIONALUM_F3,11/07/2022,09:20:00,73.50,73.50,73.50,73.50,7500,127500
NATIONALUM_F3,11/07/2022,09:29:00,73.50,73.50,73.50,73.50,7500,135000
NATIONALUM_F3,11/07/2022,09:32:00,74.50,74.50,74.50,74.50,7500,142500
NATIONALUM_F3,11/07/2022,09:50:00,75.00,75.00,75.00,75.00,7500,150000
NATIONALUM_F3,11/07/2022,10:01:00,75.00,75.00,75.00,75.00,7500,157500
NATIONALUM_F3,11/07/2022,10:08:00,75.50,75.50,75.50,75.50,7500,165000
NATIONALUM_F3,11/07/2022,10:09:00,75.50,75.50,75.50,75.50,7500,165000
NATIONALUM_F3,11/07/2022,10:17:00,75.40,75.40,75.40,75.40,7500,180000
NATIONALUM_F3,11/07/2022,10:28:00,75.00,75.00,75.00,75.00,7500,187500
NATIONALUM_F3,11/07/2022,11:21:00,75.00,75.00,75.00,75.00,7500,187500
NATIONALUM_F3,11/07/2022,11:59:00,75.00,75.00,75.00,75.00,7500,195000
NATIONALUM_F3,11/07/2022,12:36:00,75.45,75.45,75.45,75.45,7500,187500
NATIONALUM_F3,11/07/2022,12:46:00,75.45,75.45,75.45,75.45,7500,195000
NATIONALUM_F3,11/07/2022,12:49:00,75.30,75.30,75.30,75.30,7500,202500
NATIONALUM_F3,11/07/2022,13:07:00,75.50,75.50,75.50,75.50,7500,210000
NATIONALUM_F3,11/07/2022,13:53:00,75.50,75.50,75.50,75.50,7500,202500
NATIONALUM_F3,11/07/2022,14:03:00,75.90,75.90,75.90,75.90,7500,195000
NATIONALUM_F3,11/07/2022,14:05:00,76.00,76.00,76.00,76.00,7500,187500
NATIONALUM_F3,11/07/2022,14:06:00,76.00,76.00,76.00,76.00,7500,195000
NATIONALUM_F3,11/07/2022,14:19:00,76.00,76.00,76.00,76.00,7500,195000
NATIONALUM_F3,11/07/2022,14:33:00,76.60,76.60,76.60,76.60,7500,187500
NATIONALUM_F3,11/07/2022,15:04:00,76.85,76.85,76.85,76.85,7500,180000
NATIONALUM_F3,11/07/2022,15:12:00,76.85,76.85,76.85,76.85,7500,187500
NATIONALUM_F3,11/07/2022,15:21:00,76.80,76.80,76.80,76.80,7500,180000
NATIONALUM_F3,11/09/2022,09:15:00,77.00,77.00,77.00,77.00,7501,187500
NATIONALUM_F3,11/09/2022,09:19:00,76.50,76.50,76.50,76.50,15000,195000
NATIONALUM_F3,11/09/2022,09:21:00,76.05,76.05,76.05,76.05,7500,210000
NATIONALUM_F3,11/09/2022,09:26:00,76.05,76.05,76.05,76.05,15000,217500
NATIONALUM_F3,11/09/2022,09:29:00,76.10,76.10,76.10,76.10,7500,232500
