,ts_momentum_index,ts_momentum_ss,ts_mean_reversion_index,ts_mean_reversion_ss,ts_seasonality_index,ts_seasonality_ss,ts_regime_adaptive_index,xs_momentum,xs_mean_reversion,xs_seasonality,xs_residual_momentum
AUROPHARMA,,0.7361492481677351,,-0.21404734156066355,,0.13690691682881653,,1.6951978284800904,-1.078731103903233,0.5850267255902528,2.7990130683203147
AXISBANK,,-0.36659812999070646,,-1.6813591542201185,,0.3427193128049869,,-0.9107679759580635,0.4617699782222322,0.45621779313149474,-0.2830405612713102
BAJAJ-AUTO,,1.5777771246365762,,-1.879216203800512,,2.0190570248974287,,0.6513986494704666,-0.7741869345397215,0.9312226332377332,1.4491702905060395
BAJAJFINSV,,2.0340118809122854,,-0.3541691319430933,,0.13010706233106814,,-0.675107782651053,1.4519743938048453,0.15297970070596328,-0.9931083035336807
BAJFINANCE,,1.1567491384669433,,-0.16797937983231898,,0.15327819790563726,,-0.05697933534915458,0.9648980212270211,-0.6684298870686806,-0.7620762241223202
BALKRISIND,,-0.8758298532386573,,0.067566446775601,,0.2719475142414621,,-1.1196225974463119,1.1278638337235272,1.6599273673940034,-1.5659500054883035
BALRAMCHIN,,-0.3710136450547108,,-0.35562843043156556,,-1.1382454406556497,,0.07768630227676634,-0.24731903064861185,-1.1342281578777262,-1.0933956780828957
BANDHANBNK,,1.3079357035160033,,-1.6711198180532052,,-0.7354835930825361,,0.20729558564672085,-0.8506047933655457,-0.5143509608452073,-1.2930024359430068
BANKBARODA,,-0.06055042153428905,,-0.7389036411451624,,-0.705221241668071,,-0.8131862973973231,0.10021107996837225,-0.25343651018730806,-1.2544358701794223
BANKNIFTY,-1.1752718109457354,,-0.8005413241650341,,0.2106450716402673,,-1.7666275059168277,,,,
BATAINDIA,,-0.3353217754008498,,1.3030193259611875,,-1.5739751412757008,,-0.8326108442020171,1.4317106591284186,-0.487425848927167,0.4876765748878708
BEL,,1.4658060990832646,,-1.0492881491582007,,0.10004834016165233,,0.7259985750643966,-1.0189303767821916,0.30167083017550284,0.285094453245643
BERGEPAINT,,-0.6255637939437568,,1.213838589240739,,-2.285545941859778,,-0.6002130146379602,1.4301049732261697,-0.9212173980916415,1.12857451785224
BHARATFORG,,2.1194427434060605,,0.2562148644983853,,-0.6150584800871698,,0.41140061773383635,-0.7506421332371965,-0.4412983210358284,0.009794159512847175
BHARTIARTL,,0.42295238906247795,,-0.38992981021108086,,-0.23260082781866584,,-1.9785697704406522,1.7009840154846618,-1.5412147339194264,-1.0168400463098215
BHEL,,0.9951135502754975,,-1.3767564792940012,,0.865120388326753,,0.8589985578683288,-0.7907828818796891,0.3648930217106708,1.5906243865034633
BIOCON,,0.5147685012024577,,0.2607241016491131,,-0.40663810239725545,,0.19856661672285814,1.3603212876643216,0.17773364862709987,0.21234313166731977
BOSCHLTD,,0.2389115921898889,,0.3791031611823375,,0.26338634005888006,,-1.1587700942129904,-1.0797248336765095,-0.4400923423594535,-0.6266923605464176
BPCL,,-0.2329434576017769,,-1.5910662124796633,,-1.1258416473200017,,0.970406106639008,-0.7762756426197597,-1.1921027868133853,1.752894041076909
BRITANNIA,,2.1177875147420884,,0.008930396446188357,,-0.34145181413120246,,0.5577834597771058,-1.639290329813309,-1.1276985678375353,0.1622968311409316
BSOFT,,2.377922354925096,,-0.23460583596217074,,-0.6357194826088686,,2.1156898605844017,-2.381926486057825,0.01760774800035364,1.1040785734170901
CADILAHC,,,,,,-12.98687811700337,,-5.826364690928425,-8.787014432460303,-27.421247436941076,
CANBK,,-0.43689683595111123,,-0.5615019940351885,,0.17204227244949052,,-1.4956983997696658,-0.01583806670102493,-0.11487573619328244,-1.6515199092146313
CANFINHOME,,-0.594479864284168,,0.1539886609427836,,-2.3690984854896353,,0.4782366790436357,-0.018705780421728095,0.26045579094274807,-0.14975633260307172
CHAMBLFERT,,-1.0799701909377772,,0.45832724404777475,,0.143437668854149,,-0.669572458656004,0.5686672812198427,-0.5396198882309485,-1.0265835201686424
CHOLAFIN,,2.6977778113932502,,-0.8909370351142977,,0.9658898597122848,,1.4852482322526424,-1.0302395606439987,0.6473082921262074,1.1600870103706324
CIPLA,,0.453929039671563,,-0.5853877365045046,,0.6066766721549077,,0.3717457928863217,0.6553438064463208,-0.010376741977362542,0.10970787367303783
COALINDIA,,0.730234772144213,,-1.0481722751930989,,0.6483369296760598,,0.056802712472292606,-0.4539230758368009,0.7550351610703482,0.3304911257034974
COFORGE,,-0.17642933826895266,,-0.3269528040237236,,1.4121442438285012,,1.3854936195007543,-1.1316612752342605,0.6568560401578144,-1.2469272123462722
COLPAL,,1.020113503314825,,-0.5274941698729103,,0.8807316703483695,,0.8004275135835001,-0.12229824039802492,0.10323726698878187,0.17919495510362138
CONCOR,,1.2794367591166929,,-0.5162071847177337,,0.47346136989718557,,-0.16921701775418935,0.6197523463618493,0.49844698154483774,0.14517162853136498
COROMANDEL,,-0.18776047304818055,,-0.21095975798056876,,-0.5444058621830108,,-1.4632652579737297,1.7120206906390951,-0.9369780985744578,-2.647545046823513
CROMPTON,,-1.0747607770552874,,-0.03533151567276649,,-1.1428374462313513,,-0.8052924374899814,2.1900354184117194,0.4128888055854698,-1.3374203222670633
CUB,,-0.7176055028630886,,0.9464213647187582,,-0.8652771849449269,,-0.3304738378743425,0.1188814307555705,0.005161120871743824,0.48563373944275684
CUMMINSIND,,0.19775513745787732,,0.8800955051894215,,0.866770133933668,,0.8199399785547032,0.8752683178540568,0.5405409576564892,0.6933141865927072
DABUR,,-0.8776400524181844,,1.1389238565654283,,-1.622147607298396,,-1.904686209350131,1.1845252977678824,-0.5219060648264804,-0.7798927076877183
DALBHARAT,,1.4624353392250236,,-1.9667998621770226,,-1.1950173093025902,,0.2630012048086538,-1.253433602877961,-0.5745063986567375,1.0588389212088438
DEEPAKNTR,,0.4004359975058786,,0.09892114931572348,,0.656002443671941,,-0.11361601352741652,-0.5197000971884488,-0.6443061254127684,0.12481201383654277
DELTACORP,,-1.7301259072074018,,-0.060746711327477526,,-1.1241934339977946,,0.926017630614922,1.53572313598203,-0.14113968235942265,0.5518174872783836
DIVISLAB,,0.07879848934662628,,0.36214616112381476,,-0.6490296087583852,,-0.6839738271550887,-0.35600643282804156,-0.5710660915520092,-0.3923190675789417
DIXON,,1.5433005376293665,,-2.08279920175777,,-0.159006305402833,,2.029367989625511,-0.9412942195153745,-0.33839007439601654,2.3012774842890305
DLF,,0.23938868199357047,,-0.9656877339156648,,-0.2912602946007972,,1.269420446309357,-0.8674625224538787,1.4645039177854964,1.1588667981231717
DRREDDY,,0.6275671738729769,,-0.7105476672634251,,0.7280076073168735,,0.9853614091766046,-0.19606645809144493,0.220944743954574,-0.5479583910071363
EICHERMOT,,0.7101266085333379,,-0.7733605006414592,,0.7870818251730987,,0.9566270206046477,1.1113815279661858,-0.9867671930685988,-1.108369354289325
ESCORTS,,1.1301698075890232,,0.870961788627143,,0.4741474028461142,,1.0409080271714604,-0.345523087255449,0.9321135967500872,1.1792853459536
EXIDEIND,,0.05316771295677102,,0.15503796093122243,,2.3288551929359254,,-1.244043743259939,0.2182301672212459,0.9125996367935099,0.7077414458568786
FEDERALBNK,,-0.6415481047971192,,0.9779294358046732,,-0.3483307280577622,,-1.7954079796988531,1.1007022744325954,-0.33065130057514497,-0.7942878268261903
FINNIFTY,-0.32420113968520003,,-1.2977040158287731,,0.579262027938604,,-1.4409976854415085,,,,
FSL,,1.434905645131924,,-0.07814740764731484,,-0.22322286516085324,,0.3007737208432701,0.08913320045114807,-1.0831388932856234,0.1228239247585123
GAIL,,-1.2698327572265162,,-1.0556564106145117,,-2.2549827089847554,,-0.3863016744932672,0.27024149565483235,0.35114573748845745,-0.1863794984849841
GLENMARK,,1.4995359692700818,,-0.7348896174761851,,1.5558603882906636,,0.0515359922353578,0.574257630534676,0.8109116922106511,0.009351962113804037
GMRINFRA,,1.125653179575109,,-1.8928169805872623,,1.7702671269388714,,1.414470555327836,-1.3051134738616892,1.9597117400754496,2.216256237441095
GNFC,,-0.9056196411058003,,0.7859024600511372,,1.242031941406958,,-1.743668725515654,1.3271307657795681,0.06981882033691532,-2.285353447019203
GODREJCP,,-3.4018654353318913,,1.8735508340384117,,-0.17233679373376928,,-1.0410370561027371,0.9199066975884955,-0.2144008256835953,-0.02520508030087834
GODREJPROP,,0.3237628395545281,,0.844432678550933,,-0.5255497488038765,,-0.19990255588665123,-0.8584704396870494,-0.06851653120009132,-1.02427136377292
GRANULES,,-1.3871771133776785,,-0.05055548756952081,,0.5911291005961598,,-0.3356086893509019,0.0763771389401962,-0.3375121442196213,-0.997761499470121
GRASIM,,-1.0211951475974899,,0.014174906812577754,,-0.25291193629717484,,0.38408201562575106,1.2690710783818677,1.691427047755191,-1.7003135816949524
GSPL,,,,,,-23.27398804770086,,-6.2321299309163845,-8.134245832924977,-18.459088280542087,-1.7566492778786462
GUJGASLTD,,-0.7380850048427379,,0.09747611375801873,,-2.1472428726871593,,0.5001164791435034,1.3257843065587096,-3.0004174979939804,-0.4631666524847403
HAL,,0.766139557964906,,-1.689315502520087,,1.520273514738256,,2.238240169311462,-1.1340369545265225,2.5120479361312587,1.9151024045335103
HAVELLS,,-0.08280804330465014,,1.3655630231740068,,1.353998467944367,,-2.477349829054122,1.5787049264182302,0.7498151251187566,-2.5604304986167628
HCLTECH,,-0.6111403637983036,,-0.8934452786648404,,0.26147100820659824,,0.4855608799145736,-0.05413740813207857,-0.9570745949891434,-1.5220002784940119
HDFC,,-0.8279774985452523,,0.65370294538847,,-0.5383771925811904,,-1.088556519282004,0.9922964667071181,1.3647100596374324,-2.3709097217972883
HDFCAMC,,0.06497894474296594,,-0.3104415463960005,,-1.8718252971066975,,-0.02795114472708947,0.3883974168262507,-1.6484451589212812,-0.2782895613328106
HDFCBANK,,-0.5076088389031362,,0.5755429346811608,,0.37600890565480916,,-1.09491482903122,0.6339631829595966,-0.002392691964338777,-1.4295670695008023
HDFCLIFE,,1.270206655343807,,0.4487878092736714,,0.6461222418164608,,0.4637571694847715,1.6163648172348075,0.616319855270937,-0.09475980286540298
HEROMOTOCO,,1.4297219617775887,,-0.33152610222413226,,0.10112698093524689,,0.026286410091470758,0.014161149414486958,-0.9621800452902269,-0.17318923420929597
HINDALCO,,0.8851256829686369,,1.1468732781472526,,0.5847220605722401,,0.4513896842150096,0.9037042206643416,-0.803385534910036,-0.7393545204371083
HINDCOPPER,,1.2336639861966223,,-1.67486777118712,,0.5242408642168034,,1.8517836290674399,-1.4043312842544236,-0.13308749311824478,1.4025062684379048
HINDPETRO,,0.9311882376618886,,0.25355673300403736,,-1.0472604619943247,,0.5867026905829198,-0.13818764511073123,-0.6265793174155132,0.8271512489024654
HINDUNILVR,,-0.7992382258035089,,0.5909245613976927,,-0.1233994019377683,,-1.873076181668288,0.2772081670069102,-0.411468180478888,-0.3490450119582017
HONAUT,,0.0480815742583794,,0.41782962043713345,,0.5569872046436432,,0.961247609067059,0.28994814614259434,0.2918605512644996,0.04820924958490087
IBULHSGFIN,,0.981042616137342,,-1.6691998285288143,,0.33364775673239955,,1.6728045993216512,-0.20363291818347865,-0.9093028454331806,0.21462369115282212
ICICIBANK,,-0.7626116971481559,,0.28994416656951816,,-0.01615982764514249,,-1.0284635625565646,0.29939061543676926,-0.06517651278319116,0.7878681602297031
ICICIGI,,-0.5477312915965825,,0.3004608220766417,,-0.26132648129798275,,-0.04582728079506393,1.2957818832393713,0.02773915972391124,-0.02230328633030723
ICICIPRULI,,0.0993247792808179,,-1.0418563344987832,,-1.1195088729629277,,-0.5309322480593892,-0.6871735478138431,1.330837643412475,-2.3279644121286074
IDEA,,0.6120580772407885,,0.057507666754651,,-1.14880140683937,,-1.1808321418869436,-0.4138682944814774,-0.8565140855628521,-0.8023389166699023
IDFC,,-0.22245622589527134,,-1.6518565705372024,,1.1446551083800451,,-0.19837928540729796,0.8492173510895986,1.8085039865330133,0.3154679450976162
IDFCFIRSTB,,1.0013721913046956,,-0.9604455213947253,,-0.30616744335986174,,0.5584113296546869,1.0823309567280763,1.7979764832726286,0.138074849848301
IEX,,0.2952037738919989,,-0.7732078580514007,,-0.36027650901330877,,-0.7088116719591877,-0.4710850455079438,-0.4505582721146964,-0.039635790089714
IGL,,0.797128316538898,,0.2996674182323801,,0.05975909131855164,,-0.34807042918331665,0.35810211678980974,-2.969955863538188,-0.39203044155988837
INDHOTEL,,-0.2031910525956965,,-0.7864041548476072,,0.40965653152856785,,-1.1304396891783595,0.8964178863827613,-0.24148171474315563,-0.4984957288337829
INDIACEM,,-0.9689807908615332,,-1.533913351181019,,-0.6027949865065125,,-0.23371373955804292,1.0185367806794872,-1.1919200978435922,-0.520936511609935
INDIAMART,,-1.2056290093431805,,-0.4175323638351983,,-1.0822636441957563,,0.39869550563925393,1.3087175697936675,-0.5793232440718428,0.2998897716199161
INDIGO,,1.1720206236569268,,-0.15199850428540573,,0.01586546644154021,,0.898337139911679,-0.02574316563187845,-0.6562969000606856,0.918808277534478
INDUSINDBK,,0.08093381771615257,,-1.3267136976405227,,-1.5293053980289175,,-1.2865632765445123,-0.08085992135863675,-1.8205299232221321,-1.5209561493719106
INDUSTOWER,,-1.0490418169083462,,-0.3072069968268668,,-0.7648762311703483,,-2.2950385580075636,0.5831632269494198,-0.4773571622444352,-2.1807689269138026
INFY,,0.13332294701687328,,-1.2757138083934965,,0.902860193184,,1.4654136804854185,-0.02362421386880165,0.37517523976165423,-0.16626775385681514
INTELLECT,,-0.0018068985889951826,,-0.07568487621181057,,-2.1308992129775035,,0.12774633894872134,0.35120404406489636,-1.2459903180034226,0.13549336835398282
IOC,,0.16586850606679718,,-0.8176015071539486,,1.3679998780745315,,1.61260208592002,0.4640553949926727,0.978186919051545,0.9427183897994071
IPCALAB,,1.8662195750935013,,-1.2481535894954354,,-0.5724612529320404,,0.737833546282439,0.17875660926212106,-0.5650544905928752,1.2353500925961307
IRCTC,,0.665765714440278,,0.13479729626350823,,-0.9175889283346219,,-0.1616578067743745,-0.2636310432197842,-0.897045015485414,-1.1836960943740675
ITC,,0.58715021146214,,-0.9402679889677455,,0.9872911627381064,,0.6318441575420716,1.0450297418005001,-0.8809917852048955,0.7648332467365855
JINDALSTEL,,0.2601371083173942,,-0.3363236343004354,,-1.0201665870963974,,-0.4103350707028184,1.2902855120960266,-1.4335642326866584,-0.6397370187251001
JKCEMENT,,-0.402468566650256,,-0.45395690124002913,,-0.5644153342557335,,0.01220550580955356,0.8898171111770931,-0.379009251623153,-1.0643356903706014
JSWSTEEL,,-0.4203324430875013,,-1.2773570009001765,,-0.3352208216540601,,-1.0097193537250748,-0.4537796590707481,-1.034984826245866,-0.7199280216997735
JUBLFOOD,,-0.7061699572231822,,2.1215212257728746,,-0.29907139742558586,,-1.2402992995077873,3.0921981326840506,-0.4102708190549975,0.45735249938931827
KOTAKBANK,,-1.004785599884773,,0.5129100434302899,,-0.7290312450001877,,-0.4641081518413569,-0.040107787476473596,-0.7882141471629351,-0.34717286260247604
L&TFH,,0.27854608677807047,,-0.18940941025057217,,-0.456488112359355,,1.0031829036485724,-0.17687840446969744,-0.38314881157465536,-0.2531665859128844
LALPATHLAB,,-0.31801789651195395,,0.2577063108972765,,1.1231796582381237,,-0.6398612463964466,0.11575192023496654,-0.6625721047247876,-0.2972309299951826
LAURUSLABS,,-0.052716218209841265,,-0.632959836336899,,-1.3631128144722975,,-1.1898223400591434,0.966270524340555,-0.9736878867821461,-0.9189732323651651
LICHSGFIN,,0.6707813718611455,,-1.5940652569673517,,-0.31150266552269146,,-0.6156776679572883,-0.5715430491424599,0.19371503468081996,-1.2501618369085912
LT,,0.7579385379680788,,-1.3519061992577042,,2.401837668727396,,-0.8602683044068032,0.621841999347637,1.1016749101981311,-0.019161275080855546
LTI,,,,,,-15.334955515579914,,-6.2321299309163845,-8.134245832924977,-9.764626572134297,-2.7014761178816196
LTIM,,-0.28250177780995767,,-0.30148060905685825,,-1.2072527749928825,,-0.11391770321320376,-0.03266549123861329,-1.4050302197845528,-0.7235387023216943
LTTS,,-0.4029200573436229,,-1.0195409920543783,,-1.0588544343331407,,0.283828945400906,0.21224359159973022,-1.421868131815378,-1.5599344279105136
LUPIN,,0.7948526359821416,,-0.015235384781465761,,1.5291540362657499,,0.6759355295777755,-0.7385871602389272,0.7748783042949383,1.1109905604414556
M&M,,1.1660899200438282,,-1.3960177455833274,,0.9317011317933739,,0.34909530377338693,0.24366788966597194,0.7675436480926953,-1.3920719426690016
M&MFIN,,0.15579747261902158,,-0.11312853137081591,,-1.0511509515812418,,0.0044475940662197086,0.3261320422660217,0.19680255800799362,-0.8525635762859343
MANAPPURAM,,-0.7448872725800612,,-0.46632182522057325,,-1.4461611299676227,,-0.36066643556997435,0.4674667700062385,0.6471122918983303,-1.357460491408268
MARICO,,-1.0611032391737185,,-0.16460588445675287,,-0.6655673845128648,,-1.913393891488115,2.4951914670091018,-0.09574510813563061,-0.6592952351845829
MARUTI,,-0.003169704055277093,,-1.8098125182963465,,-0.34837738645968597,,-0.9380026023962207,-0.9015173985355812,-0.18454356413340278,-0.33681770105796016
MCDOWELL-N,,0.7359751184553347,,-0.1841772776728996,,1.4351991951867953,,0.3899119343618151,-0.1651268851215122,-1.1353093966383059,0.4211312404543078
MCX,,1.5341133630739225,,-0.9901080947786363,,0.5146198309121068,,1.3443360039450278,-1.2646831991268945,0.8148717699704053,0.8027649367462589
METROPOLIS,,-0.5385405946411905,,0.9557866139871678,,-0.6145667934830383,,-2.1137812126749,-0.042828205250445055,0.16758401218145036,-0.9985495668973423
MFSL,,-0.22463311091681387,,0.47570093406673264,,-1.0542740310944148,,0.5094709066664482,0.03102535956760173,-0.4605870484907857,-0.8932890974028794
MGL,,-1.0558210714521687,,-0.25166720821300154,,-1.4084729456778842,,-1.4016404756818663,1.2489343979914016,-0.6688376270043819,-1.2488325685995127
MIDCPNIFTY,2.4633599170082214,,-1.0452831389876212,,-0.19829747534437311,,-0.6407062038257457,,,,
MINDTREE,,,,,,-18.650306980839172,,-6.2321299309163845,-8.134245832924977,-9.849897987868694,-1.4313679972499025
MOTHERSON,,1.7461149428053848,,-0.3597161243130124,,0.2349269798916819,,-0.02070867113364857,-1.440119942801614,0.26331294596338206,-2.0302841393729834
MOTHERSUMI,,,,,,-17.155143627097207,,-5.9317426811224605,-9.016723927778465,-16.06045272887412,
MPHASIS,,1.9181989731459268,,-1.075703583970554,,-0.02164015718800375,,0.9517550422981638,-0.04536134596328323,-0.7675734525965163,-0.36737972669164903
MRF,,0.18986442284527,,-0.7192450744276287,,1.4137073321951612,,0.039268197163069674,0.7698165724885154,0.7177523799747397,-0.5318318729478243
MUTHOOTFIN,,0.37253145967990153,,0.005705287953550222,,-0.7354787291269299,,0.11505513331653924,0.3516134931225423,-1.2041055329223531,0.14477450778157525
NATIONALUM,,0.7956039421469437,,0.2810825774817501,,-1.604784416267283,,-1.4566953901100301,0.24050414525419508,-0.6294097544844031,-0.9354884145413611
NAUKRI,,-0.6538527127419899,,0.9135814729069208,,-1.0854399959459167,,0.4424194771200922,0.6881587005917345,-0.5801803148481829,-0.6597572147430415
NAVINFLUOR,,-0.31436625317310435,,0.11336701738729209,,-0.41214307738236783,,1.7988911754022328,0.5206436611935539,-1.2476635670163916,0.4404741475552557
NBCC,,,,,,-26.66730254997866,,-6.85890171696708,-7.482118070239224,-8.963959017824545,
NESTLEIND,,0.0016838420839471924,,1.3930909300379122,,1.8996668315640237,,-0.5926064635162271,0.41553110078328315,-0.5512077206129619,-0.3114353186337963
NIFTY,1.76478537200351,,-0.29926472707957613,,0.2559132315680234,,-1.5896189277888637,,,,
NMDC,,0.36025436859386123,,-0.418515614386845,,1.0254715538638193,,1.8371860637931132,-0.10977057131535882,-1.5647207465763084,1.8617212768558995
NTPC,,1.1047914901437546,,-1.4408120992637754,,-0.28860072977898993,,1.2968687407613948,-0.21088342098910876,-0.6420029043873681,1.7045882914420083
OBEROIRLTY,,0.5610924642733932,,1.6426298698765613,,-0.44221897953598227,,0.3176194328170821,-0.029835192712685317,-1.3715109988410337,1.3170832059880322
OFSS,,-0.9804006036539962,,-1.0723645190049587,,0.7182256354112092,,-1.174444015694327,2.7234685604902897,0.39415511138673426,-0.11199137181379236
ONGC,,-1.0707265633781144,,-0.10755478840952372,,0.04923869504100608,,-0.6909848561860581,1.3006654998422607,0.5989968943001326,-1.5204558392280279
PAGEIND,,0.32894541094708046,,-0.15093850609912776,,-1.015968121242351,,0.8983027516059269,-0.36531858973022385,-1.4503709902995694,-0.4752768739113513
PEL,,0.5898680258623556,,0.5034982216764942,,-1.6929958891307932,,-0.6045755175951568,-0.301380793647284,-1.0134841552815947,-0.6494688882743369
PERSISTENT,,0.6264307042417232,,-1.1541207665910005,,0.3394041097824538,,1.2867671962252367,-0.648370098390892,0.6599858006566988,1.527378516189682
PETRONET,,-0.9712013466843471,,-0.7316314941316998,,-0.43713918652385325,,-0.2055193462240209,0.38753116163424406,0.5033176963905007,-1.2450998970457607
PFC,,1.1016961553684588,,-1.641397143718728,,0.6729544435040596,,1.4177063289954654,-0.9081439863107373,1.6722737941166033,1.2361984498851333
PFIZER,,,,,,-16.846193634461223,,-5.9317426811224605,-9.016723927778465,-3.2676079641191564,
PIDILITIND,,-1.7975537127549328,,-0.6491896531808372,,-2.8482080519662354,,0.25548508408362286,1.5963979090890386,-2.813702984965142,0.882656748930157
PIIND,,0.8576295678369755,,-0.5126736143864872,,1.769417819641212,,-0.5149980442083263,-0.42225608071665066,0.32319181320127144,-1.1380266063367137
PNB,,-0.24463898889787708,,-2.2059270018703856,,0.6658747415266485,,-0.7503094602940875,-2.149216553155398,1.4231507519828401,-0.19049195662906435
POLYCAB,,1.034259818747155,,-1.6177586605334815,,0.27143729361535196,,0.7840973937346811,-0.880961903696027,-0.6300328196188848,1.0150398562361993
POWERGRID,,-0.6428123315592597,,1.211320560109167,,-0.9871186005171538,,-1.749013260190727,2.181549228184754,0.954535763982341,0.8146493257375201
PVR,,-1.204016437619221,,0.3082803340942986,,-0.7959899541173205,,0.22920969450737852,0.5436937269913796,1.2400139815514706,-0.0010949619699828163
PVRINOX,,2.0484484550739794,,-0.2907500099746518,,0.6837589650608947,,-0.09543753470628305,-2.0404756782034092,-0.7937919429313882,0.4386558863039706
RAIN,,0.3870185634506389,,-0.1995015250327439,,-0.5745343395849427,,-2.100826674309864,-0.18351099505505528,-1.7351761271841823,-0.8575281582992246
RAMCOCEM,,0.9327185954835353,,-0.9858298824449202,,-0.7736614706849145,,0.2818823103456121,-1.32177964397751,0.3026572951050797,0.6195158824327917
RBLBANK,,0.3296721953945281,,-0.9877806012215937,,-0.3107350594870243,,-0.9464844231892631,-1.9516064719969166,0.0769485436960246,-1.6204152356177843
RECLTD,,1.6860388670872357,,-0.3311932702730821,,2.2392960048480623,,2.310159922946997,-0.7771796359815183,2.6707874376298384,2.1961578893775586
RELIANCE,,-0.1227131137151204,,-0.3936737979520821,,-0.3911115650756265,,-0.4267008185668029,1.1147015020889994,0.14644721097098956,-0.44508351902405385
SAIL,,0.9338303817829255,,-0.22606639546768864,,-1.6801747597417682,,-0.6015401998856585,0.909245425505165,-0.7863596083956921,0.6446798900058507
SBICARD,,0.6119997124368955,,-0.420561046914959,,-0.36648304686617417,,-0.35313782460045673,0.38184436380022246,-0.0892126805582023,-0.8213457491420543
SBILIFE,,-0.21094784243807407,,-0.23395299688565813,,0.9304193107271739,,-1.522682287829415,0.4736366025298316,0.3035460975698632,-1.9248348602400287
SBIN,,-0.28434014557974896,,-0.6833551424991301,,-0.7185499031223461,,-0.8532505437506799,-0.6498176901227614,0.05262511143544458,-1.080607699159436
SHREECEM,,-0.4338132055176912,,-1.05278046994579,,-0.27375571751920325,,-0.36689659042716055,0.05722715864674277,-0.060019876802748,-1.9352120190993098
SHRIRAMFIN,,-0.22223719370923303,,0.1667755382072764,,0.541256414630537,,0.11391370642714808,1.9240438595505507,1.2017855448444739,0.3165186408526898
SIEMENS,,0.4432374789641678,,-1.2832641283225927,,0.5215718383620285,,-1.2400142827410847,0.39426080497744903,-0.09842027461454515,0.6629417373819385
SRF,,0.6444720632456686,,-0.4847619079864296,,-0.6722623719430815,,1.268099724621699,-0.46190976971081993,-0.287533485504402,0.39130405008466956
SRTRANSFIN,,-1.0139700871270814,,,,-27.71457126037107,,-6.641251651229074,-8.134245832924977,-18.66723651054419,-3.0807192585943017
STAR,,,,,,-20.994750679947888,,-6.85890171696708,-7.482118070239224,-18.698494596839073,
SUNPHARMA,,0.753434376732536,,-1.3900495323823374,,0.32037723113449856,,0.37020234002942354,1.1872392790348276,-0.7856758646331153,0.23217466177305854
