<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
DRREDDY_F1,04/03/2023,09:15:00,4670.0498,4670.0498,4651.0000,4657.0000,7877,2373125,
DRREDDY_F1,04/03/2023,09:16:00,4652.1499,4667.8999,4649.7002,4663.9502,5250,2373125,
DRREDDY_F1,04/03/2023,09:17:00,4667.9502,4678.4502,4661.8501,4678.4502,6125,2373000,
DRREDDY_F1,04/03/2023,09:18:00,4678.4502,4678.4502,4672.0000,4677.9502,5375,2373000,
DRREDDY_F1,04/03/2023,09:19:00,4677.8999,4682.3501,4673.2998,4680.8501,7500,2373000,
DRREDDY_F1,04/03/2023,09:20:00,4679.3501,4680.7998,4675.8999,4676.0000,4125,2376625,
DRREDDY_F1,04/03/2023,09:21:00,4674.0000,4687.8999,4671.2998,4687.8999,7000,2376625,
DRREDDY_F1,04/03/2023,09:22:00,4688.0000,4688.0000,4682.6499,4684.1001,3250,2376625,
DRREDDY_F1,04/03/2023,09:23:00,4681.7998,4687.8501,4681.7998,4685.0000,3000,2379750,
DRREDDY_F1,04/03/2023,09:24:00,4681.6499,4690.4502,4681.6499,4688.8999,11875,2379750,
DRREDDY_F1,04/03/2023,09:25:00,4690.5498,4690.5498,4684.5498,4685.7998,3250,2379750,
DRREDDY_F1,04/03/2023,09:26:00,4686.2998,4686.3501,4682.8501,4685.3999,3625,2388750,
DRREDDY_F1,04/03/2023,09:27:00,4684.8501,4685.8501,4682.5000,4685.8501,3375,2388750,
DRREDDY_F1,04/03/2023,09:28:00,4685.2500,4687.8999,4683.8999,4687.0000,5875,2388750,
DRREDDY_F1,04/03/2023,09:29:00,4686.8501,4690.0000,4680.2500,4687.7002,11125,2393125,
DRREDDY_F1,04/03/2023,09:30:00,4687.4502,4689.9502,4682.8501,4689.8999,3250,2393125,
DRREDDY_F1,04/03/2023,09:31:00,4689.8501,4689.8501,4686.0000,4687.6499,2500,2393125,
DRREDDY_F1,04/03/2023,09:32:00,4686.9502,4688.8501,4684.0000,4687.6499,4000,2395500,
DRREDDY_F1,04/03/2023,09:33:00,4687.6001,4687.6499,4684.4502,4687.6499,2875,2395500,
DRREDDY_F1,04/03/2023,09:34:00,4684.5000,4687.0000,4682.2500,4684.7500,2750,2395500,
DRREDDY_F1,04/03/2023,09:35:00,4685.8999,4685.9502,4684.2002,4684.6499,2125,2396500,
DRREDDY_F1,04/03/2023,09:36:00,4685.0000,4686.8999,4682.8999,4685.7002,3500,2396500,
DRREDDY_F1,04/03/2023,09:37:00,4684.5000,4684.9502,4682.6499,4683.8501,3375,2396500,
DRREDDY_F1,04/03/2023,09:38:00,4684.0000,4687.5498,4684.0000,4685.2998,2125,2392750,
DRREDDY_F1,04/03/2023,09:39:00,4685.8999,4687.2500,4683.5000,4684.6499,2250,2392750,
DRREDDY_F1,04/03/2023,09:40:00,4684.4502,4685.9502,4681.4502,4682.0000,2000,2392750,
DRREDDY_F1,04/03/2023,09:41:00,4681.5000,4685.9502,4680.7998,4685.9502,2125,2393375,
DRREDDY_F1,04/03/2023,09:42:00,4686.0000,4688.7500,4684.7002,4688.7500,2000,2393375,
DRREDDY_F1,04/03/2023,09:43:00,4689.8999,4690.6499,4686.4502,4688.1499,3500,2393375,
DRREDDY_F1,04/03/2023,09:44:00,4690.2500,4692.0000,4690.2500,4692.0000,2875,2395625,
DRREDDY_F1,04/03/2023,09:45:00,4692.0000,4692.3999,4692.0000,4692.3999,1375,2395625,
DRREDDY_F1,04/03/2023,09:46:00,4693.9502,4693.9502,4689.5000,4690.9502,2500,2395625,
DRREDDY_F1,04/03/2023,09:47:00,4690.8501,4692.7998,4690.2002,4692.7998,1875,2398500,
DRREDDY_F1,04/03/2023,09:48:00,4692.5498,4692.5498,4690.8999,4690.9502,1500,2398500,
DRREDDY_F1,04/03/2023,09:49:00,4691.0000,4691.9502,4688.5498,4690.7500,875,2398500,
DRREDDY_F1,04/03/2023,09:50:00,4691.0000,4694.8999,4691.0000,4692.8501,4500,2399375,
DRREDDY_F1,04/03/2023,09:51:00,4694.1499,4694.8999,4694.0000,4694.8999,2000,2399375,
DRREDDY_F1,04/03/2023,09:52:00,4694.9502,4694.9502,4692.5000,4694.0000,2625,2399375,
DRREDDY_F1,04/03/2023,09:53:00,4694.2500,4697.9502,4693.9502,4697.9502,6125,2391125,
DRREDDY_F1,04/03/2023,09:54:00,4697.9502,4697.9502,4694.7500,4695.5000,2125,2391125,
DRREDDY_F1,04/03/2023,09:55:00,4695.2500,4696.8999,4694.0000,4696.8999,1375,2391125,
DRREDDY_F1,04/03/2023,09:56:00,4696.9502,4696.9502,4692.4502,4693.0000,1250,2394750,
DRREDDY_F1,04/03/2023,09:57:00,4692.1001,4692.1001,4690.0000,4692.1001,1250,2394750,
DRREDDY_F1,04/03/2023,09:58:00,4690.0000,4690.0000,4675.5498,4676.7002,3625,2394750,
DRREDDY_F1,04/03/2023,09:59:00,4678.0000,4678.0000,4670.2002,4672.2002,5875,2396625,
DRREDDY_F1,04/03/2023,10:00:00,4674.7002,4674.7002,4665.0498,4665.3999,5750,2396625,
DRREDDY_F1,04/03/2023,10:01:00,4666.6001,4666.6001,4658.7998,4659.5498,6000,2396625,
DRREDDY_F1,04/03/2023,10:02:00,4658.0498,4660.0498,4654.8501,4656.2998,6000,2394750,
DRREDDY_F1,04/03/2023,10:03:00,4653.4502,4653.4502,4651.2002,4653.2500,1125,2394750,
DRREDDY_F1,04/03/2023,10:04:00,4652.0000,4657.0000,4650.0000,4656.3501,4250,2394750,
DRREDDY_F1,04/03/2023,10:05:00,4659.8999,4659.9502,4650.8501,4653.9502,3125,2395500,
DRREDDY_F1,04/03/2023,10:06:00,4653.7998,4656.0000,4651.7500,4651.7500,2250,2395500,
DRREDDY_F1,04/03/2023,10:07:00,4651.7002,4651.7002,4651.1001,4651.1001,500,2395500,
DRREDDY_F1,04/03/2023,10:08:00,4650.0000,4650.0000,4646.2500,4648.8501,3125,2395500,
DRREDDY_F1,04/03/2023,10:09:00,4648.8501,4657.0000,4648.8501,4655.7500,1500,2396250,
DRREDDY_F1,04/03/2023,10:10:00,4654.7998,4655.0000,4651.8501,4651.8501,1125,2396250,
DRREDDY_F1,04/03/2023,10:11:00,4652.1001,4652.1001,4649.0000,4649.0000,1250,2386250,
DRREDDY_F1,04/03/2023,10:12:00,4649.8999,4651.3501,4648.5000,4649.6499,1250,2386250,
DRREDDY_F1,04/03/2023,10:13:00,4649.0498,4651.4502,4649.0498,4650.6001,875,2386250,
DRREDDY_F1,04/03/2023,10:14:00,4648.5498,4650.6001,4648.5498,4649.2500,500,2386625,
DRREDDY_F1,04/03/2023,10:15:00,4648.0498,4649.8999,4647.5498,4649.0000,750,2386625,
DRREDDY_F1,04/03/2023,10:16:00,4649.7500,4651.6001,4648.5000,4649.1499,1750,2386625,
DRREDDY_F1,04/03/2023,10:17:00,4650.5498,4650.5498,4650.5498,4650.5498,125,2386625,
DRREDDY_F1,04/03/2023,10:18:00,4650.3999,4651.1001,4648.7998,4651.1001,875,2386500,
DRREDDY_F1,04/03/2023,10:19:00,4651.2002,4651.2998,4649.2002,4650.5498,1875,2386500,
DRREDDY_F1,04/03/2023,10:20:00,4648.5000,4649.9502,4648.5000,4649.9502,625,2387125,
DRREDDY_F1,04/03/2023,10:21:00,4651.0000,4651.3501,4648.6499,4651.3501,1000,2387125,
DRREDDY_F1,04/03/2023,10:22:00,4649.8999,4650.2500,4649.8999,4650.2500,375,2387125,
DRREDDY_F1,04/03/2023,10:23:00,4650.1499,4651.2500,4650.0498,4651.2500,625,2388125,
DRREDDY_F1,04/03/2023,10:24:00,4648.8999,4649.8501,4648.8999,4649.3999,500,2388125,
DRREDDY_F1,04/03/2023,10:25:00,4649.5498,4649.5498,4648.0000,4648.0000,875,2388125,
