<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
GODREJPROP_F2,04/03/2023,09:15:00,1051.9500,1051.9500,1051.1000,1051.1000,851,116450,
GODREJPROP_F2,04/03/2023,09:17:00,1051.1000,1051.1000,1051.1000,1051.1000,425,116450,
GODREJPROP_F2,04/03/2023,09:27:00,1050.5500,1050.5500,1050.5500,1050.5500,425,116450,
GODREJPROP_F2,04/03/2023,09:57:00,1048.3500,1048.3500,1048.3500,1048.3500,425,116450,
GODREJPROP_F2,04/03/2023,10:05:00,1043.8500,1043.8500,1043.8500,1043.8500,425,116025,
GODREJPROP_F2,04/03/2023,10:07:00,1043.8500,1043.8500,1043.8500,1043.8500,425,116025,
GODREJPROP_F2,04/03/2023,10:10:00,1046.0500,1046.0500,1046.0500,1046.0500,425,116025,
GODREJPROP_F2,04/03/2023,10:31:00,1047.0500,1047.0500,1047.0500,1047.0500,425,116450,
GODREJPROP_F2,04/03/2023,10:33:00,1047.0500,1047.0500,1046.0000,1046.0000,1275,116450,
GODREJPROP_F2,04/03/2023,10:36:00,1046.0000,1046.0000,1046.0000,1046.0000,425,116875,
GODREJPROP_F2,04/03/2023,11:20:00,1046.0000,1046.0000,1046.0000,1046.0000,425,117300,
GODREJPROP_F2,04/03/2023,11:33:00,1044.1000,1044.1000,1044.1000,1044.1000,425,117300,
GODREJPROP_F2,04/03/2023,11:35:00,1044.9000,1044.9000,1044.9000,1044.9000,425,117300,
GODREJPROP_F2,04/03/2023,11:54:00,1050.8000,1050.8000,1050.8000,1050.8000,425,117300,
GODREJPROP_F2,04/03/2023,11:55:00,1052.5500,1052.5500,1052.5500,1052.5500,2975,117300,
GODREJPROP_F2,04/03/2023,12:06:00,1051.4000,1051.4000,1051.4000,1051.4000,425,117300,
GODREJPROP_F2,04/03/2023,12:19:00,1054.6500,1054.6500,1054.6500,1054.6500,425,117300,
GODREJPROP_F2,04/03/2023,12:32:00,1056.0000,1056.0000,1056.0000,1056.0000,425,117300,
GODREJPROP_F2,04/03/2023,12:33:00,1056.1500,1056.1500,1056.1500,1056.1500,425,117300,
GODREJPROP_F2,04/03/2023,12:53:00,1056.1500,1056.1500,1056.1500,1056.1500,425,116875,
GODREJPROP_F2,04/03/2023,12:58:00,1056.1500,1056.1500,1056.1500,1056.1500,425,117300,
GODREJPROP_F2,04/03/2023,13:02:00,1052.2500,1052.2500,1052.2500,1052.2500,425,117300,
GODREJPROP_F2,04/03/2023,14:02:00,1050.5000,1050.5000,1050.5000,1050.5000,850,116875,
GODREJPROP_F2,04/03/2023,14:43:00,1055.6500,1056.0000,1055.6500,1056.0000,850,117300,
GODREJPROP_F2,04/03/2023,14:46:00,1059.0000,1059.0000,1059.0000,1059.0000,425,117300,
GODREJPROP_F2,04/03/2023,15:08:00,1059.0000,1059.0000,1056.0500,1056.0500,1275,117300,
GODREJPROP_F2,04/03/2023,15:15:00,1057.0500,1057.0500,1057.0500,1057.0500,425,117725,
GODREJPROP_F2,04/03/2023,15:20:00,1058.3000,1058.3000,1058.3000,1058.3000,425,117725,
GODREJPROP_F2,04/03/2023,15:23:00,1057.9000,1057.9000,1057.9000,1057.9000,425,117725,
GODREJPROP_F2,04/03/2023,15:29:00,1056.7500,1057.0000,1056.7500,1057.0000,850,117300,
GODREJPROP_F2,04/05/2023,09:33:00,1058.0000,1058.0000,1058.0000,1058.0000,851,116025,
GODREJPROP_F2,04/05/2023,09:34:00,1058.5000,1058.5000,1058.5000,1058.5000,425,116025,
GODREJPROP_F2,04/05/2023,09:36:00,1060.9000,1060.9000,1060.9000,1060.9000,425,116025,
