<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
MRF_F2,04/03/2023,09:16:00,84500.0000,84500.0000,84500.0000,84500.0000,21,660,
MRF_F2,04/03/2023,09:27:00,84672.9609,84672.9609,84672.9609,84672.9609,10,660,
MRF_F2,04/03/2023,09:46:00,84672.9609,84672.9609,84672.9609,84672.9609,10,660,
MRF_F2,04/03/2023,10:04:00,84399.9609,84399.9609,84399.9609,84399.9609,10,660,
MRF_F2,04/03/2023,10:07:00,84200.0000,84200.0000,84200.0000,84200.0000,10,660,
MRF_F2,04/03/2023,10:09:00,84200.0000,84200.0000,84200.0000,84200.0000,10,670,
MRF_F2,04/03/2023,10:17:00,84148.9609,84148.9609,84148.9609,84148.9609,10,670,
MRF_F2,04/03/2023,10:19:00,84148.9609,84148.9609,84148.9609,84148.9609,10,670,
MRF_F2,04/03/2023,10:50:00,84246.7969,84246.7969,84246.7969,84246.7969,20,680,
MRF_F2,04/03/2023,10:53:00,84246.7969,84246.7969,84246.7969,84246.7969,10,680,
MRF_F2,04/03/2023,11:00:00,84246.7969,84246.7969,84246.7969,84246.7969,10,690,
MRF_F2,04/03/2023,13:15:00,84450.4609,84450.4609,84450.4609,84450.4609,10,700,
MRF_F2,04/03/2023,13:49:00,84356.0000,84356.0000,84356.0000,84356.0000,10,700,
MRF_F2,04/03/2023,15:01:00,84700.0000,84700.0000,84700.0000,84700.0000,10,700,
MRF_F2,04/03/2023,15:11:00,85000.0000,85000.0000,85000.0000,85000.0000,10,700,
MRF_F2,04/03/2023,15:15:00,85000.0000,85000.0000,85000.0000,85000.0000,10,690,
MRF_F2,04/03/2023,15:18:00,84950.0000,84950.0000,84950.0000,84950.0000,10,690,
MRF_F2,04/03/2023,15:22:00,84850.0000,84850.0000,84850.0000,84850.0000,10,670,
MRF_F2,04/03/2023,15:24:00,84799.7969,84799.7969,84799.7969,84799.7969,10,680,
MRF_F2,04/05/2023,09:15:00,84500.0000,84500.0000,84500.0000,84500.0000,11,680,
MRF_F2,04/05/2023,09:22:00,84446.1484,84446.1484,84446.1484,84446.1484,10,690,
MRF_F2,04/05/2023,09:28:00,84382.8984,84382.8984,84382.8984,84382.8984,10,690,
MRF_F2,04/05/2023,09:30:00,84382.8984,84382.8984,84382.8984,84382.8984,20,700,
MRF_F2,04/05/2023,09:34:00,84570.0000,84570.0000,84570.0000,84570.0000,120,710,
MRF_F2,04/05/2023,09:35:00,84417.3594,84417.3594,84417.3594,84417.3594,50,820,
MRF_F2,04/05/2023,09:36:00,84470.6094,84470.6094,84470.6094,84470.6094,10,820,
MRF_F2,04/05/2023,09:46:00,84401.0000,84401.0000,84401.0000,84401.0000,10,850,
MRF_F2,04/05/2023,09:58:00,84203.0000,84203.0000,84203.0000,84203.0000,10,850,
MRF_F2,04/05/2023,10:08:00,84202.0469,84202.0469,84202.0469,84202.0469,10,850,
MRF_F2,04/05/2023,10:14:00,84202.0469,84202.0469,84202.0469,84202.0469,10,860,
MRF_F2,04/05/2023,10:15:00,84522.5000,84522.5000,84522.5000,84522.5000,10,860,
MRF_F2,04/05/2023,10:39:00,84565.7109,84565.7109,84565.7109,84565.7109,10,850,
MRF_F2,04/05/2023,10:50:00,84565.7109,84565.7109,84565.7109,84565.7109,20,850,
MRF_F2,04/05/2023,11:03:00,84282.8594,84282.8594,84282.8594,84282.8594,10,860,
MRF_F2,04/05/2023,11:08:00,84188.1484,84188.1484,84188.1484,84188.1484,20,870,
MRF_F2,04/05/2023,11:10:00,84140.3984,84140.3984,84140.3984,84140.3984,10,880,
MRF_F2,04/05/2023,11:55:00,84140.3984,84140.3984,84140.3984,84140.3984,10,890,
MRF_F2,04/05/2023,12:12:00,84144.0000,84144.0000,84144.0000,84144.0000,30,900,
MRF_F2,04/05/2023,12:27:00,84157.8984,84157.8984,84157.8984,84157.8984,10,910,
MRF_F2,04/05/2023,12:28:00,84144.0000,84144.0000,84144.0000,84144.0000,10,910,
MRF_F2,04/05/2023,12:35:00,84140.0000,84140.0000,84140.0000,84140.0000,10,920,
MRF_F2,04/05/2023,12:36:00,84084.9609,84084.9609,84084.9609,84084.9609,10,920,
MRF_F2,04/05/2023,14:16:00,84084.9609,84084.9609,84084.9609,84084.9609,10,930,
MRF_F2,04/05/2023,14:17:00,84534.6484,84534.6484,84534.6484,84534.6484,10,930,
MRF_F2,04/05/2023,14:25:00,84355.1484,84355.1484,84355.1484,84355.1484,10,930,
MRF_F2,04/05/2023,14:37:00,84200.0000,84200.0000,84200.0000,84200.0000,20,930,
MRF_F2,04/05/2023,14:48:00,84109.5000,84109.5000,84109.5000,84109.5000,10,930,
MRF_F2,04/05/2023,14:58:00,84127.1484,84127.1484,84127.1484,84127.1484,20,940,
