<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
TATASTEEL_F3,04/03/2023,09:15:00,106.6000,106.6000,106.5500,106.5500,11002,528000,
TATASTEEL_F3,04/03/2023,09:16:00,106.6000,106.6000,106.6000,106.6000,5500,528000,
TATASTEEL_F3,04/03/2023,09:17:00,106.6000,106.6000,106.6000,106.6000,5500,528000,
TATASTEEL_F3,04/03/2023,09:22:00,106.8000,106.8000,106.8000,106.8000,5500,544500,
TATASTEEL_F3,04/03/2023,09:36:00,106.8000,106.8000,106.1500,106.1500,11000,550000,
TATASTEEL_F3,04/03/2023,09:37:00,106.2000,106.2500,106.2000,106.2500,11000,550000,
TATASTEEL_F3,04/03/2023,10:05:00,106.3500,106.3500,106.3500,106.3500,5500,566500,
TATASTEEL_F3,04/03/2023,10:13:00,106.2500,106.2500,106.2500,106.2500,5500,566500,
TATASTEEL_F3,04/03/2023,10:15:00,106.2500,106.2500,106.2500,106.2500,5500,566500,
TATASTEEL_F3,04/03/2023,10:24:00,106.3000,106.3000,106.3000,106.3000,5500,566500,
TATASTEEL_F3,04/03/2023,10:28:00,106.2500,106.2500,106.2500,106.2500,11000,566500,
TATASTEEL_F3,04/03/2023,10:32:00,106.1500,106.1500,106.1500,106.1500,5500,577500,
TATASTEEL_F3,04/03/2023,10:35:00,106.2000,106.2000,106.2000,106.2000,5500,577500,
TATASTEEL_F3,04/03/2023,10:45:00,106.1000,106.1000,106.1000,106.1000,5500,577500,
TATASTEEL_F3,04/03/2023,10:56:00,106.0000,106.0000,106.0000,106.0000,11000,577500,
TATASTEEL_F3,04/03/2023,11:10:00,105.8000,105.8000,105.8000,105.8000,5500,588500,
TATASTEEL_F3,04/03/2023,11:22:00,105.5500,105.5500,105.5500,105.5500,5500,588500,
TATASTEEL_F3,04/03/2023,11:26:00,105.5500,105.5500,105.5500,105.5500,5500,588500,
TATASTEEL_F3,04/03/2023,11:30:00,105.5500,105.5500,105.5500,105.5500,5500,594000,
TATASTEEL_F3,04/03/2023,13:39:00,105.8500,105.8500,105.8500,105.8500,5500,594000,
TATASTEEL_F3,04/03/2023,13:46:00,105.8500,105.8500,105.8500,105.8500,5500,594000,
TATASTEEL_F3,04/03/2023,14:10:00,105.8000,105.8000,105.8000,105.8000,5500,599500,
TATASTEEL_F3,04/03/2023,14:11:00,105.6500,105.6500,105.6500,105.6500,5500,599500,
TATASTEEL_F3,04/03/2023,14:16:00,105.6000,105.6000,105.6000,105.6000,5500,605000,
TATASTEEL_F3,04/03/2023,14:24:00,105.6500,105.6500,105.6500,105.6500,5500,610500,
TATASTEEL_F3,04/03/2023,14:28:00,105.7000,105.7000,105.7000,105.7000,5500,610500,
TATASTEEL_F3,04/03/2023,15:16:00,106.0000,106.0000,106.0000,106.0000,5500,616000,
TATASTEEL_F3,04/03/2023,15:27:00,106.0500,106.0500,106.0500,106.0500,5500,621500,
TATASTEEL_F3,04/03/2023,15:29:00,106.1500,106.1500,106.1500,106.1500,5500,621500,
TATASTEEL_F3,04/05/2023,09:18:00,105.3000,105.3000,105.3000,105.3000,16501,621500,
TATASTEEL_F3,04/05/2023,09:23:00,105.0500,105.0500,105.0500,105.0500,11000,643500,
TATASTEEL_F3,04/05/2023,09:28:00,104.9000,104.9000,104.9000,104.9000,5500,649000,
TATASTEEL_F3,04/05/2023,09:33:00,104.9000,104.9000,104.9000,104.9000,5500,649000,
TATASTEEL_F3,04/05/2023,09:34:00,105.2500,105.2500,105.2500,105.2500,5500,649000,
TATASTEEL_F3,04/05/2023,09:47:00,105.3000,105.3000,105.3000,105.3000,5500,654500,
TATASTEEL_F3,04/05/2023,09:54:00,105.2000,105.2000,105.2000,105.2000,5500,654500,
TATASTEEL_F3,04/05/2023,09:58:00,105.2500,105.2500,105.2500,105.2500,5500,660000,
TATASTEEL_F3,04/05/2023,10:13:00,105.1000,105.1000,105.1000,105.1000,5500,665500,
TATASTEEL_F3,04/05/2023,10:14:00,105.1000,105.1000,105.1000,105.1000,5500,665500,
TATASTEEL_F3,04/05/2023,10:17:00,105.1000,105.1000,105.1000,105.1000,11000,665500,
