<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
HINDPETRO_F2,04/03/2023,09:15:00,230.1500,230.1500,226.4500,226.4500,8102,121500,
HINDPETRO_F2,04/03/2023,09:16:00,228.9000,228.9000,228.9000,228.9000,2700,121500,
HINDPETRO_F2,04/03/2023,09:17:00,229.0000,229.0000,229.0000,229.0000,2700,121500,
HINDPETRO_F2,04/03/2023,09:18:00,230.0000,230.0000,229.4000,229.4000,5400,129600,
HINDPETRO_F2,04/03/2023,09:22:00,232.0000,232.0000,232.0000,232.0000,2700,132300,
HINDPETRO_F2,04/03/2023,09:45:00,232.0000,232.0000,232.0000,232.0000,2700,129600,
HINDPETRO_F2,04/03/2023,09:49:00,229.9500,229.9500,229.9500,229.9500,2700,126900,
HINDPETRO_F2,04/03/2023,09:56:00,232.0000,232.0000,232.0000,232.0000,2700,129600,
HINDPETRO_F2,04/03/2023,10:04:00,232.9500,232.9500,232.9500,232.9500,2700,126900,
HINDPETRO_F2,04/03/2023,10:05:00,233.0000,233.0000,233.0000,233.0000,8100,126900,
HINDPETRO_F2,04/03/2023,10:07:00,233.0000,233.0000,233.0000,233.0000,2700,129600,
HINDPETRO_F2,04/03/2023,10:40:00,234.2000,234.2000,234.2000,234.2000,2700,132300,
HINDPETRO_F2,04/03/2023,11:09:00,234.2000,234.2000,233.5500,233.5500,8100,129600,
HINDPETRO_F2,04/03/2023,11:37:00,233.2000,233.2000,233.2000,233.2000,2700,129600,
HINDPETRO_F2,04/03/2023,11:48:00,232.2500,232.2500,232.2500,232.2500,2700,129600,
HINDPETRO_F2,04/03/2023,12:02:00,232.0000,232.0000,232.0000,232.0000,2700,126900,
HINDPETRO_F2,04/03/2023,12:08:00,231.6500,231.6500,231.6500,231.6500,2700,129600,
HINDPETRO_F2,04/03/2023,12:44:00,231.6500,231.6500,231.6500,231.6500,2700,132300,
HINDPETRO_F2,04/03/2023,12:57:00,231.0500,231.0500,231.0500,231.0500,2700,132300,
HINDPETRO_F2,04/03/2023,12:59:00,230.9500,230.9500,230.9500,230.9500,5400,132300,
HINDPETRO_F2,04/03/2023,13:01:00,230.8500,230.8500,230.8500,230.8500,2700,132300,
HINDPETRO_F2,04/03/2023,13:15:00,230.5500,230.5500,230.5500,230.5500,2700,135000,
HINDPETRO_F2,04/03/2023,13:23:00,230.2500,230.2500,230.2500,230.2500,2700,137700,
HINDPETRO_F2,04/03/2023,13:26:00,230.0500,230.0500,230.0500,230.0500,5400,140400,
HINDPETRO_F2,04/03/2023,13:34:00,229.5500,229.5500,229.5500,229.5500,2700,140400,
HINDPETRO_F2,04/03/2023,13:40:00,229.2500,229.2500,229.2500,229.2500,2700,143100,
HINDPETRO_F2,04/03/2023,13:41:00,229.3000,229.3000,229.3000,229.3000,2700,143100,
HINDPETRO_F2,04/03/2023,13:42:00,229.2500,229.2500,229.2500,229.2500,2700,145800,
HINDPETRO_F2,04/03/2023,13:46:00,229.0000,229.0000,229.0000,229.0000,5400,148500,
HINDPETRO_F2,04/03/2023,13:48:00,228.8000,228.8000,228.8000,228.8000,2700,153900,
HINDPETRO_F2,04/03/2023,13:50:00,228.8000,228.8000,228.8000,228.8000,5400,153900,
HINDPETRO_F2,04/03/2023,13:52:00,228.9500,228.9500,228.9500,228.9500,2700,159300,
HINDPETRO_F2,04/03/2023,13:56:00,228.8000,228.8000,228.8000,228.8000,8100,159300,
HINDPETRO_F2,04/03/2023,14:12:00,229.1000,229.1000,229.1000,229.1000,2700,167400,
HINDPETRO_F2,04/03/2023,14:30:00,229.1000,229.1000,229.1000,229.1000,5400,164700,
HINDPETRO_F2,04/03/2023,14:34:00,228.8000,228.8000,228.8000,228.8000,2700,167400,
HINDPETRO_F2,04/03/2023,14:44:00,228.9500,228.9500,228.9500,228.9500,2700,170100,
HINDPETRO_F2,04/03/2023,14:49:00,228.9500,228.9500,228.9500,228.9500,2700,172800,
