<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
MARUTI_F1,04/03/2023,09:15:00,8472.0000,8472.0000,8432.1504,8465.0000,43202,1882600,
MARUTI_F1,04/03/2023,09:16:00,8468.0498,8496.3496,8465.2998,8495.0000,38400,1882600,
MARUTI_F1,04/03/2023,09:17:00,8495.0000,8509.9004,8491.7998,8498.9502,29600,1902100,
MARUTI_F1,04/03/2023,09:18:00,8502.6504,8519.9004,8500.0000,8515.3496,22900,1902100,
MARUTI_F1,04/03/2023,09:19:00,8506.6504,8512.0000,8497.5996,8500.0000,15000,1902100,
MARUTI_F1,04/03/2023,09:20:00,8504.0000,8512.6504,8500.0996,8500.0996,13700,1906900,
MARUTI_F1,04/03/2023,09:21:00,8501.7002,8514.8496,8495.7002,8514.8496,20200,1906900,
MARUTI_F1,04/03/2023,09:22:00,8514.8496,8530.0000,8511.0996,8518.0000,21900,1906900,
MARUTI_F1,04/03/2023,09:23:00,8517.0996,8525.0000,8511.0498,8524.2998,10700,1912500,
MARUTI_F1,04/03/2023,09:24:00,8522.9004,8529.0000,8522.0000,8527.9004,7400,1912500,
MARUTI_F1,04/03/2023,09:25:00,8533.5000,8534.3496,8523.2002,8525.4502,14300,1912500,
MARUTI_F1,04/03/2023,09:26:00,8522.5996,8538.4004,8522.5996,8538.4004,11200,1912400,
MARUTI_F1,04/03/2023,09:27:00,8536.2998,8543.9502,8533.0996,8539.9502,14400,1912400,
MARUTI_F1,04/03/2023,09:28:00,8537.7500,8545.0000,8533.5996,8533.5996,11100,1912400,
MARUTI_F1,04/03/2023,09:29:00,8536.4502,8546.2002,8533.0498,8546.0498,15900,1914700,
MARUTI_F1,04/03/2023,09:30:00,8543.9004,8545.0000,8533.2500,8543.0000,17200,1914700,
MARUTI_F1,04/03/2023,09:31:00,8544.9502,8546.0000,8537.4502,8545.7002,10100,1914700,
MARUTI_F1,04/03/2023,09:32:00,8545.5996,8557.9004,8539.0996,8557.9004,19400,1924200,
MARUTI_F1,04/03/2023,09:33:00,8560.0000,8574.9004,8557.2500,8568.2998,22200,1924200,
MARUTI_F1,04/03/2023,09:34:00,8568.0000,8578.0000,8564.3496,8578.0000,16100,1924200,
MARUTI_F1,04/03/2023,09:35:00,8581.9004,8604.7002,8576.9004,8595.0000,33000,1930500,
MARUTI_F1,04/03/2023,09:36:00,8598.9502,8599.0000,8580.0996,8599.0000,19100,1930500,
MARUTI_F1,04/03/2023,09:37:00,8599.0000,8614.0000,8592.8496,8610.4004,23700,1930500,
MARUTI_F1,04/03/2023,09:38:00,8612.0000,8620.0000,8594.0000,8620.0000,28400,1948500,
MARUTI_F1,04/03/2023,09:39:00,8617.2002,8625.0000,8612.0000,8616.0996,19800,1948500,
MARUTI_F1,04/03/2023,09:40:00,8616.5996,8616.5996,8595.0000,8597.0000,30600,1948500,
MARUTI_F1,04/03/2023,09:41:00,8595.3496,8612.0498,8595.0996,8608.6504,10200,1969600,
MARUTI_F1,04/03/2023,09:42:00,8607.2998,8622.0996,8597.8496,8617.2998,15500,1969600,
MARUTI_F1,04/03/2023,09:43:00,8614.0000,8634.8496,8613.5000,8624.2500,26100,1969600,
MARUTI_F1,04/03/2023,09:44:00,8622.2500,8630.7998,8613.0498,8619.9502,15800,1984900,
MARUTI_F1,04/03/2023,09:45:00,8615.7998,8620.0996,8604.8496,8611.9004,8800,1984900,
MARUTI_F1,04/03/2023,09:46:00,8614.8496,8614.8496,8589.2500,8600.0000,17300,1984900,
MARUTI_F1,04/03/2023,09:47:00,8600.9502,8602.7500,8593.5996,8598.7998,6700,2000000,
MARUTI_F1,04/03/2023,09:48:00,8600.0000,8600.0000,8586.9004,8589.3496,14300,2000000,
MARUTI_F1,04/03/2023,09:49:00,8587.0000,8588.8496,8578.4502,8578.4502,9900,2000000,
