<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
BHARATFORG_F3,04/05/2023,09:37:00,768.0000,768.0000,768.0000,768.0000,1001,1000,
BHARATFORG_F3,04/05/2023,09:49:00,765.0500,765.0500,765.0500,765.0500,1000,2000,
BHARATFORG_F3,04/05/2023,09:55:00,765.0500,765.0500,765.0500,765.0500,1000,3000,
BHARATFORG_F3,04/05/2023,10:03:00,765.0000,765.0000,765.0000,765.0000,1000,4000,
BHARATFORG_F3,04/05/2023,10:13:00,765.0000,765.0000,765.0000,765.0000,1000,3000,
BHARATFORG_F3,04/05/2023,11:39:00,767.0000,767.0000,767.0000,767.0000,1000,3000,
BHARATFORG_F3,04/06/2023,09:47:00,769.3500,769.3500,769.3500,769.3500,1001,4000,
BHARATFORG_F3,04/06/2023,09:53:00,767.1000,767.1000,767.0000,767.0000,2000,5000,
BHARATFORG_F3,04/06/2023,11:53:00,767.0000,767.0000,767.0000,767.0000,1000,6000,
BHARATFORG_F3,04/10/2023,09:21:00,760.0000,762.0000,760.0000,762.0000,4001,7000,
BHARATFORG_F3,04/10/2023,10:00:00,756.3000,756.3000,756.3000,756.3000,2000,11000,
BHARATFORG_F3,04/10/2023,11:13:00,756.3000,756.3000,756.3000,756.3000,1000,12000,
BHARATFORG_F3,04/10/2023,15:22:00,761.6500,761.6500,761.6500,761.6500,2000,12000,
BHARATFORG_F3,04/11/2023,09:32:00,770.0500,770.0500,770.0500,770.0500,3001,14000,
BHARATFORG_F3,04/11/2023,09:39:00,758.2500,758.2500,758.2500,758.2500,3000,16000,
BHARATFORG_F3,04/11/2023,10:29:00,758.2500,758.2500,758.2500,758.2500,1000,13000,
BHARATFORG_F3,04/11/2023,10:52:00,768.0000,768.0000,768.0000,768.0000,1000,13000,
BHARATFORG_F3,04/11/2023,11:10:00,768.0000,768.0000,768.0000,768.0000,6000,14000,
BHARATFORG_F3,04/11/2023,14:37:00,770.0000,770.0000,770.0000,770.0000,1000,20000,
BHARATFORG_F3,04/12/2023,10:05:00,776.9000,776.9000,776.9000,776.9000,3001,20000,
BHARATFORG_F3,04/12/2023,10:07:00,777.1000,777.1000,777.1000,777.1000,1000,20000,
BHARATFORG_F3,04/12/2023,11:10:00,785.0000,785.0000,785.0000,785.0000,1000,21000,
BHARATFORG_F3,04/12/2023,11:23:00,785.0000,785.0000,785.0000,785.0000,1000,21000,
BHARATFORG_F3,04/12/2023,11:41:00,782.4000,782.4000,782.4000,782.4000,3000,21000,
BHARATFORG_F3,04/12/2023,13:37:00,777.5500,777.5500,777.5500,777.5500,1000,23000,
BHARATFORG_F3,04/12/2023,13:52:00,777.2500,777.2500,777.2500,777.2500,3000,23000,
BHARATFORG_F3,04/12/2023,14:36:00,776.0000,776.0000,776.0000,776.0000,1000,26000,
BHARATFORG_F3,04/13/2023,11:16:00,768.7500,768.7500,768.7500,768.7500,1001,26000,
BHARATFORG_F3,04/17/2023,12:31:00,775.0000,775.0000,774.0000,774.0000,2001,27000,
BHARATFORG_F3,04/17/2023,12:32:00,772.0500,772.0500,772.0500,772.0500,3000,27000,
BHARATFORG_F3,04/17/2023,12:33:00,772.0500,773.9000,772.0500,773.9000,4000,27000,
BHARATFORG_F3,04/17/2023,13:13:00,772.1000,772.1000,772.1000,772.1000,2000,29000,
BHARATFORG_F3,04/17/2023,13:46:00,775.0000,775.0000,775.0000,775.0000,2000,31000,
BHARATFORG_F3,04/17/2023,14:33:00,779.0000,779.0000,779.0000,779.0000,1000,32000,
BHARATFORG_F3,04/17/2023,14:41:00,779.0000,779.0000,779.0000,779.0000,1000,32000,
BHARATFORG_F3,04/18/2023,10:15:00,782.0500,782.0500,782.0000,782.0000,6002,33000,
BHARATFORG_F3,04/18/2023,12:00:00,782.0000,782.0000,782.0000,782.0000,1000,29000,
BHARATFORG_F3,04/18/2023,12:02:00,780.1500,780.1500,780.1500,780.1500,1000,29000,
BHARATFORG_F3,04/18/2023,12:18:00,780.1500,780.1500,780.1500,780.1500,1000,31000,
BHARATFORG_F3,04/18/2023,12:24:00,780.5500,780.5500,780.5500,780.5500,1000,32000,
BHARATFORG_F3,04/18/2023,12:28:00,780.5000,780.5000,780.5000,780.5000,1000,33000,
