<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
MUTHOOTFIN_F2,04/03/2023,09:17:00,957.5000,957.5000,957.5000,957.5000,551,224950,
MUTHOOTFIN_F2,04/03/2023,09:18:00,959.0000,959.0000,959.0000,959.0000,550,224950,
MUTHOOTFIN_F2,04/03/2023,09:19:00,959.0000,959.0000,957.9500,957.9500,1100,224950,
MUTHOOTFIN_F2,04/03/2023,09:20:00,960.0000,960.0000,960.0000,960.0000,1100,224400,
MUTHOOTFIN_F2,04/03/2023,09:24:00,958.8500,958.8500,958.8500,958.8500,1100,223850,
MUTHOOTFIN_F2,04/03/2023,09:30:00,956.1000,956.1000,955.7000,955.7000,1100,223300,
MUTHOOTFIN_F2,04/03/2023,09:35:00,955.7000,955.7000,955.7000,955.7000,1100,223300,
MUTHOOTFIN_F2,04/03/2023,09:36:00,957.6500,957.6500,957.6500,957.6500,550,223300,
MUTHOOTFIN_F2,04/03/2023,09:39:00,950.9500,950.9500,950.9500,950.9500,5500,223850,
MUTHOOTFIN_F2,04/03/2023,09:40:00,950.9500,950.9500,950.9500,950.9500,550,223850,
MUTHOOTFIN_F2,04/03/2023,09:48:00,959.5000,959.5000,959.5000,959.5000,550,221650,
MUTHOOTFIN_F2,04/03/2023,09:50:00,958.7000,958.7000,958.7000,958.7000,550,221650,
MUTHOOTFIN_F2,04/03/2023,09:51:00,959.2000,959.2000,959.2000,959.2000,550,222750,
MUTHOOTFIN_F2,04/03/2023,09:53:00,958.4500,958.4500,958.4500,958.4500,550,222750,
MUTHOOTFIN_F2,04/03/2023,09:55:00,957.0500,957.0500,957.0500,957.0500,550,222200,
MUTHOOTFIN_F2,04/03/2023,10:09:00,962.9000,963.0000,962.9000,963.0000,1100,222750,
MUTHOOTFIN_F2,04/03/2023,10:10:00,963.0000,963.0000,963.0000,963.0000,550,222750,
MUTHOOTFIN_F2,04/03/2023,10:12:00,963.6000,963.6000,963.6000,963.6000,550,222750,
MUTHOOTFIN_F2,04/03/2023,10:13:00,963.6000,963.6000,963.6000,963.6000,550,222750,
MUTHOOTFIN_F2,04/03/2023,10:15:00,963.6000,963.9500,963.6000,963.9500,2200,223300,
MUTHOOTFIN_F2,04/03/2023,10:18:00,964.6000,966.5000,964.6000,966.5000,2200,222200,
MUTHOOTFIN_F2,04/03/2023,10:19:00,969.7500,969.7500,969.7500,969.7500,1100,222200,
MUTHOOTFIN_F2,04/03/2023,10:20:00,970.0000,970.0000,970.0000,970.0000,1100,222750,
MUTHOOTFIN_F2,04/03/2023,10:22:00,967.9000,969.0000,967.9000,969.0000,1100,222750,
MUTHOOTFIN_F2,04/03/2023,10:27:00,965.4000,966.2500,965.4000,966.2500,1100,223300,
MUTHOOTFIN_F2,04/03/2023,10:30:00,964.3000,964.3000,964.3000,964.3000,550,222750,
MUTHOOTFIN_F2,04/03/2023,10:34:00,961.3000,961.3000,961.3000,961.3000,550,223300,
MUTHOOTFIN_F2,04/03/2023,10:40:00,959.5000,959.5000,959.3000,959.3000,1100,223300,
MUTHOOTFIN_F2,04/03/2023,10:55:00,957.0000,957.0000,957.0000,957.0000,550,223300,
MUTHOOTFIN_F2,04/03/2023,11:10:00,956.7000,956.7000,956.0000,956.0000,1650,223300,
MUTHOOTFIN_F2,04/03/2023,11:14:00,957.9000,957.9000,957.9000,957.9000,550,223300,
MUTHOOTFIN_F2,04/03/2023,11:21:00,958.1500,958.1500,958.1500,958.1500,550,223300,
MUTHOOTFIN_F2,04/03/2023,11:24:00,958.1500,958.1500,958.1500,958.1500,550,223850,
MUTHOOTFIN_F2,04/03/2023,11:29:00,957.4000,957.4000,957.4000,957.4000,550,224400,
MUTHOOTFIN_F2,04/03/2023,12:14:00,955.5500,955.5500,955.5500,955.5500,550,224400,
MUTHOOTFIN_F2,04/03/2023,12:55:00,956.8000,956.8000,956.8000,956.8000,550,223850,
MUTHOOTFIN_F2,04/03/2023,12:59:00,958.7000,958.7000,958.7000,958.7000,1100,223850,
MUTHOOTFIN_F2,04/03/2023,13:00:00,958.4500,958.4500,958.4500,958.4500,550,224400,
MUTHOOTFIN_F2,04/03/2023,13:01:00,957.6500,957.6500,957.6500,957.6500,1100,224400,
