<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
BATAINDIA_F1,04/03/2023,09:15:00,1435.1500,1435.1500,1435.0000,1435.0000,551,2367475,
BATAINDIA_F1,04/03/2023,09:16:00,1433.9500,1435.7500,1432.6000,1432.6000,6600,2367475,
BATAINDIA_F1,04/03/2023,09:17:00,1434.3000,1435.6500,1432.3000,1435.6500,2475,2368025,
BATAINDIA_F1,04/03/2023,09:18:00,1435.6500,1437.2500,1435.6500,1437.2500,2200,2368025,
BATAINDIA_F1,04/03/2023,09:19:00,1437.9000,1440.7000,1435.2500,1435.2500,7150,2368025,
BATAINDIA_F1,04/03/2023,09:20:00,1438.6500,1439.0000,1437.6000,1437.6000,825,2371600,
BATAINDIA_F1,04/03/2023,09:21:00,1435.3500,1435.3500,1435.2000,1435.2000,550,2371600,
BATAINDIA_F1,04/03/2023,09:22:00,1435.0500,1435.0500,1433.0000,1433.0000,5225,2371600,
BATAINDIA_F1,04/03/2023,09:23:00,1432.3000,1433.2500,1432.3000,1433.2500,825,2372700,
BATAINDIA_F1,04/03/2023,09:24:00,1434.1000,1434.1000,1433.1000,1434.0000,1100,2372700,
BATAINDIA_F1,04/03/2023,09:25:00,1433.0000,1433.0000,1432.7000,1432.7000,1650,2372700,
BATAINDIA_F1,04/03/2023,09:26:00,1433.0500,1434.0000,1433.0500,1434.0000,4950,2376275,
BATAINDIA_F1,04/03/2023,09:27:00,1433.0000,1433.4500,1433.0000,1433.4500,550,2376275,
BATAINDIA_F1,04/03/2023,09:28:00,1430.0000,1431.0000,1429.9500,1429.9500,3025,2376275,
BATAINDIA_F1,04/03/2023,09:29:00,1429.9000,1429.9000,1429.9000,1429.9000,550,2377375,
BATAINDIA_F1,04/03/2023,09:30:00,1428.0000,1428.0000,1426.7500,1426.9000,3575,2377375,
BATAINDIA_F1,04/03/2023,09:31:00,1429.1000,1430.1000,1429.1000,1430.1000,1925,2377375,
BATAINDIA_F1,04/03/2023,09:32:00,1430.0000,1430.0000,1430.0000,1430.0000,1375,2377925,
BATAINDIA_F1,04/03/2023,09:33:00,1430.0000,1431.6500,1430.0000,1431.6500,1100,2377925,
BATAINDIA_F1,04/03/2023,09:34:00,1431.1500,1431.1500,1428.0500,1428.0500,6325,2377925,
BATAINDIA_F1,04/03/2023,09:35:00,1427.2000,1428.8000,1427.0500,1428.8000,1650,2377925,
BATAINDIA_F1,04/03/2023,09:36:00,1429.9000,1430.8000,1428.5500,1430.8000,825,2377650,
BATAINDIA_F1,04/03/2023,09:37:00,1430.6500,1431.7000,1429.9500,1429.9500,5225,2377650,
BATAINDIA_F1,04/03/2023,09:38:00,1430.9000,1431.2500,1430.2000,1430.2000,1925,2378750,
BATAINDIA_F1,04/03/2023,09:39:00,1430.5000,1430.5000,1428.2500,1429.6500,3850,2378750,
BATAINDIA_F1,04/03/2023,09:40:00,1429.6000,1429.6000,1428.2500,1428.2500,825,2378750,
BATAINDIA_F1,04/03/2023,09:41:00,1429.0000,1429.0000,1429.0000,1429.0000,275,2377925,
BATAINDIA_F1,04/03/2023,09:42:00,1428.9500,1429.0000,1428.0000,1429.0000,1100,2377925,
BATAINDIA_F1,04/03/2023,09:44:00,1432.0500,1433.3500,1430.2000,1432.1500,4125,2378750,
BATAINDIA_F1,04/03/2023,09:45:00,1433.3500,1434.2000,1433.0500,1434.2000,1375,2378750,
BATAINDIA_F1,04/03/2023,09:46:00,1433.0500,1433.0500,1432.7500,1432.7500,825,2378750,
BATAINDIA_F1,04/03/2023,09:47:00,1433.7000,1433.7000,1432.7500,1432.7500,825,2379575,
BATAINDIA_F1,04/03/2023,09:49:00,1433.6000,1434.0000,1433.6000,1434.0000,825,2379575,
BATAINDIA_F1,04/03/2023,09:50:00,1434.0000,1434.0000,1433.1000,1433.1000,825,2379575,
BATAINDIA_F1,04/03/2023,09:51:00,1434.6000,1434.9500,1434.6000,1434.9500,825,2380675,
BATAINDIA_F1,04/03/2023,09:53:00,1435.7000,1435.7500,1434.6000,1435.7500,1100,2379850,
BATAINDIA_F1,04/03/2023,09:54:00,1434.6000,1435.3000,1433.9500,1435.3000,1925,2379850,
BATAINDIA_F1,04/03/2023,09:55:00,1435.7000,1436.0000,1435.5500,1435.5500,1650,2379850,
BATAINDIA_F1,04/03/2023,09:56:00,1436.9500,1436.9500,1436.9500,1436.9500,275,2379850,
BATAINDIA_F1,04/03/2023,09:57:00,1436.5000,1436.5000,1436.5000,1436.5000,275,2381500,
BATAINDIA_F1,04/03/2023,09:58:00,1435.2500,1435.2500,1434.0500,1434.0500,1375,2381500,
BATAINDIA_F1,04/03/2023,10:00:00,1435.8000,1435.8000,1435.8000,1435.8000,275,2381775,
BATAINDIA_F1,04/03/2023,10:01:00,1435.0000,1435.0000,1432.4500,1432.4500,3300,2381775,
BATAINDIA_F1,04/03/2023,10:02:00,1433.0000,1433.0000,1433.0000,1433.0000,1375,2381775,
BATAINDIA_F1,04/03/2023,10:03:00,1433.6000,1433.6000,1433.6000,1433.6000,275,2382050,
BATAINDIA_F1,04/03/2023,10:04:00,1433.5500,1433.5500,1433.5500,1433.5500,275,2382050,
BATAINDIA_F1,04/03/2023,10:05:00,1433.5500,1434.0000,1433.0000,1433.0000,2200,2382600,
BATAINDIA_F1,04/03/2023,10:06:00,1432.9000,1433.2000,1432.3500,1433.2000,3300,2382600,
BATAINDIA_F1,04/03/2023,10:07:00,1433.5000,1433.5000,1433.5000,1433.5000,275,2382600,
BATAINDIA_F1,04/03/2023,10:08:00,1431.7500,1433.0000,1431.7500,1433.0000,1925,2385075,
BATAINDIA_F1,04/03/2023,10:09:00,1433.0000,1433.5000,1432.3500,1432.6000,2475,2385075,
BATAINDIA_F1,04/03/2023,10:10:00,1433.4000,1434.5500,1432.7500,1433.9000,3575,2385075,
BATAINDIA_F1,04/03/2023,10:11:00,1433.9000,1433.9000,1433.9000,1433.9000,550,2385075,
BATAINDIA_F1,04/03/2023,10:12:00,1432.7000,1433.2000,1432.7000,1433.2000,550,2387275,
BATAINDIA_F1,04/03/2023,10:13:00,1433.3000,1433.9000,1433.3000,1433.9000,550,2387275,
BATAINDIA_F1,04/03/2023,10:14:00,1432.5500,1432.5500,1432.5500,1432.5500,275,2387275,
BATAINDIA_F1,04/03/2023,10:15:00,1432.2500,1432.2500,1432.2500,1432.2500,550,2387550,
BATAINDIA_F1,04/03/2023,10:16:00,1431.2000,1431.2000,1431.2000,1431.2000,275,2387550,
BATAINDIA_F1,04/03/2023,10:17:00,1431.0000,1431.0000,1431.0000,1431.0000,550,2387550,
BATAINDIA_F1,04/03/2023,10:18:00,1430.6500,1432.3500,1430.6500,1432.3500,825,2387825,
BATAINDIA_F1,04/03/2023,10:20:00,1432.0000,1432.0000,1432.0000,1432.0000,275,2387275,
BATAINDIA_F1,04/03/2023,10:21:00,1433.0000,1433.0000,1433.0000,1433.0000,550,2387275,
BATAINDIA_F1,04/03/2023,10:22:00,1434.5500,1435.0000,1434.5500,1435.0000,550,2387275,
BATAINDIA_F1,04/03/2023,10:23:00,1434.0000,1434.5500,1434.0000,1434.5500,825,2387000,
BATAINDIA_F1,04/03/2023,10:25:00,1434.2500,1434.2500,1433.4000,1433.4000,825,2387000,
BATAINDIA_F1,04/03/2023,10:27:00,1434.0500,1434.3500,1433.6000,1433.9000,1100,2387550,
BATAINDIA_F1,04/03/2023,10:28:00,1434.4000,1435.7500,1434.4000,1435.7500,2475,2387550,
BATAINDIA_F1,04/03/2023,10:29:00,1435.9500,1436.0000,1435.9500,1436.0000,550,2387550,
BATAINDIA_F1,04/03/2023,10:31:00,1435.0000,1435.0000,1435.0000,1435.0000,275,2387550,
BATAINDIA_F1,04/03/2023,10:33:00,1433.0000,1433.0000,1432.7500,1432.7500,1375,2387825,
BATAINDIA_F1,04/03/2023,10:35:00,1432.0500,1432.0500,1432.0500,1432.0500,275,2387825,
BATAINDIA_F1,04/03/2023,10:40:00,1432.6500,1432.6500,1432.6500,1432.6500,825,2388925,
BATAINDIA_F1,04/03/2023,10:41:00,1431.7500,1431.8500,1431.7500,1431.8500,1650,2388925,
BATAINDIA_F1,04/03/2023,10:44:00,1431.5000,1431.5000,1431.5000,1431.5000,275,2389750,
BATAINDIA_F1,04/03/2023,10:45:00,1431.8500,1432.0000,1431.5500,1431.5500,825,2389750,
BATAINDIA_F1,04/03/2023,10:46:00,1431.1500,1431.5500,1431.1500,1431.5500,550,2389750,
BATAINDIA_F1,04/03/2023,10:47:00,1431.9000,1431.9000,1431.9000,1431.9000,275,2390300,
BATAINDIA_F1,04/03/2023,10:49:00,1433.0000,1433.0000,1433.0000,1433.0000,550,2390300,
BATAINDIA_F1,04/03/2023,10:51:00,1432.8000,1432.8000,1432.8000,1432.8000,275,2390025,
BATAINDIA_F1,04/03/2023,10:54:00,1433.4500,1433.4500,1433.3000,1433.3000,825,2390025,
BATAINDIA_F1,04/03/2023,10:56:00,1432.0500,1432.6500,1432.0500,1432.6500,825,2390025,
BATAINDIA_F1,04/03/2023,10:57:00,1432.3000,1432.3000,1432.3000,1432.3000,275,2390025,
BATAINDIA_F1,04/03/2023,11:00:00,1433.5000,1435.1000,1433.5000,1435.1000,3850,2390575,
BATAINDIA_F1,04/03/2023,11:01:00,1435.2000,1435.2000,1435.2000,1435.2000,275,2390575,
BATAINDIA_F1,04/03/2023,11:03:00,1435.2000,1437.4500,1435.2000,1436.4000,5225,2388375,
BATAINDIA_F1,04/03/2023,11:04:00,1436.4500,1437.2500,1436.4500,1436.7500,1375,2388375,
BATAINDIA_F1,04/03/2023,11:05:00,1436.3000,1436.8500,1436.3000,1436.7500,1100,2388375,
BATAINDIA_F1,04/03/2023,11:06:00,1436.0000,1436.0000,1436.0000,1436.0000,275,2388100,
BATAINDIA_F1,04/03/2023,11:07:00,1436.9000,1436.9000,1436.9000,1436.9000,275,2388100,
BATAINDIA_F1,04/03/2023,11:08:00,1436.5000,1436.5000,1436.5000,1436.5000,275,2388100,
BATAINDIA_F1,04/03/2023,11:09:00,1436.7500,1436.7500,1435.6500,1435.6500,825,2388100,
BATAINDIA_F1,04/03/2023,11:10:00,1436.4500,1436.4500,1436.4500,1436.4500,550,2388100,
BATAINDIA_F1,04/03/2023,11:11:00,1435.6000,1435.6000,1435.6000,1435.6000,275,2388100,
BATAINDIA_F1,04/03/2023,11:13:00,1435.2000,1435.2000,1435.2000,1435.2000,1100,2388100,
BATAINDIA_F1,04/03/2023,11:15:00,1435.2000,1435.6500,1435.2000,1435.6500,2475,2387550,
BATAINDIA_F1,04/03/2023,11:17:00,1435.0000,1435.0000,1435.0000,1435.0000,275,2388375,
BATAINDIA_F1,04/03/2023,11:18:00,1435.0000,1435.0000,1435.0000,1435.0000,275,2388375,
BATAINDIA_F1,04/03/2023,11:20:00,1435.0000,1435.0000,1435.0000,1435.0000,275,2388100,
BATAINDIA_F1,04/03/2023,11:22:00,1435.0000,1435.0000,1435.0000,1435.0000,275,2388100,
BATAINDIA_F1,04/03/2023,11:24:00,1435.1000,1435.1000,1435.1000,1435.1000,275,2387275,
BATAINDIA_F1,04/03/2023,11:25:00,1435.0500,1435.0500,1435.0500,1435.0500,275,2387275,
BATAINDIA_F1,04/03/2023,11:27:00,1433.6500,1433.6500,1433.6500,1433.6500,550,2387275,
BATAINDIA_F1,04/03/2023,11:29:00,1432.0000,1432.0000,1432.0000,1432.0000,1100,2387275,
BATAINDIA_F1,04/03/2023,11:30:00,1433.3500,1433.3500,1431.8000,1431.9500,1100,2387000,
BATAINDIA_F1,04/03/2023,11:32:00,1431.8000,1431.8000,1431.0000,1431.0000,1650,2387275,
BATAINDIA_F1,04/03/2023,11:33:00,1430.1000,1430.1000,1430.0500,1430.0500,825,2387275,
BATAINDIA_F1,04/03/2023,11:35:00,1430.5000,1430.5000,1430.2500,1430.2500,825,2387550,
BATAINDIA_F1,04/03/2023,11:37:00,1431.2000,1432.2500,1431.2000,1432.2500,1100,2387550,
BATAINDIA_F1,04/03/2023,11:38:00,1432.2500,1432.2500,1432.2500,1432.2500,825,2387550,
BATAINDIA_F1,04/03/2023,11:40:00,1432.6000,1432.6000,1432.0000,1432.0000,1375,2387825,
BATAINDIA_F1,04/03/2023,11:42:00,1432.6000,1432.6000,1432.6000,1432.6000,550,2388375,
BATAINDIA_F1,04/03/2023,11:43:00,1432.8500,1432.9000,1432.8500,1432.9000,550,2388375,
BATAINDIA_F1,04/03/2023,11:44:00,1433.9000,1433.9000,1432.1500,1432.1500,825,2388650,
BATAINDIA_F1,04/03/2023,11:45:00,1433.7500,1433.7500,1433.7500,1433.7500,275,2388650,
BATAINDIA_F1,04/03/2023,11:46:00,1433.7500,1433.7500,1433.7500,1433.7500,275,2388650,
BATAINDIA_F1,04/03/2023,11:48:00,1433.7000,1434.4000,1433.7000,1434.4000,550,2388650,
BATAINDIA_F1,04/03/2023,11:50:00,1434.4000,1434.4000,1434.4000,1434.4000,550,2388375,
BATAINDIA_F1,04/03/2023,11:51:00,1434.4000,1434.4000,1434.0000,1434.0000,1375,2388375,
BATAINDIA_F1,04/03/2023,11:53:00,1431.4000,1432.8000,1431.4000,1432.8000,2475,2390850,
BATAINDIA_F1,04/03/2023,11:58:00,1432.8000,1432.8000,1432.8000,1432.8000,550,2390850,
BATAINDIA_F1,04/03/2023,11:59:00,1431.7500,1431.7500,1431.7500,1431.7500,275,2390850,
BATAINDIA_F1,04/03/2023,12:00:00,1432.7500,1432.7500,1432.7500,1432.7500,275,2390850,
BATAINDIA_F1,04/03/2023,12:03:00,1431.1000,1431.1000,1430.6500,1430.6500,550,2390850,
BATAINDIA_F1,04/03/2023,12:04:00,1430.2500,1430.2500,1430.2500,1430.2500,550,2390850,
BATAINDIA_F1,04/03/2023,12:06:00,1431.0000,1431.0500,1431.0000,1431.0000,1100,2390850,
BATAINDIA_F1,04/03/2023,12:07:00,1430.6000,1430.6000,1430.3500,1430.3500,550,2390850,
BATAINDIA_F1,04/03/2023,12:09:00,1429.5500,1429.5500,1429.5500,1429.5500,4125,2391950,
BATAINDIA_F1,04/03/2023,12:12:00,1430.6000,1430.6000,1430.6000,1430.6000,275,2391950,
BATAINDIA_F1,04/03/2023,12:13:00,1430.5500,1430.6500,1430.5500,1430.6500,550,2391950,
BATAINDIA_F1,04/03/2023,12:14:00,1430.0500,1430.0500,1430.0500,1430.0500,275,2391950,
BATAINDIA_F1,04/03/2023,12:15:00,1430.0500,1430.0500,1430.0500,1430.0500,550,2392500,
BATAINDIA_F1,04/03/2023,12:19:00,1431.3000,1431.3000,1431.3000,1431.3000,275,2392775,
BATAINDIA_F1,04/03/2023,12:21:00,1431.3000,1431.3000,1431.2000,1431.2000,550,2393050,
BATAINDIA_F1,04/03/2023,12:23:00,1431.3000,1431.3000,1431.3000,1431.3000,275,2393050,
BATAINDIA_F1,04/03/2023,12:27:00,1430.7000,1430.7000,1430.2000,1430.2000,1375,2392775,
BATAINDIA_F1,04/03/2023,12:29:00,1430.0000,1430.0000,1430.0000,1430.0000,275,2392775,
BATAINDIA_F1,04/03/2023,12:31:00,1431.0000,1431.0000,1431.0000,1431.0000,550,2393875,
BATAINDIA_F1,04/03/2023,12:32:00,1431.7500,1431.7500,1431.7500,1431.7500,275,2393875,
BATAINDIA_F1,04/03/2023,12:34:00,1432.8000,1432.8000,1432.5000,1432.5000,550,2393875,
BATAINDIA_F1,04/03/2023,12:40:00,1432.5000,1432.5000,1432.5000,1432.5000,275,2393875,
BATAINDIA_F1,04/03/2023,12:43:00,1432.9500,1432.9500,1431.4000,1431.4000,550,2393600,
BATAINDIA_F1,04/03/2023,12:44:00,1432.9500,1432.9500,1432.9500,1432.9500,275,2393600,
BATAINDIA_F1,04/03/2023,12:47:00,1432.9500,1432.9500,1432.9500,1432.9500,275,2393600,
BATAINDIA_F1,04/03/2023,12:49:00,1431.4500,1431.4500,1431.4500,1431.4500,550,2393875,
BATAINDIA_F1,04/03/2023,12:52:00,1431.4000,1431.4000,1431.4000,1431.4000,275,2393600,
BATAINDIA_F1,04/03/2023,12:53:00,1431.4000,1431.4000,1431.4000,1431.4000,275,2393600,
BATAINDIA_F1,04/03/2023,12:54:00,1431.5000,1431.5000,1431.5000,1431.5000,275,2393600,
BATAINDIA_F1,04/03/2023,12:56:00,1430.5000,1430.5000,1430.5000,1430.5000,275,2393875,
BATAINDIA_F1,04/03/2023,12:57:00,1430.1000,1430.1000,1430.1000,1430.1000,275,2393600,
BATAINDIA_F1,04/03/2023,12:58:00,1429.5500,1429.5500,1429.5500,1429.5500,275,2393600,
BATAINDIA_F1,04/03/2023,12:59:00,1429.0000,1429.0000,1429.0000,1429.0000,275,2393600,
BATAINDIA_F1,04/03/2023,13:00:00,1428.8000,1429.0500,1428.0500,1428.0500,2475,2393875,
BATAINDIA_F1,04/03/2023,13:01:00,1428.0000,1428.0000,1428.0000,1428.0000,550,2393875,
BATAINDIA_F1,04/03/2023,13:02:00,1428.1000,1428.1000,1428.1000,1428.1000,275,2393875,
BATAINDIA_F1,04/03/2023,13:03:00,1427.0500,1427.2500,1427.0500,1427.1000,1650,2394150,
BATAINDIA_F1,04/03/2023,13:05:00,1427.9500,1428.0000,1427.9500,1428.0000,550,2394150,
BATAINDIA_F1,04/03/2023,13:07:00,1426.7500,1426.7500,1426.2000,1426.2000,1650,2394425,
