<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
ASTRAL_F1,04/03/2023,09:15:00,1344.2500,1344.2500,1342.4500,1342.4500,2571,1943632,
ASTRAL_F1,04/03/2023,09:16:00,1348.1500,1350.6500,1348.1500,1350.6500,4771,1943632,
ASTRAL_F1,04/03/2023,09:17:00,1346.0000,1348.0000,1346.0000,1348.0000,1468,1943999,
ASTRAL_F1,04/03/2023,09:18:00,1350.9500,1350.9500,1350.9500,1350.9500,1101,1943999,
ASTRAL_F1,04/03/2023,09:19:00,1352.0000,1353.8500,1352.0000,1353.8500,1468,1943999,
ASTRAL_F1,04/03/2023,09:20:00,1353.8500,1353.8500,1351.1000,1351.1000,1101,1943265,
ASTRAL_F1,04/03/2023,09:21:00,1350.0000,1350.0000,1350.0000,1350.0000,734,1943265,
ASTRAL_F1,04/03/2023,09:22:00,1351.0000,1351.0000,1350.1500,1350.1500,734,1943265,
ASTRAL_F1,04/03/2023,09:23:00,1351.5000,1351.5000,1351.5000,1351.5000,1468,1943265,
ASTRAL_F1,04/03/2023,09:24:00,1351.5000,1351.5000,1351.5000,1351.5000,367,1942164,
ASTRAL_F1,04/03/2023,09:25:00,1351.1500,1351.3000,1351.1500,1351.3000,1468,1942164,
ASTRAL_F1,04/03/2023,09:26:00,1351.3000,1352.3500,1351.3000,1352.3500,1468,1942898,
ASTRAL_F1,04/03/2023,09:27:00,1350.0000,1350.0000,1350.0000,1350.0000,734,1942898,
ASTRAL_F1,04/03/2023,09:28:00,1349.0000,1349.0000,1349.0000,1349.0000,734,1942898,
ASTRAL_F1,04/03/2023,09:30:00,1348.0000,1348.5000,1347.9500,1348.5000,1468,1942898,
ASTRAL_F1,04/03/2023,09:31:00,1350.9500,1351.0000,1350.9500,1351.0000,734,1942898,
ASTRAL_F1,04/03/2023,09:32:00,1350.7000,1350.7000,1349.5000,1349.5000,1835,1943265,
ASTRAL_F1,04/03/2023,09:33:00,1348.0000,1348.0000,1348.0000,1348.0000,367,1943265,
ASTRAL_F1,04/03/2023,09:34:00,1348.8000,1348.8000,1347.0000,1347.0000,1101,1943265,
