<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
AUBANK_F2,04/03/2023,09:16:00,560.4000,560.4500,560.4000,560.4500,5001,166000,
AUBANK_F2,04/03/2023,09:17:00,562.7000,562.7000,562.7000,562.7000,4000,171000,
AUBANK_F2,04/03/2023,09:18:00,560.4000,560.4500,560.4000,560.4500,10000,171000,
AUBANK_F2,04/03/2023,09:19:00,560.4500,560.4500,560.4500,560.4500,1000,171000,
AUBANK_F2,04/03/2023,09:20:00,560.4000,560.4000,560.4000,560.4000,16000,184000,
AUBANK_F2,04/03/2023,09:21:00,560.4000,560.4000,560.0000,560.0000,21000,184000,
AUBANK_F2,04/03/2023,09:24:00,560.0000,560.0000,560.0000,560.0000,2000,198000,
AUBANK_F2,04/03/2023,09:25:00,558.8000,558.8000,558.8000,558.8000,1000,198000,
AUBANK_F2,04/03/2023,09:27:00,558.1000,558.1000,558.1000,558.1000,1000,197000,
AUBANK_F2,04/03/2023,09:30:00,557.8000,557.8000,557.8000,557.8000,1000,197000,
AUBANK_F2,04/03/2023,09:34:00,556.7000,556.7000,556.7000,556.7000,1000,197000,
AUBANK_F2,04/03/2023,09:42:00,555.8500,555.8500,555.8500,555.8500,1000,198000,
AUBANK_F2,04/03/2023,09:54:00,555.8500,555.8500,555.8500,555.8500,1000,197000,
AUBANK_F2,04/03/2023,09:57:00,555.8500,555.8500,555.8500,555.8500,1000,197000,
AUBANK_F2,04/03/2023,09:58:00,555.8500,555.8500,555.8500,555.8500,1000,197000,
AUBANK_F2,04/03/2023,10:00:00,559.8000,559.8000,559.8000,559.8000,1000,198000,
AUBANK_F2,04/03/2023,10:08:00,560.5500,560.5500,560.5500,560.5500,2000,198000,
AUBANK_F2,04/03/2023,10:30:00,560.1000,560.1000,560.1000,560.1000,1000,199000,
AUBANK_F2,04/03/2023,10:46:00,560.8500,560.8500,560.8500,560.8500,1000,200000,
AUBANK_F2,04/03/2023,11:10:00,558.8500,558.8500,558.8500,558.8500,1000,201000,
AUBANK_F2,04/03/2023,11:29:00,558.2000,558.2000,558.2000,558.2000,1000,201000,
AUBANK_F2,04/03/2023,11:30:00,558.5000,558.5000,558.5000,558.5000,1000,201000,
AUBANK_F2,04/03/2023,11:39:00,557.9500,557.9500,557.6500,557.6500,2000,202000,
AUBANK_F2,04/03/2023,11:40:00,557.6500,557.6500,557.6500,557.6500,1000,202000,
AUBANK_F2,04/03/2023,11:47:00,557.6500,557.6500,557.6500,557.6500,1000,203000,
AUBANK_F2,04/03/2023,11:48:00,557.6500,557.6500,557.6500,557.6500,2000,203000,
AUBANK_F2,04/03/2023,11:51:00,557.6500,557.6500,557.6500,557.6500,1000,206000,
AUBANK_F2,04/03/2023,11:53:00,558.1500,558.1500,558.1500,558.1500,1000,206000,
AUBANK_F2,04/03/2023,11:56:00,558.7500,558.7500,558.7500,558.7500,1000,206000,
AUBANK_F2,04/03/2023,11:57:00,558.3500,558.3500,558.3500,558.3500,1000,207000,
AUBANK_F2,04/03/2023,11:58:00,558.5500,558.5500,558.5500,558.5500,1000,207000,
AUBANK_F2,04/03/2023,12:00:00,558.4000,558.4000,558.4000,558.4000,1000,206000,
AUBANK_F2,04/03/2023,12:09:00,558.0500,558.0500,558.0500,558.0500,1000,207000,
AUBANK_F2,04/03/2023,12:10:00,558.4000,558.4000,558.4000,558.4000,1000,207000,
AUBANK_F2,04/03/2023,12:11:00,558.4000,558.4000,558.4000,558.4000,1000,207000,
AUBANK_F2,04/03/2023,12:14:00,557.5000,557.5000,557.5000,557.5000,1000,207000,
AUBANK_F2,04/03/2023,12:15:00,557.3000,557.3000,557.3000,557.3000,1000,208000,
AUBANK_F2,04/03/2023,12:17:00,558.8500,558.8500,558.8500,558.8500,1000,208000,
AUBANK_F2,04/03/2023,12:19:00,559.6000,559.6000,559.1500,559.1500,2000,209000,
