<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
GODREJCP_F1,04/03/2023,09:15:00,973.0500,973.0500,964.8000,964.8000,59001,5801000,
GODREJCP_F1,04/03/2023,09:16:00,964.1000,965.8000,963.6000,965.8000,27000,5801000,
GODREJCP_F1,04/03/2023,09:17:00,964.2500,965.2000,964.2500,965.0000,71000,5782000,
GODREJCP_F1,04/03/2023,09:18:00,964.4500,966.1000,963.9000,963.9500,50000,5782000,
GODREJCP_F1,04/03/2023,09:19:00,964.7500,966.5500,963.6000,964.4500,26000,5782000,
GODREJCP_F1,04/03/2023,09:20:00,964.5000,964.5000,962.2500,962.2500,23000,5751000,
GODREJCP_F1,04/03/2023,09:21:00,962.2500,962.2500,961.6500,962.2000,8000,5751000,
GODREJCP_F1,04/03/2023,09:22:00,962.2500,962.9000,960.3500,961.0000,45000,5751000,
GODREJCP_F1,04/03/2023,09:23:00,961.0000,965.0000,960.1500,965.0000,45000,5735000,
GODREJCP_F1,04/03/2023,09:24:00,965.0000,965.5000,964.6500,965.5000,20000,5735000,
GODREJCP_F1,04/03/2023,09:25:00,967.0000,967.0000,963.2500,963.2500,38000,5735000,
GODREJCP_F1,04/03/2023,09:26:00,964.0000,964.0000,961.0000,961.0000,48000,5793000,
GODREJCP_F1,04/03/2023,09:27:00,961.0000,961.5000,960.2000,960.6000,31000,5793000,
GODREJCP_F1,04/03/2023,09:28:00,960.0000,960.0000,959.7000,959.7000,15000,5793000,
GODREJCP_F1,04/03/2023,09:29:00,959.4000,959.4000,958.5000,959.0000,15000,5793000,
GODREJCP_F1,04/03/2023,09:30:00,959.0000,959.0000,957.0000,957.5500,14000,5830000,
GODREJCP_F1,04/03/2023,09:31:00,958.0000,958.0000,956.7000,956.7000,5000,5830000,
GODREJCP_F1,04/03/2023,09:32:00,956.3000,957.4500,955.7000,957.4500,33000,5841000,
GODREJCP_F1,04/03/2023,09:33:00,957.4500,957.4500,956.4000,956.4000,6000,5841000,
GODREJCP_F1,04/03/2023,09:34:00,956.0000,956.4000,955.5000,955.5000,10000,5841000,
GODREJCP_F1,04/03/2023,09:35:00,956.2500,956.2500,955.0000,955.0500,26000,5839000,
GODREJCP_F1,04/03/2023,09:36:00,954.9000,955.2500,954.9000,954.9000,24000,5839000,
GODREJCP_F1,04/03/2023,09:37:00,954.5000,954.5000,952.0500,952.0500,29000,5839000,
