capital,sharpe,realized_cost_bps,ann_turnover
10000000.0,0.8460824047226129,1.535922019218493,79.56787223877589
30000000.0,0.8285493962037132,1.9282441661813596,79.56787223877589
100000000.0,0.7943315660169566,2.694734228967017,79.56787223877589
300000000.0,0.7390576926943605,3.9353657898969474,79.56787223877589
1000000000.0,0.6315099269259462,6.359220192185089,79.56787223877589
3000000000.0,1.307911520188723,9.781946699471268,57.06876679433151
10000000000.0,1.0680101118383891,17.03356768702823,57.06876679433151
30000000000.0,0.6861220956706758,28.77095386052751,57.06876679433151
100000000000.0,-0.016425457417121096,51.70259290948701,57.06876679433151
