capital,sharpe,realized_cost_bps,ann_turnover
10000000.0,0.9166724548133112,1.1626533829821455,206.5503678463493
30000000.0,0.9043604315066541,1.2817239233480353,206.5503678463493
100000000.0,0.8803106423176387,1.514355159355251,206.5503678463493
300000000.0,0.7643782481219258,1.8644540848134037,181.75156752447273
1000000000.0,0.7016048774516602,2.5782700072659526,181.75156752447273
3000000000.0,1.0384968970439246,3.7376628234128986,172.83673390693025
10000000000.0,0.857352865185184,5.998265610755091,172.83673390693025
30000000000.0,0.5647164872468672,9.657249987552106,172.83673390693025
100000000000.0,-0.004528056907355144,16.80590368047869,172.83673390693025
