<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
APOLLOHOSP_F2,06/01/2023,09:15:00,4737.5000,4783.5498,4737.5000,4783.5498,1377,17625,
APOLLOHOSP_F2,06/01/2023,09:16:00,4787.5498,4787.5498,4760.0000,4760.0000,2000,17625,
APOLLOHOSP_F2,06/01/2023,09:17:00,4765.3999,4766.0498,4765.3999,4766.0498,750,18500,
APOLLOHOSP_F2,06/01/2023,09:18:00,4773.4502,4783.2998,4770.0000,4780.0000,1250,18500,
APOLLOHOSP_F2,06/01/2023,09:19:00,4790.0000,4803.7002,4790.0000,4803.7002,1250,18500,
APOLLOHOSP_F2,06/01/2023,09:20:00,4803.7002,4803.7002,4789.1499,4796.0000,875,18750,
APOLLOHOSP_F2,06/01/2023,09:21:00,4809.3999,4820.0000,4809.3999,4820.0000,1250,18750,
APOLLOHOSP_F2,06/01/2023,09:22:00,4816.2002,4816.2500,4807.6001,4807.6001,625,18750,
APOLLOHOSP_F2,06/01/2023,09:23:00,4817.9502,4821.6001,4817.9502,4821.6001,500,18750,
APOLLOHOSP_F2,06/01/2023,09:24:00,4821.6001,4830.0000,4821.6001,4830.0000,1125,19875,
APOLLOHOSP_F2,06/01/2023,09:25:00,4832.0000,4835.0498,4832.0000,4835.0498,625,19875,
APOLLOHOSP_F2,06/01/2023,09:26:00,4813.7002,4837.6499,4813.7002,4837.6499,1375,19875,
APOLLOHOSP_F2,06/01/2023,09:27:00,4821.3501,4821.3501,4821.3501,4821.3501,125,21000,
APOLLOHOSP_F2,06/01/2023,09:28:00,4832.1499,4835.8999,4831.0000,4831.0000,875,21000,
APOLLOHOSP_F2,06/01/2023,09:29:00,4824.0000,4831.0000,4824.0000,4831.0000,1500,21500,
APOLLOHOSP_F2,06/01/2023,09:30:00,4831.0000,4832.8999,4829.0498,4832.8999,500,21500,
APOLLOHOSP_F2,06/01/2023,09:32:00,4829.7998,4840.0000,4829.7998,4840.0000,500,22125,
APOLLOHOSP_F2,06/01/2023,09:33:00,4845.6499,4845.6499,4845.6499,4845.6499,375,22125,
APOLLOHOSP_F2,06/01/2023,09:34:00,4845.0000,4847.0000,4843.1001,4844.4502,1000,22125,
APOLLOHOSP_F2,06/01/2023,09:35:00,4844.4502,4845.8501,4837.5498,4845.8501,625,22125,
APOLLOHOSP_F2,06/01/2023,09:36:00,4845.8501,4849.9502,4845.7500,4846.5000,1250,23750,
APOLLOHOSP_F2,06/01/2023,09:37:00,4850.0000,4850.0000,4850.0000,4850.0000,750,23750,
APOLLOHOSP_F2,06/01/2023,09:38:00,4854.0000,4854.0000,4854.0000,4854.0000,250,23750,
APOLLOHOSP_F2,06/01/2023,09:39:00,4853.3999,4865.0000,4853.3999,4865.0000,1250,24750,
APOLLOHOSP_F2,06/01/2023,09:40:00,4869.2002,4869.2002,4848.1001,4857.2002,750,24750,
APOLLOHOSP_F2,06/01/2023,09:41:00,4860.0000,4860.0000,4854.1499,4854.1499,375,25500,
APOLLOHOSP_F2,06/01/2023,09:43:00,4858.8999,4865.0000,4858.8999,4861.0498,625,25500,
APOLLOHOSP_F2,06/01/2023,09:45:00,4861.0498,4861.0498,4861.0498,4861.0498,125,26125,
APOLLOHOSP_F2,06/01/2023,09:47:00,4865.0000,4870.7998,4862.8999,4870.7998,750,26750,
APOLLOHOSP_F2,06/01/2023,09:48:00,4872.0000,4872.0000,4872.0000,4872.0000,125,26750,
APOLLOHOSP_F2,06/01/2023,09:50:00,4872.9502,4878.0000,4872.9502,4878.0000,250,26875,
APOLLOHOSP_F2,06/01/2023,09:52:00,4878.0000,4878.0000,4873.0000,4873.0000,375,26875,
APOLLOHOSP_F2,06/01/2023,09:53:00,4866.3501,4875.0000,4866.3501,4875.0000,500,27500,
APOLLOHOSP_F2,06/01/2023,09:54:00,4875.0000,4875.0000,4875.0000,4875.0000,125,27500,
APOLLOHOSP_F2,06/01/2023,09:55:00,4871.2500,4876.8999,4871.2500,4876.8999,500,27500,
APOLLOHOSP_F2,06/01/2023,09:58:00,4862.2998,4862.2998,4862.2998,4862.2998,125,27500,
APOLLOHOSP_F2,06/01/2023,09:59:00,4870.0000,4871.0000,4868.7500,4868.7500,375,27500,
APOLLOHOSP_F2,06/01/2023,10:00:00,4860.5000,4860.5000,4860.5000,4860.5000,125,27750,
APOLLOHOSP_F2,06/01/2023,10:04:00,4860.5000,4860.5000,4860.5000,4860.5000,250,27750,
APOLLOHOSP_F2,06/01/2023,10:07:00,4858.0000,4858.0000,4858.0000,4858.0000,125,27625,
