<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
MCDOWELL-N_F1,06/01/2023,09:15:00,885.7000,886.4000,884.1500,885.1500,11252,10301250,
MCDOWELL-N_F1,06/01/2023,09:16:00,885.0000,885.7000,885.0000,885.6500,12500,10301250,
MCDOWELL-N_F1,06/01/2023,09:17:00,886.6000,887.0000,885.0500,887.0000,18750,10302500,
MCDOWELL-N_F1,06/01/2023,09:18:00,886.6000,889.7500,886.1500,889.7500,47500,10302500,
MCDOWELL-N_F1,06/01/2023,09:19:00,889.7500,889.7500,888.3500,888.3500,5625,10302500,
MCDOWELL-N_F1,06/01/2023,09:20:00,888.2000,888.2000,887.6000,887.6000,5000,10316250,
MCDOWELL-N_F1,06/01/2023,09:21:00,888.1500,888.1500,887.6000,887.6000,1250,10316250,
MCDOWELL-N_F1,06/01/2023,09:22:00,887.9500,888.7000,887.9500,888.1000,9375,10316250,
MCDOWELL-N_F1,06/01/2023,09:24:00,888.1000,890.4000,888.1000,889.9000,18750,10316875,
MCDOWELL-N_F1,06/01/2023,09:25:00,889.1500,889.1500,888.4000,888.4000,1875,10316875,
MCDOWELL-N_F1,06/01/2023,09:26:00,888.7000,889.8000,888.7000,889.7500,3125,10316875,
MCDOWELL-N_F1,06/01/2023,09:27:00,889.6500,890.0000,889.5000,890.0000,4375,10316875,
MCDOWELL-N_F1,06/01/2023,09:28:00,890.8000,890.8000,889.8000,890.1000,10000,10316875,
MCDOWELL-N_F1,06/01/2023,09:29:00,889.9500,890.8500,889.5500,889.7500,6250,10320625,
MCDOWELL-N_F1,06/01/2023,09:30:00,889.1000,889.1000,888.7500,888.9500,6875,10320625,
MCDOWELL-N_F1,06/01/2023,09:31:00,889.6500,890.4500,889.3000,890.4500,6875,10320625,
MCDOWELL-N_F1,06/01/2023,09:32:00,889.5000,889.5000,889.5000,889.5000,625,10320625,
MCDOWELL-N_F1,06/01/2023,09:33:00,890.4500,890.5000,890.0500,890.0500,29375,10319375,
MCDOWELL-N_F1,06/01/2023,09:34:00,890.7000,891.5000,890.7000,891.5000,4375,10319375,
MCDOWELL-N_F1,06/01/2023,09:35:00,891.1000,891.7000,890.7000,891.7000,7500,10330625,
MCDOWELL-N_F1,06/01/2023,09:36:00,890.7000,891.5500,890.7000,891.0000,9375,10330625,
MCDOWELL-N_F1,06/01/2023,09:37:00,890.6500,891.0500,890.6500,891.0500,1875,10330625,
MCDOWELL-N_F1,06/01/2023,09:38:00,892.0000,892.0000,891.3500,891.3500,5625,10336875,
MCDOWELL-N_F1,06/01/2023,09:39:00,892.0500,893.6000,892.0500,893.1000,19375,10336875,
MCDOWELL-N_F1,06/01/2023,09:40:00,892.6500,892.6500,891.1000,891.1000,13750,10336875,
MCDOWELL-N_F1,06/01/2023,09:41:00,890.2500,891.6500,890.2500,891.0000,10000,10336875,
MCDOWELL-N_F1,06/01/2023,09:42:00,891.1500,891.1500,891.1500,891.1500,625,10341875,
MCDOWELL-N_F1,06/01/2023,09:43:00,890.8000,890.8000,890.8000,890.8000,6875,10341875,
MCDOWELL-N_F1,06/01/2023,09:44:00,890.0000,890.3000,890.0000,890.0500,1875,10341875,
MCDOWELL-N_F1,06/01/2023,09:45:00,890.0500,890.1000,889.7000,890.1000,5000,10335625,
MCDOWELL-N_F1,06/01/2023,09:46:00,889.7000,891.3000,889.7000,891.3000,8125,10335625,
MCDOWELL-N_F1,06/01/2023,09:47:00,891.5500,892.5000,890.8500,890.8500,23125,10348125,
MCDOWELL-N_F1,06/01/2023,09:48:00,890.9000,890.9000,890.0000,890.0000,3125,10348125,
MCDOWELL-N_F1,06/01/2023,09:49:00,890.7000,890.7000,890.7000,890.7000,1875,10348125,
MCDOWELL-N_F1,06/01/2023,09:50:00,890.5000,890.5500,890.5000,890.5500,3750,10345000,
MCDOWELL-N_F1,06/01/2023,09:51:00,890.5000,890.5000,890.5000,890.5000,1875,10345000,
MCDOWELL-N_F1,06/01/2023,09:53:00,890.6500,890.6500,890.6500,890.6500,625,10345000,
MCDOWELL-N_F1,06/01/2023,09:54:00,891.0500,891.8500,891.0500,891.8500,1875,10345000,
MCDOWELL-N_F1,06/01/2023,09:55:00,891.6000,892.9500,891.4500,892.6500,26875,10345000,
