<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
BALRAMCHIN_F2,06/01/2023,10:05:00,398.5500,398.5500,398.0000,398.0000,3201,216000,
BALRAMCHIN_F2,06/01/2023,10:37:00,397.2500,397.2500,397.2500,397.2500,1600,217600,
BALRAMCHIN_F2,06/01/2023,10:40:00,396.5000,396.5000,396.5000,396.5000,1600,219200,
BALRAMCHIN_F2,06/01/2023,11:02:00,396.2000,396.2000,396.2000,396.2000,1600,219200,
BALRAMCHIN_F2,06/01/2023,11:26:00,396.2000,396.2000,396.2000,396.2000,1600,219200,
BALRAMCHIN_F2,06/01/2023,11:51:00,395.5500,395.5500,395.5500,395.5500,1600,220800,
BALRAMCHIN_F2,06/01/2023,12:34:00,395.5500,395.5500,395.5500,395.5500,1600,220800,
BALRAMCHIN_F2,06/01/2023,13:49:00,396.5000,396.5000,396.5000,396.5000,1600,222400,
BALRAMCHIN_F2,06/01/2023,15:17:00,396.0500,396.0500,396.0500,396.0500,1600,220800,
BALRAMCHIN_F2,06/02/2023,09:55:00,400.0000,400.0000,400.0000,400.0000,1601,220800,
BALRAMCHIN_F2,06/02/2023,12:11:00,400.0000,400.0000,400.0000,400.0000,1600,220800,
BALRAMCHIN_F2,06/02/2023,13:00:00,398.0000,398.0000,398.0000,398.0000,1600,219200,
BALRAMCHIN_F2,06/02/2023,13:22:00,397.5500,397.5500,397.5500,397.5500,1600,220800,
BALRAMCHIN_F2,06/02/2023,13:34:00,397.4000,397.4000,397.4000,397.4000,1600,220800,
BALRAMCHIN_F2,06/02/2023,13:42:00,397.4000,397.4000,397.4000,397.4000,1600,222400,
BALRAMCHIN_F2,06/02/2023,14:47:00,397.2500,397.2500,397.2500,397.2500,1600,222400,
BALRAMCHIN_F2,06/02/2023,15:24:00,397.2500,397.2500,397.2500,397.2500,1600,224000,
BALRAMCHIN_F2,06/05/2023,09:15:00,403.2000,403.2000,403.2000,403.2000,3201,222400,
BALRAMCHIN_F2,06/05/2023,09:39:00,395.0000,395.0000,395.0000,395.0000,1600,222400,
BALRAMCHIN_F2,06/05/2023,09:41:00,394.9000,394.9000,394.9000,394.9000,1600,222400,
BALRAMCHIN_F2,06/05/2023,09:44:00,394.4500,394.4500,394.4500,394.4500,1600,222400,
