<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
MANAPPURAM_F3,06/01/2023,09:16:00,112.3000,112.3000,112.3000,112.3000,18001,150000,
MANAPPURAM_F3,06/01/2023,09:17:00,112.3000,112.3000,112.3000,112.3000,6000,150000,
MANAPPURAM_F3,06/01/2023,09:35:00,113.4500,113.4500,113.4500,113.4500,6000,138000,
MANAPPURAM_F3,06/01/2023,09:41:00,114.0000,114.0000,114.0000,114.0000,6000,138000,
MANAPPURAM_F3,06/01/2023,09:43:00,114.0000,114.0000,114.0000,114.0000,18000,132000,
MANAPPURAM_F3,06/01/2023,09:44:00,114.2000,114.2000,114.2000,114.2000,36000,114000,
MANAPPURAM_F3,06/01/2023,09:45:00,114.0500,114.0500,114.0500,114.0500,6000,114000,
MANAPPURAM_F3,06/01/2023,09:52:00,114.5000,114.5000,114.5000,114.5000,6000,114000,
MANAPPURAM_F3,06/01/2023,09:56:00,114.5000,114.5000,114.5000,114.5000,6000,114000,
MANAPPURAM_F3,06/01/2023,10:12:00,113.1000,113.1000,113.1000,113.1000,6000,114000,
MANAPPURAM_F3,06/01/2023,10:15:00,113.5000,113.5000,113.5000,113.5000,6000,114000,
MANAPPURAM_F3,06/01/2023,10:16:00,113.2500,113.2500,113.2500,113.2500,12000,114000,
MANAPPURAM_F3,06/01/2023,10:17:00,113.0000,113.0000,113.0000,113.0000,6000,114000,
MANAPPURAM_F3,06/01/2023,10:20:00,113.1500,113.1500,113.1500,113.1500,6000,126000,
MANAPPURAM_F3,06/01/2023,10:45:00,114.5000,114.5000,114.5000,114.5000,6000,132000,
MANAPPURAM_F3,06/01/2023,11:35:00,113.9000,113.9000,113.9000,113.9000,12000,132000,
MANAPPURAM_F3,06/01/2023,11:39:00,114.0000,114.0000,114.0000,114.0000,6000,132000,
MANAPPURAM_F3,06/01/2023,12:16:00,114.5000,114.5000,114.5000,114.5000,6000,138000,
MANAPPURAM_F3,06/01/2023,12:18:00,114.7500,114.7500,114.7500,114.7500,6000,132000,
MANAPPURAM_F3,06/01/2023,12:24:00,114.9500,114.9500,114.9500,114.9500,6000,132000,
MANAPPURAM_F3,06/01/2023,14:17:00,115.0000,115.0000,115.0000,115.0000,6000,132000,
MANAPPURAM_F3,06/01/2023,14:34:00,115.7500,115.7500,115.7500,115.7500,12000,132000,
MANAPPURAM_F3,06/01/2023,14:40:00,115.7500,115.7500,115.7500,115.7500,6000,132000,
MANAPPURAM_F3,06/01/2023,15:27:00,115.2500,115.2500,115.2500,115.2500,6000,132000,
MANAPPURAM_F3,06/01/2023,15:29:00,115.6000,115.6000,115.6000,115.6000,6000,132000,
MANAPPURAM_F3,06/02/2023,09:15:00,116.2000,116.2000,116.2000,116.2000,6001,132000,
MANAPPURAM_F3,06/02/2023,09:20:00,116.2500,116.2500,116.2500,116.2500,6000,132000,
MANAPPURAM_F3,06/02/2023,10:16:00,116.2500,116.2500,116.2500,116.2500,6000,138000,
MANAPPURAM_F3,06/02/2023,10:20:00,115.0000,115.0000,115.0000,115.0000,6000,138000,
MANAPPURAM_F3,06/02/2023,11:25:00,114.4000,114.4000,114.4000,114.4000,6000,138000,
MANAPPURAM_F3,06/02/2023,11:27:00,114.4000,114.4000,114.4000,114.4000,6000,144000,
MANAPPURAM_F3,06/02/2023,12:26:00,114.1000,114.1000,114.1000,114.1000,12000,150000,
MANAPPURAM_F3,06/02/2023,13:15:00,114.1000,114.1000,114.1000,114.1000,24000,150000,
MANAPPURAM_F3,06/02/2023,14:09:00,113.8500,113.8500,113.8500,113.8500,6000,174000,
MANAPPURAM_F3,06/02/2023,15:16:00,113.5500,113.5500,113.5500,113.5500,24000,180000,
MANAPPURAM_F3,06/05/2023,09:15:00,114.2500,114.2500,114.2500,114.2500,6001,168000,
MANAPPURAM_F3,06/05/2023,09:23:00,113.5500,113.5500,113.5500,113.5500,6000,168000,
MANAPPURAM_F3,06/05/2023,09:31:00,113.5500,113.5500,113.5500,113.5500,6000,174000,
MANAPPURAM_F3,06/05/2023,09:34:00,113.7000,113.7000,113.2500,113.2500,18000,180000,
MANAPPURAM_F3,06/05/2023,09:47:00,113.2000,113.2000,113.2000,113.2000,6000,198000,
MANAPPURAM_F3,06/05/2023,09:51:00,113.1000,113.1000,113.1000,113.1000,6000,204000,
MANAPPURAM_F3,06/05/2023,09:53:00,113.1000,113.1000,113.1000,113.1000,6000,210000,
MANAPPURAM_F3,06/05/2023,10:01:00,113.0000,113.0000,113.0000,113.0000,12000,216000,
MANAPPURAM_F3,06/05/2023,10:04:00,113.0000,113.0000,113.0000,113.0000,30000,228000,
MANAPPURAM_F3,06/05/2023,10:14:00,112.9000,112.9000,112.9000,112.9000,6000,246000,
MANAPPURAM_F3,06/05/2023,10:38:00,112.6500,112.6500,112.6500,112.6500,6000,252000,
MANAPPURAM_F3,06/05/2023,11:17:00,112.6500,112.6500,112.6500,112.6500,6000,258000,
MANAPPURAM_F3,06/05/2023,11:25:00,113.0000,113.0000,113.0000,113.0000,6000,264000,
MANAPPURAM_F3,06/05/2023,12:01:00,112.7000,112.7000,112.7000,112.7000,6000,264000,
MANAPPURAM_F3,06/05/2023,12:04:00,112.4500,112.4500,112.4500,112.4500,6000,258000,
MANAPPURAM_F3,06/05/2023,12:30:00,112.4500,112.4500,112.4500,112.4500,6000,264000,
MANAPPURAM_F3,06/05/2023,12:49:00,112.9000,112.9000,112.9000,112.9000,6000,264000,
MANAPPURAM_F3,06/05/2023,13:18:00,113.0000,113.0000,113.0000,113.0000,24000,270000,
MANAPPURAM_F3,06/05/2023,13:19:00,113.0000,113.0000,113.0000,113.0000,6000,270000,
MANAPPURAM_F3,06/05/2023,13:20:00,113.1500,113.1500,113.1500,113.1500,12000,270000,
MANAPPURAM_F3,06/05/2023,13:21:00,113.5000,113.5000,113.5000,113.5000,6000,312000,
MANAPPURAM_F3,06/05/2023,13:27:00,113.2500,113.2500,113.2500,113.2500,6000,312000,
MANAPPURAM_F3,06/05/2023,13:35:00,114.0000,114.0000,113.9000,113.9000,12000,312000,
MANAPPURAM_F3,06/05/2023,13:36:00,114.1000,114.1000,114.1000,114.1000,6000,300000,
MANAPPURAM_F3,06/05/2023,14:05:00,113.0500,113.0500,113.0500,113.0500,6000,294000,
MANAPPURAM_F3,06/05/2023,14:11:00,113.0500,113.0500,113.0500,113.0500,12000,288000,
MANAPPURAM_F3,06/05/2023,14:13:00,113.0500,113.0500,113.0500,113.0500,6000,288000,
MANAPPURAM_F3,06/05/2023,14:16:00,113.0500,113.0500,113.0500,113.0500,30000,294000,
MANAPPURAM_F3,06/05/2023,14:17:00,113.0500,113.0500,113.0500,113.0500,12000,294000,
MANAPPURAM_F3,06/05/2023,14:20:00,113.2000,113.2000,113.1000,113.1000,12000,330000,
MANAPPURAM_F3,06/05/2023,14:22:00,113.1500,113.1500,113.1500,113.1500,12000,342000,
MANAPPURAM_F3,06/05/2023,14:23:00,113.0500,113.0500,113.0500,113.0500,6000,342000,
MANAPPURAM_F3,06/05/2023,14:24:00,112.9500,112.9500,112.9500,112.9500,6000,342000,
MANAPPURAM_F3,06/05/2023,14:25:00,112.9500,112.9500,112.9500,112.9500,6000,354000,
MANAPPURAM_F3,06/05/2023,14:29:00,112.7500,112.7500,112.7500,112.7500,6000,366000,
MANAPPURAM_F3,06/05/2023,14:34:00,112.7500,112.7500,112.7500,112.7500,12000,372000,
MANAPPURAM_F3,06/05/2023,14:43:00,112.8000,112.8000,112.8000,112.8000,6000,384000,
MANAPPURAM_F3,06/05/2023,14:46:00,112.7500,112.7500,112.7500,112.7500,6000,390000,
MANAPPURAM_F3,06/05/2023,14:50:00,112.7500,112.7500,112.7500,112.7500,6000,390000,
MANAPPURAM_F3,06/05/2023,14:59:00,112.5500,112.5500,112.5500,112.5500,6000,390000,
MANAPPURAM_F3,06/05/2023,15:02:00,112.5500,112.5500,112.5000,112.5000,36000,396000,
MANAPPURAM_F3,06/05/2023,15:05:00,112.4500,112.4500,112.4500,112.4500,12000,426000,
MANAPPURAM_F3,06/05/2023,15:06:00,112.4000,112.4000,112.4000,112.4000,6000,432000,
MANAPPURAM_F3,06/05/2023,15:07:00,112.3500,112.3500,112.3500,112.3500,6000,432000,
MANAPPURAM_F3,06/05/2023,15:08:00,112.3000,112.3000,112.3000,112.3000,6000,432000,
MANAPPURAM_F3,06/05/2023,15:09:00,112.3000,112.3000,112.3000,112.3000,12000,450000,
MANAPPURAM_F3,06/05/2023,15:10:00,112.3500,112.3500,112.3500,112.3500,12000,450000,
MANAPPURAM_F3,06/05/2023,15:11:00,112.3500,112.4500,112.2500,112.2500,42000,450000,
MANAPPURAM_F3,06/05/2023,15:12:00,112.2500,112.2500,112.2500,112.2500,6000,510000,
MANAPPURAM_F3,06/05/2023,15:14:00,112.2500,112.2500,112.2500,112.2500,6000,510000,
MANAPPURAM_F3,06/05/2023,15:15:00,112.3500,112.3500,112.3500,112.3500,12000,516000,
MANAPPURAM_F3,06/05/2023,15:16:00,112.1500,112.1500,112.1500,112.1500,12000,516000,
MANAPPURAM_F3,06/05/2023,15:17:00,112.2000,112.2000,112.2000,112.2000,6000,516000,
MANAPPURAM_F3,06/05/2023,15:22:00,112.0000,112.0000,112.0000,112.0000,6000,546000,
MANAPPURAM_F3,06/05/2023,15:23:00,111.8500,111.8500,111.7500,111.7500,12000,546000,
MANAPPURAM_F3,06/05/2023,15:27:00,111.7000,111.7000,111.7000,111.7000,6000,558000,
MANAPPURAM_F3,06/07/2023,09:37:00,112.0000,112.0000,112.0000,112.0000,6001,564000,
MANAPPURAM_F3,06/07/2023,09:45:00,113.0000,113.0000,113.0000,113.0000,6000,558000,
MANAPPURAM_F3,06/07/2023,10:04:00,113.0000,113.0000,113.0000,113.0000,6000,552000,
MANAPPURAM_F3,06/07/2023,10:12:00,113.0000,113.0000,113.0000,113.0000,6000,546000,
MANAPPURAM_F3,06/07/2023,13:42:00,113.4500,113.4500,113.4500,113.4500,6000,540000,
MANAPPURAM_F3,06/07/2023,14:17:00,113.8500,113.8500,113.8500,113.8500,6000,534000,
