<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
CHAMBLFERT_F3,06/01/2023,10:12:00,283.0500,283.0500,283.0500,283.0500,1901,64600,
CHAMBLFERT_F3,06/01/2023,10:13:00,283.0500,283.0500,283.0500,283.0500,1900,64600,
CHAMBLFERT_F3,06/01/2023,11:02:00,283.0000,283.0000,283.0000,283.0000,7600,68400,
CHAMBLFERT_F3,06/01/2023,11:03:00,283.1000,283.1000,283.1000,283.1000,1900,72200,
CHAMBLFERT_F3,06/01/2023,13:33:00,282.6000,282.6000,282.6000,282.6000,1900,72200,
CHAMBLFERT_F3,06/01/2023,13:45:00,284.6500,284.6500,284.6500,284.6500,1900,74100,
CHAMBLFERT_F3,06/01/2023,15:20:00,284.6500,284.6500,284.6500,284.6500,1900,76000,
CHAMBLFERT_F3,06/01/2023,15:21:00,280.2500,280.2500,280.2500,280.2500,1900,76000,
CHAMBLFERT_F3,06/02/2023,12:05:00,283.9000,284.0000,283.9000,284.0000,26602,74100,
CHAMBLFERT_F3,06/02/2023,13:22:00,284.0000,284.0000,284.0000,284.0000,1900,93100,
CHAMBLFERT_F3,06/06/2023,10:07:00,285.5000,285.5000,285.5000,285.5000,3801,93100,
CHAMBLFERT_F3,06/06/2023,11:01:00,284.6500,284.6500,284.6500,284.6500,1900,95000,
CHAMBLFERT_F3,06/06/2023,11:07:00,284.6000,284.6000,284.6000,284.6000,1900,96900,
CHAMBLFERT_F3,06/06/2023,13:46:00,284.6000,284.6000,284.6000,284.6000,3800,98800,
CHAMBLFERT_F3,06/06/2023,14:11:00,284.0000,284.0000,284.0000,284.0000,3800,102600,
CHAMBLFERT_F3,06/06/2023,15:16:00,283.2000,283.2000,283.2000,283.2000,1900,106400,
CHAMBLFERT_F3,06/06/2023,15:18:00,283.1000,283.1000,283.1000,283.1000,1900,106400,
CHAMBLFERT_F3,06/06/2023,15:22:00,283.0000,283.0000,282.7000,282.7000,5700,108300,
CHAMBLFERT_F3,06/06/2023,15:24:00,282.7000,282.7000,282.7000,282.7000,1900,108300,
CHAMBLFERT_F3,06/07/2023,12:34:00,285.6000,285.6000,285.6000,285.6000,1901,114000,
CHAMBLFERT_F3,06/07/2023,13:02:00,284.3500,284.3500,284.3500,284.3500,5700,115900,
