<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
LAURUSLABS_F3,06/01/2023,09:23:00,350.0000,350.0000,350.0000,350.0000,1701,32300,
LAURUSLABS_F3,06/01/2023,09:24:00,351.4500,351.4500,351.4500,351.4500,1700,34000,
LAURUSLABS_F3,06/01/2023,09:36:00,351.4500,351.4500,351.4500,351.4500,1700,35700,
LAURUSLABS_F3,06/01/2023,10:14:00,343.0000,344.4000,343.0000,344.4000,6800,39100,
LAURUSLABS_F3,06/01/2023,10:24:00,344.4000,344.4000,344.4000,344.4000,1700,44200,
LAURUSLABS_F3,06/01/2023,11:11:00,347.8500,347.8500,347.8500,347.8500,1700,42500,
LAURUSLABS_F3,06/01/2023,12:18:00,348.3500,348.3500,348.3500,348.3500,1700,44200,
LAURUSLABS_F3,06/01/2023,12:25:00,348.2000,348.2000,348.2000,348.2000,1700,45900,
LAURUSLABS_F3,06/01/2023,12:28:00,350.5000,350.5000,350.5000,350.5000,1700,45900,
LAURUSLABS_F3,06/01/2023,13:26:00,349.4500,349.4500,349.4500,349.4500,3400,47600,
LAURUSLABS_F3,06/01/2023,15:29:00,347.2000,347.2000,347.2000,347.2000,1700,51000,
LAURUSLABS_F3,06/02/2023,09:17:00,346.0000,346.0000,346.0000,346.0000,1701,52700,
LAURUSLABS_F3,06/02/2023,09:39:00,347.6000,347.6000,347.6000,347.6000,3400,52700,
LAURUSLABS_F3,06/02/2023,10:22:00,349.7500,349.7500,349.7500,349.7500,5100,56100,
LAURUSLABS_F3,06/02/2023,10:24:00,349.7500,349.7500,349.7500,349.7500,1700,61200,
LAURUSLABS_F3,06/02/2023,11:23:00,349.7500,349.7500,349.7500,349.7500,1700,61200,
LAURUSLABS_F3,06/02/2023,12:51:00,349.2500,349.2500,349.2500,349.2500,1700,62900,
LAURUSLABS_F3,06/02/2023,13:08:00,349.1000,349.1000,349.1000,349.1000,1700,62900,
LAURUSLABS_F3,06/02/2023,14:50:00,349.7500,349.7500,349.7500,349.7500,1700,62900,
LAURUSLABS_F3,06/02/2023,14:57:00,350.3500,350.3500,350.3500,350.3500,1700,61200,
LAURUSLABS_F3,06/02/2023,15:00:00,352.2500,352.2500,352.2500,352.2500,1700,61200,
LAURUSLABS_F3,06/02/2023,15:01:00,353.0500,353.0500,353.0500,353.0500,5100,61200,
LAURUSLABS_F3,06/05/2023,09:25:00,350.0000,350.0000,350.0000,350.0000,1701,59500,
LAURUSLABS_F3,06/05/2023,09:31:00,350.4000,350.4000,350.4000,350.4000,1700,61200,
LAURUSLABS_F3,06/05/2023,10:06:00,350.6000,350.6000,350.6000,350.6000,1700,62900,
LAURUSLABS_F3,06/05/2023,12:17:00,351.7500,351.7500,351.7500,351.7500,6800,61200,
LAURUSLABS_F3,06/05/2023,12:24:00,351.9500,351.9500,351.9500,351.9500,1700,61200,
LAURUSLABS_F3,06/05/2023,15:28:00,351.9500,351.9500,351.9500,351.9500,3400,62900,
LAURUSLABS_F3,06/06/2023,10:11:00,345.8000,345.8000,345.8000,345.8000,3401,59500,
LAURUSLABS_F3,06/07/2023,09:55:00,351.7000,351.7000,351.7000,351.7000,1701,56100,
LAURUSLABS_F3,06/07/2023,10:06:00,352.6500,352.6500,352.6500,352.6500,1700,57800,
LAURUSLABS_F3,06/07/2023,10:24:00,352.6500,352.6500,352.6500,352.6500,1700,59500,
LAURUSLABS_F3,06/07/2023,10:36:00,355.0000,355.0000,355.0000,355.0000,1700,61200,
LAURUSLABS_F3,06/07/2023,12:02:00,355.0000,355.0000,355.0000,355.0000,1700,59500,
LAURUSLABS_F3,06/07/2023,12:55:00,354.0000,354.0000,354.0000,354.0000,1700,61200,
LAURUSLABS_F3,06/07/2023,13:38:00,355.0000,355.0000,355.0000,355.0000,1700,61200,
LAURUSLABS_F3,06/07/2023,15:01:00,357.3500,357.3500,357.3500,357.3500,1700,62900,
LAURUSLABS_F3,06/07/2023,15:27:00,357.3500,357.3500,357.3500,357.3500,1700,64600,
LAURUSLABS_F3,06/08/2023,11:26:00,352.1500,352.1500,352.1500,352.1500,1701,62900,
LAURUSLABS_F3,06/08/2023,12:25:00,353.6000,353.6000,353.6000,353.6000,1700,62900,
LAURUSLABS_F3,06/08/2023,12:34:00,356.5000,356.5000,356.5000,356.5000,8500,62900,
LAURUSLABS_F3,06/08/2023,13:24:00,356.5000,356.5000,356.5000,356.5000,10200,62900,
LAURUSLABS_F3,06/08/2023,13:55:00,353.7000,353.7000,353.7000,353.7000,1700,62900,
LAURUSLABS_F3,06/08/2023,14:01:00,353.8500,353.8500,353.8500,353.8500,1700,64600,
LAURUSLABS_F3,06/08/2023,14:26:00,354.0000,354.0000,354.0000,354.0000,3400,66300,
LAURUSLABS_F3,06/08/2023,15:00:00,351.3500,351.3500,351.3500,351.3500,1700,66300,
LAURUSLABS_F3,06/09/2023,12:04:00,354.9500,354.9500,354.9500,354.9500,5101,64600,
LAURUSLABS_F3,06/09/2023,12:30:00,352.0000,352.0000,352.0000,352.0000,1700,69700,
LAURUSLABS_F3,06/09/2023,13:06:00,348.9500,348.9500,348.9500,348.9500,1700,71400,
LAURUSLABS_F3,06/09/2023,13:21:00,348.1500,348.1500,348.1500,348.1500,1700,73100,
LAURUSLABS_F3,06/09/2023,13:27:00,346.0000,346.0000,346.0000,346.0000,1700,74800,
