<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
LUPIN_F3,06/01/2023,09:22:00,825.0000,825.0000,825.0000,825.0000,851,9350,
LUPIN_F3,06/01/2023,14:28:00,823.0000,823.0000,823.0000,823.0000,850,8500,
LUPIN_F3,06/02/2023,14:29:00,824.5000,824.5000,824.5000,824.5000,851,9350,
LUPIN_F3,06/02/2023,14:35:00,826.1000,826.1000,826.1000,826.1000,850,9350,
LUPIN_F3,06/05/2023,10:37:00,830.0000,830.0000,830.0000,830.0000,851,10200,
LUPIN_F3,06/05/2023,14:38:00,830.0000,830.0000,830.0000,830.0000,850,10200,
LUPIN_F3,06/05/2023,15:22:00,829.5000,829.5000,829.5000,829.5000,850,11050,
LUPIN_F3,06/06/2023,12:13:00,825.0000,825.0000,825.0000,825.0000,851,10200,
LUPIN_F3,06/06/2023,12:18:00,825.8000,825.8000,825.8000,825.8000,850,11050,
LUPIN_F3,06/06/2023,12:48:00,827.9500,827.9500,827.9500,827.9500,850,11900,
LUPIN_F3,06/06/2023,14:30:00,830.7000,830.7000,830.7000,830.7000,1700,12750,
LUPIN_F3,06/06/2023,14:45:00,831.0500,831.0500,831.0500,831.0500,850,14450,
LUPIN_F3,06/06/2023,14:59:00,832.0000,832.0000,832.0000,832.0000,850,13600,
LUPIN_F3,06/07/2023,15:14:00,828.8500,828.8500,828.8500,828.8500,851,14450,
LUPIN_F3,06/08/2023,09:33:00,830.1000,830.1000,830.1000,830.1000,851,14450,
LUPIN_F3,06/08/2023,09:38:00,830.1000,830.1000,830.1000,830.1000,850,15300,
LUPIN_F3,06/08/2023,09:39:00,830.0000,830.0000,830.0000,830.0000,850,15300,
LUPIN_F3,06/08/2023,09:44:00,825.0000,825.0000,825.0000,825.0000,850,16150,
LUPIN_F3,06/08/2023,11:19:00,825.0000,825.0000,825.0000,825.0000,850,17000,
LUPIN_F3,06/08/2023,11:40:00,830.0000,830.0000,830.0000,830.0000,850,17850,
LUPIN_F3,06/08/2023,11:55:00,825.0000,825.0000,825.0000,825.0000,850,18700,
LUPIN_F3,06/08/2023,12:07:00,822.0000,822.0000,822.0000,822.0000,1700,18700,
LUPIN_F3,06/08/2023,12:22:00,822.0000,822.0000,822.0000,822.0000,1700,17000,
LUPIN_F3,06/09/2023,09:27:00,820.2500,820.2500,820.2500,820.2500,851,17000,
LUPIN_F3,06/09/2023,09:44:00,820.2500,820.2500,820.2500,820.2500,850,17000,
LUPIN_F3,06/09/2023,09:49:00,821.3000,821.3000,821.3000,821.3000,850,17850,
LUPIN_F3,06/09/2023,14:19:00,821.3000,821.3000,821.3000,821.3000,850,17850,
LUPIN_F3,06/09/2023,15:18:00,817.0000,817.0000,817.0000,817.0000,850,19550,
LUPIN_F3,06/09/2023,15:20:00,817.0000,817.0000,817.0000,817.0000,850,20400,
LUPIN_F3,06/09/2023,15:23:00,817.0000,817.0000,817.0000,817.0000,850,20400,
LUPIN_F3,06/09/2023,15:29:00,818.0000,818.0000,818.0000,818.0000,850,21250,
LUPIN_F3,06/12/2023,09:49:00,828.0000,828.0000,828.0000,828.0000,851,22100,
LUPIN_F3,06/12/2023,10:54:00,829.2500,829.2500,829.2500,829.2500,850,22950,
LUPIN_F3,06/14/2023,09:52:00,822.5000,822.5000,822.5000,822.5000,851,22950,
LUPIN_F3,06/14/2023,09:53:00,822.5000,822.5000,822.5000,822.5000,850,22950,
LUPIN_F3,06/14/2023,10:06:00,822.8500,822.8500,822.8500,822.8500,850,22950,
LUPIN_F3,06/14/2023,10:42:00,824.0000,824.0000,824.0000,824.0000,850,23800,
LUPIN_F3,06/15/2023,09:25:00,837.8500,837.8500,837.8500,837.8500,851,24650,
LUPIN_F3,06/15/2023,09:31:00,840.5500,840.5500,840.5500,840.5500,850,24650,
LUPIN_F3,06/15/2023,10:02:00,840.5500,840.5500,840.5500,840.5500,850,24650,
LUPIN_F3,06/15/2023,10:15:00,842.2000,842.2000,842.2000,842.2000,850,24650,
LUPIN_F3,06/15/2023,10:37:00,842.2000,842.2000,842.2000,842.2000,850,24650,
LUPIN_F3,06/15/2023,10:38:00,841.8000,841.8000,841.8000,841.8000,850,24650,
LUPIN_F3,06/15/2023,11:56:00,839.0500,839.0500,839.0500,839.0500,850,24650,
LUPIN_F3,06/15/2023,12:30:00,839.2500,839.2500,839.2500,839.2500,850,24650,
LUPIN_F3,06/15/2023,12:51:00,844.0000,844.0000,844.0000,844.0000,850,25500,
LUPIN_F3,06/15/2023,13:54:00,844.0000,844.0000,844.0000,844.0000,850,25500,
LUPIN_F3,06/15/2023,15:15:00,842.3500,842.3500,842.3500,842.3500,850,25500,
LUPIN_F3,06/15/2023,15:23:00,842.3500,842.3500,842.3500,842.3500,850,24650,
LUPIN_F3,06/15/2023,15:24:00,841.0000,841.0000,841.0000,841.0000,850,23800,
LUPIN_F3,06/16/2023,09:57:00,847.5000,847.5000,847.5000,847.5000,851,23800,
LUPIN_F3,06/16/2023,10:00:00,847.5000,847.5000,847.5000,847.5000,850,23800,
LUPIN_F3,06/16/2023,11:05:00,844.0000,844.0000,844.0000,844.0000,850,24650,
LUPIN_F3,06/16/2023,11:45:00,844.0000,844.0000,844.0000,844.0000,1700,24650,
LUPIN_F3,06/16/2023,12:18:00,843.2500,843.2500,843.2500,843.2500,850,24650,
LUPIN_F3,06/16/2023,12:21:00,842.0000,842.0000,842.0000,842.0000,850,24650,
LUPIN_F3,06/16/2023,14:05:00,839.0000,839.0000,839.0000,839.0000,850,24650,
LUPIN_F3,06/16/2023,14:06:00,839.0000,839.0000,839.0000,839.0000,850,25500,
LUPIN_F3,06/16/2023,14:49:00,839.0000,839.0000,839.0000,839.0000,850,26350,
LUPIN_F3,06/16/2023,15:24:00,838.9000,838.9000,838.9000,838.9000,850,26350,
LUPIN_F3,06/16/2023,15:27:00,838.0000,838.0000,838.0000,838.0000,850,26350,
LUPIN_F3,06/16/2023,15:29:00,838.0000,838.0000,838.0000,838.0000,850,26350,
LUPIN_F3,06/19/2023,10:27:00,836.0000,836.0000,836.0000,836.0000,1701,24650,
LUPIN_F3,06/19/2023,12:25:00,839.7500,839.7500,839.7500,839.7500,850,24650,
LUPIN_F3,06/19/2023,14:11:00,839.7500,839.7500,839.7500,839.7500,850,24650,
LUPIN_F3,06/19/2023,15:01:00,834.0500,834.0500,834.0500,834.0500,850,24650,
LUPIN_F3,06/19/2023,15:06:00,834.0500,834.0500,834.0500,834.0500,850,24650,
LUPIN_F3,06/19/2023,15:28:00,834.0000,834.0000,834.0000,834.0000,850,23800,
LUPIN_F3,06/20/2023,09:25:00,833.6500,833.6500,826.0500,826.0500,1701,23800,
LUPIN_F3,06/20/2023,12:28:00,826.0500,826.0500,826.0500,826.0500,850,25500,
LUPIN_F3,06/20/2023,12:29:00,838.4500,838.4500,838.3500,838.3500,3400,25500,
LUPIN_F3,06/20/2023,12:30:00,839.0000,839.1000,839.0000,839.1000,1700,26350,
LUPIN_F3,06/21/2023,10:09:00,840.4000,840.4000,840.4000,840.4000,851,27200,
LUPIN_F3,06/21/2023,10:54:00,840.4000,840.4000,840.4000,840.4000,850,26350,
LUPIN_F3,06/21/2023,11:06:00,865.0000,865.0000,865.0000,865.0000,850,26350,
