<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
GRANULES_F3,06/01/2023,09:20:00,289.6000,289.6000,289.6000,289.6000,2001,32000,
GRANULES_F3,06/01/2023,09:24:00,290.4500,290.4500,290.4500,290.4500,2000,32000,
GRANULES_F3,06/01/2023,10:27:00,290.4500,290.4500,290.4500,290.4500,2000,32000,
GRANULES_F3,06/01/2023,10:28:00,290.0000,290.0000,290.0000,290.0000,2000,32000,
GRANULES_F3,06/01/2023,11:49:00,289.8000,289.8000,289.8000,289.8000,2000,32000,
GRANULES_F3,06/01/2023,12:35:00,290.0000,290.0000,290.0000,290.0000,2000,34000,
GRANULES_F3,06/01/2023,13:51:00,291.6500,291.6500,291.6500,291.6500,2000,32000,
GRANULES_F3,06/01/2023,14:30:00,291.9500,291.9500,291.9500,291.9500,2000,32000,
GRANULES_F3,06/01/2023,14:45:00,291.9500,291.9500,291.9500,291.9500,2000,34000,
GRANULES_F3,06/01/2023,14:56:00,292.4000,292.4000,292.4000,292.4000,2000,34000,
GRANULES_F3,06/01/2023,15:24:00,292.4000,292.4000,292.4000,292.4000,2000,36000,
GRANULES_F3,06/01/2023,15:28:00,291.5500,291.5500,291.5500,291.5500,2000,36000,
GRANULES_F3,06/02/2023,09:20:00,292.0500,292.0500,292.0500,292.0500,2001,34000,
GRANULES_F3,06/02/2023,09:37:00,291.8000,291.8000,291.8000,291.8000,2000,34000,
GRANULES_F3,06/02/2023,09:38:00,291.8000,291.8000,291.8000,291.8000,4000,36000,
GRANULES_F3,06/02/2023,09:53:00,292.0500,292.0500,292.0500,292.0500,2000,38000,
GRANULES_F3,06/02/2023,09:56:00,291.6000,291.6000,291.6000,291.6000,4000,40000,
GRANULES_F3,06/02/2023,09:57:00,290.0500,290.0500,290.0500,290.0500,4000,42000,
GRANULES_F3,06/02/2023,10:08:00,288.9000,288.9000,288.9000,288.9000,2000,44000,
GRANULES_F3,06/02/2023,10:15:00,288.1000,288.1000,288.1000,288.1000,6000,46000,
GRANULES_F3,06/02/2023,10:16:00,288.1000,288.1000,288.1000,288.1000,6000,46000,
GRANULES_F3,06/02/2023,10:26:00,289.7000,289.7000,289.7000,289.7000,8000,48000,
GRANULES_F3,06/02/2023,11:02:00,290.6500,290.6500,290.6500,290.6500,2000,52000,
