<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
TATAMOTORS_F3,03-10-2023,09:16:00,640.95,640.95,640.95,640.95,1426,72675
TATAMOTORS_F3,03-10-2023,09:18:00,639.6,639.6,639.6,639.6,1425,74100
TATAMOTORS_F3,03-10-2023,09:20:00,637.85,637.85,637.85,637.85,1425,75525
TATAMOTORS_F3,03-10-2023,09:21:00,637.1,637.1,637.1,637.1,1425,75525
TATAMOTORS_F3,03-10-2023,09:35:00,635.0,635.0,635.0,635.0,4275,72675
TATAMOTORS_F3,03-10-2023,09:36:00,634.95,634.95,634.95,634.95,2850,72675
TATAMOTORS_F3,03-10-2023,09:40:00,634.95,634.95,634.95,634.95,1425,74100
TATAMOTORS_F3,03-10-2023,09:47:00,633.0,633.0,633.0,633.0,1425,75525
TATAMOTORS_F3,03-10-2023,09:48:00,633.0,633.0,633.0,633.0,4275,75525
TATAMOTORS_F3,03-10-2023,09:49:00,633.0,633.0,633.0,633.0,1425,75525
TATAMOTORS_F3,03-10-2023,09:51:00,633.0,633.0,633.0,633.0,1425,78375
TATAMOTORS_F3,03-10-2023,09:53:00,633.0,633.0,633.0,633.0,1425,78375
TATAMOTORS_F3,03-10-2023,09:56:00,632.85,632.85,632.85,632.85,1425,78375
TATAMOTORS_F3,03-10-2023,09:57:00,632.5,632.5,632.5,632.5,1425,78375
TATAMOTORS_F3,03-10-2023,10:07:00,631.8,631.8,631.8,631.8,1425,79800
TATAMOTORS_F3,03-10-2023,10:10:00,631.8,631.8,631.8,631.8,1425,81225
TATAMOTORS_F3,03-10-2023,10:11:00,632.05,632.05,632.05,632.05,12825,81225
TATAMOTORS_F3,03-10-2023,10:13:00,632.35,632.35,632.35,632.35,1425,94050
TATAMOTORS_F3,03-10-2023,10:14:00,632.0,632.0,632.0,632.0,1425,92625
TATAMOTORS_F3,03-10-2023,10:36:00,632.2,632.2,632.2,632.2,1425,92625
TATAMOTORS_F3,03-10-2023,10:37:00,631.75,631.75,631.75,631.75,1425,92625
TATAMOTORS_F3,03-10-2023,11:03:00,631.75,631.75,631.75,631.75,2850,95475
TATAMOTORS_F3,03-10-2023,11:04:00,631.6,631.6,631.6,631.6,1425,95475
TATAMOTORS_F3,03-10-2023,11:26:00,631.6,631.6,631.6,631.6,1425,99750
TATAMOTORS_F3,03-10-2023,11:27:00,633.15,633.15,633.15,633.15,1425,101175
TATAMOTORS_F3,03-10-2023,11:29:00,632.65,632.65,632.65,632.65,2850,101175
TATAMOTORS_F3,03-10-2023,11:35:00,632.0,632.0,632.0,632.0,1425,105450
TATAMOTORS_F3,03-10-2023,11:45:00,631.0,631.0,631.0,631.0,1425,106875
TATAMOTORS_F3,03-10-2023,11:46:00,631.0,631.0,631.0,631.0,17100,106875
TATAMOTORS_F3,03-10-2023,11:47:00,631.0,631.0,630.9,630.9,11400,106875
TATAMOTORS_F3,03-10-2023,11:48:00,630.0,630.0,630.0,630.0,7125,102600
TATAMOTORS_F3,03-10-2023,12:01:00,630.0,630.0,630.0,630.0,2850,106875
TATAMOTORS_F3,03-10-2023,12:09:00,630.0,630.0,630.0,630.0,1425,106875
TATAMOTORS_F3,03-10-2023,12:19:00,631.05,631.05,631.05,631.05,1425,108300
TATAMOTORS_F3,03-10-2023,12:23:00,631.05,631.05,631.05,631.05,4275,108300
TATAMOTORS_F3,03-10-2023,12:45:00,632.0,632.0,632.0,632.0,1425,106875
TATAMOTORS_F3,03-10-2023,13:24:00,632.0,632.0,632.0,632.0,1425,106875
TATAMOTORS_F3,03-10-2023,13:51:00,633.75,633.75,633.75,633.75,8550,106875
TATAMOTORS_F3,03-10-2023,13:56:00,633.2,633.2,633.2,633.2,1425,106875
TATAMOTORS_F3,03-10-2023,14:30:00,632.05,632.05,632.05,632.05,1425,106875
TATAMOTORS_F3,03-10-2023,14:42:00,632.05,632.05,632.05,632.05,1425,106875
TATAMOTORS_F3,03-10-2023,14:54:00,632.05,632.05,632.05,632.05,1425,108300
TATAMOTORS_F3,03-10-2023,15:15:00,631.5,631.5,631.5,631.5,1425,109725
TATAMOTORS_F3,03-10-2023,15:18:00,631.5,631.5,631.5,631.5,8550,111150
TATAMOTORS_F3,03-10-2023,15:27:00,631.6,631.6,631.6,631.6,2850,111150
TATAMOTORS_F3,04-10-2023,09:16:00,625.5,627.0,625.5,627.0,4276,108300
TATAMOTORS_F3,04-10-2023,09:23:00,626.35,626.35,626.0,626.0,4275,111150
TATAMOTORS_F3,04-10-2023,09:25:00,625.6,625.6,625.6,625.6,5700,114000
TATAMOTORS_F3,04-10-2023,09:28:00,626.05,626.05,626.05,626.05,2850,115425
TATAMOTORS_F3,04-10-2023,09:29:00,626.3,626.3,626.3,626.3,1425,115425
TATAMOTORS_F3,04-10-2023,09:37:00,623.9,623.9,623.9,623.9,2850,118275
TATAMOTORS_F3,04-10-2023,09:38:00,623.9,623.9,623.9,623.9,1425,118275
TATAMOTORS_F3,04-10-2023,09:51:00,626.55,626.55,626.55,626.55,1425,118275
TATAMOTORS_F3,04-10-2023,10:00:00,625.25,625.25,625.25,625.25,1425,118275
TATAMOTORS_F3,04-10-2023,10:08:00,625.5,625.5,625.5,625.5,1425,119700
TATAMOTORS_F3,04-10-2023,10:23:00,626.35,626.35,626.35,626.35,1425,119700
TATAMOTORS_F3,04-10-2023,10:25:00,627.05,627.05,627.05,627.05,1425,119700
TATAMOTORS_F3,04-10-2023,10:49:00,627.05,627.05,627.05,627.05,1425,121125
TATAMOTORS_F3,04-10-2023,10:59:00,627.05,627.05,627.05,627.05,2850,122550
TATAMOTORS_F3,04-10-2023,11:03:00,627.1,627.1,627.1,627.1,1425,122550
TATAMOTORS_F3,04-10-2023,11:09:00,627.1,627.1,627.1,627.1,2850,122550
TATAMOTORS_F3,04-10-2023,11:14:00,626.4,626.4,626.4,626.4,1425,119700
TATAMOTORS_F3,04-10-2023,11:15:00,626.3,626.3,626.3,626.3,1425,119700
TATAMOTORS_F3,04-10-2023,11:40:00,625.0,625.0,625.0,625.0,1425,121125
TATAMOTORS_F3,04-10-2023,11:48:00,624.0,624.0,624.0,624.0,1425,121125
TATAMOTORS_F3,04-10-2023,11:54:00,623.05,623.05,623.05,623.05,1425,122550
TATAMOTORS_F3,04-10-2023,12:01:00,621.3,621.3,621.3,621.3,1425,122550
TATAMOTORS_F3,04-10-2023,12:02:00,621.3,621.3,621.3,621.3,1425,122550
TATAMOTORS_F3,04-10-2023,12:04:00,622.75,622.75,622.75,622.75,1425,122550
TATAMOTORS_F3,04-10-2023,12:15:00,622.45,622.45,622.45,622.45,1425,123975
TATAMOTORS_F3,04-10-2023,12:20:00,623.15,623.15,623.15,623.15,4275,123975
TATAMOTORS_F3,04-10-2023,12:29:00,622.0,622.0,622.0,622.0,1425,126825
TATAMOTORS_F3,04-10-2023,12:44:00,623.3,623.3,623.3,623.3,1425,125400
TATAMOTORS_F3,04-10-2023,12:46:00,623.45,623.5,623.45,623.5,7125,125400
TATAMOTORS_F3,04-10-2023,12:48:00,623.45,623.45,623.45,623.45,2850,129675
TATAMOTORS_F3,04-10-2023,13:04:00,620.0,620.0,620.0,620.0,2850,129675
TATAMOTORS_F3,04-10-2023,13:08:00,620.0,620.0,620.0,620.0,1425,129675
TATAMOTORS_F3,04-10-2023,13:09:00,620.5,620.5,620.5,620.5,1425,129675
TATAMOTORS_F3,04-10-2023,13:19:00,621.9,621.9,621.9,621.9,1425,129675
TATAMOTORS_F3,04-10-2023,13:28:00,621.9,621.9,621.9,621.9,1425,131100
TATAMOTORS_F3,04-10-2023,13:29:00,621.3,621.3,621.3,621.3,1425,131100
TATAMOTORS_F3,04-10-2023,14:07:00,622.15,622.15,622.15,622.15,1425,131100
TATAMOTORS_F3,04-10-2023,14:19:00,623.7,623.7,623.7,623.7,1425,131100
TATAMOTORS_F3,04-10-2023,14:25:00,623.7,623.7,623.7,623.7,1425,132525
TATAMOTORS_F3,04-10-2023,14:30:00,624.05,624.05,624.05,624.05,1425,132525
TATAMOTORS_F3,04-10-2023,14:50:00,624.0,624.0,624.0,624.0,1425,132525
TATAMOTORS_F3,04-10-2023,14:58:00,623.35,623.35,623.35,623.35,1425,133950
TATAMOTORS_F3,04-10-2023,15:25:00,624.4,624.4,624.4,624.4,1425,135375
TATAMOTORS_F3,05-10-2023,09:15:00,629.0,629.0,627.15,627.15,4276,133950
TATAMOTORS_F3,05-10-2023,09:17:00,629.35,629.35,629.35,629.35,1425,133950
TATAMOTORS_F3,05-10-2023,09:20:00,629.55,629.55,629.55,629.55,1425,129675
TATAMOTORS_F3,05-10-2023,10:14:00,629.55,629.55,629.55,629.55,2850,129675
TATAMOTORS_F3,05-10-2023,10:15:00,627.5,627.5,627.5,627.5,1425,129675
TATAMOTORS_F3,05-10-2023,10:18:00,627.15,627.15,627.15,627.15,2850,131100
TATAMOTORS_F3,05-10-2023,10:32:00,625.5,625.5,625.5,625.5,2850,128250
TATAMOTORS_F3,05-10-2023,11:51:00,625.5,625.5,625.5,625.5,2850,128250
TATAMOTORS_F3,05-10-2023,12:38:00,626.75,626.75,626.75,626.75,2850,131100
TATAMOTORS_F3,05-10-2023,12:45:00,626.4,626.4,626.4,626.4,1425,128250
