<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
BSOFT_F2,03-10-2023,09:16:00,486.85,486.85,486.85,486.85,2001,158000
BSOFT_F2,03-10-2023,09:17:00,487.0,487.0,487.0,487.0,2000,158000
BSOFT_F2,03-10-2023,09:18:00,487.55,487.55,487.55,487.55,4000,158000
BSOFT_F2,03-10-2023,09:19:00,488.95,491.25,488.95,491.25,6000,158000
BSOFT_F2,03-10-2023,09:20:00,491.25,491.25,491.25,491.25,2000,166000
BSOFT_F2,03-10-2023,09:22:00,488.0,488.0,488.0,488.0,2000,166000
BSOFT_F2,03-10-2023,09:23:00,487.95,487.95,487.95,487.95,2000,166000
BSOFT_F2,03-10-2023,09:28:00,490.6,490.6,490.6,490.6,2000,164000
BSOFT_F2,03-10-2023,09:33:00,490.7,490.7,490.7,490.7,2000,162000
BSOFT_F2,03-10-2023,09:36:00,491.55,491.55,491.55,491.55,10000,160000
BSOFT_F2,03-10-2023,09:44:00,492.9,492.9,492.9,492.9,2000,154000
BSOFT_F2,03-10-2023,09:47:00,492.9,492.9,492.9,492.9,4000,154000
BSOFT_F2,03-10-2023,09:48:00,493.6,493.6,493.6,493.6,2000,152000
BSOFT_F2,03-10-2023,09:49:00,493.6,493.6,493.6,493.6,2000,152000
BSOFT_F2,03-10-2023,09:50:00,493.45,493.45,493.45,493.45,4000,152000
BSOFT_F2,03-10-2023,09:51:00,493.3,493.3,493.0,493.0,6000,152000
BSOFT_F2,03-10-2023,10:19:00,492.8,492.8,492.8,492.8,2000,154000
BSOFT_F2,03-10-2023,10:43:00,494.75,494.75,494.75,494.75,2000,156000
BSOFT_F2,03-10-2023,10:55:00,495.65,495.65,495.65,495.65,2000,158000
BSOFT_F2,03-10-2023,11:05:00,496.8,496.8,496.8,496.8,2000,158000
BSOFT_F2,03-10-2023,11:06:00,497.0,497.0,497.0,497.0,2000,158000
BSOFT_F2,03-10-2023,11:07:00,497.85,497.85,497.85,497.85,2000,158000
BSOFT_F2,03-10-2023,11:31:00,497.85,497.85,497.85,497.85,2000,162000
BSOFT_F2,03-10-2023,11:44:00,498.95,498.95,498.95,498.95,2000,164000
BSOFT_F2,03-10-2023,11:47:00,499.45,499.45,499.45,499.45,12000,164000
BSOFT_F2,03-10-2023,11:48:00,498.5,498.5,498.5,498.5,2000,166000
BSOFT_F2,03-10-2023,11:55:00,499.0,499.0,499.0,499.0,2000,166000
BSOFT_F2,03-10-2023,11:56:00,499.75,499.75,499.75,499.75,2000,166000
BSOFT_F2,03-10-2023,12:03:00,503.55,503.55,503.55,503.55,2000,168000
BSOFT_F2,03-10-2023,12:04:00,503.6,503.6,503.6,503.6,2000,168000
BSOFT_F2,03-10-2023,12:05:00,504.4,505.0,504.4,505.0,6000,168000
BSOFT_F2,03-10-2023,12:06:00,505.0,505.0,505.0,505.0,2000,170000
BSOFT_F2,03-10-2023,12:08:00,503.05,503.05,503.05,503.05,2000,170000
BSOFT_F2,03-10-2023,12:11:00,504.65,504.65,504.65,504.65,2000,170000
BSOFT_F2,03-10-2023,12:12:00,504.8,505.0,504.8,505.0,4000,172000
BSOFT_F2,03-10-2023,12:14:00,505.75,505.75,505.75,505.75,2000,172000
BSOFT_F2,03-10-2023,12:15:00,505.75,505.75,505.75,505.75,2000,176000
BSOFT_F2,03-10-2023,12:19:00,505.1,505.1,505.1,505.1,2000,176000
BSOFT_F2,03-10-2023,12:24:00,505.1,505.1,505.1,505.1,2000,178000
BSOFT_F2,03-10-2023,12:28:00,505.75,505.75,505.75,505.75,2000,178000
BSOFT_F2,03-10-2023,12:32:00,505.75,505.75,505.75,505.75,2000,178000
BSOFT_F2,03-10-2023,12:45:00,503.05,503.05,503.05,503.05,4000,178000
BSOFT_F2,03-10-2023,12:46:00,503.8,503.8,503.8,503.8,2000,178000
BSOFT_F2,03-10-2023,12:47:00,502.7,502.7,502.7,502.7,4000,178000
BSOFT_F2,03-10-2023,12:49:00,501.0,501.0,501.0,501.0,10000,178000
BSOFT_F2,03-10-2023,12:58:00,500.6,500.6,500.6,500.6,2000,174000
BSOFT_F2,03-10-2023,13:01:00,502.4,502.4,502.4,502.4,2000,176000
BSOFT_F2,03-10-2023,13:02:00,502.0,502.0,502.0,502.0,2000,176000
BSOFT_F2,03-10-2023,13:03:00,502.3,502.3,502.3,502.3,2000,178000
BSOFT_F2,03-10-2023,13:20:00,502.5,502.5,502.5,502.5,2000,178000
BSOFT_F2,03-10-2023,13:24:00,501.7,501.7,501.7,501.7,2000,176000
BSOFT_F2,03-10-2023,13:37:00,499.25,499.25,499.25,499.25,4000,176000
BSOFT_F2,03-10-2023,13:45:00,501.75,501.75,501.75,501.75,10000,174000
BSOFT_F2,03-10-2023,13:59:00,500.1,500.1,500.1,500.1,2000,174000
BSOFT_F2,03-10-2023,14:03:00,498.95,498.95,498.95,498.95,2000,172000
BSOFT_F2,03-10-2023,14:10:00,498.65,498.65,498.65,498.65,2000,174000
BSOFT_F2,03-10-2023,14:12:00,498.95,498.95,498.7,498.7,4000,174000
BSOFT_F2,03-10-2023,14:13:00,498.9,498.9,498.9,498.9,2000,174000
BSOFT_F2,03-10-2023,14:15:00,498.5,498.5,498.5,498.5,2000,176000
BSOFT_F2,03-10-2023,14:17:00,497.7,497.7,497.7,497.7,6000,176000
BSOFT_F2,03-10-2023,14:19:00,499.05,499.05,499.05,499.05,2000,176000
BSOFT_F2,03-10-2023,14:30:00,499.5,499.5,499.5,499.5,2000,174000
BSOFT_F2,03-10-2023,15:00:00,499.6,500.5,499.6,500.5,4000,174000
BSOFT_F2,03-10-2023,15:06:00,500.0,500.0,500.0,500.0,2000,174000
BSOFT_F2,03-10-2023,15:18:00,500.4,500.4,500.4,500.4,2000,176000
BSOFT_F2,03-10-2023,15:23:00,500.75,500.75,500.75,500.75,2000,178000
BSOFT_F2,03-10-2023,15:24:00,499.5,499.5,499.5,499.5,2000,178000
BSOFT_F2,04-10-2023,09:15:00,497.55,497.55,497.55,497.55,2001,178000
BSOFT_F2,04-10-2023,09:16:00,497.35,497.35,497.25,497.25,4000,178000
BSOFT_F2,04-10-2023,09:18:00,495.4,495.4,495.4,495.4,2000,182000
BSOFT_F2,04-10-2023,09:19:00,495.4,495.4,495.4,495.4,2000,182000
BSOFT_F2,04-10-2023,09:20:00,497.95,498.0,497.95,498.0,4000,186000
BSOFT_F2,04-10-2023,09:23:00,498.0,498.0,497.7,497.7,4000,188000
BSOFT_F2,04-10-2023,09:25:00,498.7,498.7,498.7,498.7,2000,188000
BSOFT_F2,04-10-2023,09:27:00,498.95,498.95,498.95,498.95,4000,186000
BSOFT_F2,04-10-2023,09:38:00,499.0,499.0,499.0,499.0,2000,188000
BSOFT_F2,04-10-2023,09:39:00,499.6,499.6,499.6,499.6,2000,188000
BSOFT_F2,04-10-2023,09:40:00,500.0,500.1,500.0,500.1,4000,188000
BSOFT_F2,04-10-2023,09:45:00,500.1,500.1,500.0,500.0,6000,190000
BSOFT_F2,04-10-2023,09:48:00,498.1,498.1,498.1,498.1,2000,194000
BSOFT_F2,04-10-2023,09:59:00,497.8,497.8,497.8,497.8,2000,194000
BSOFT_F2,04-10-2023,10:02:00,495.0,495.0,495.0,495.0,2000,194000
BSOFT_F2,04-10-2023,10:03:00,494.8,494.8,494.8,494.8,2000,194000
BSOFT_F2,04-10-2023,10:04:00,494.0,494.0,494.0,494.0,2000,194000
BSOFT_F2,04-10-2023,10:08:00,494.0,494.0,494.0,494.0,2000,194000
BSOFT_F2,04-10-2023,10:09:00,494.85,494.85,494.85,494.85,2000,194000
BSOFT_F2,04-10-2023,10:12:00,494.85,494.85,494.75,494.75,4000,194000
BSOFT_F2,04-10-2023,10:15:00,494.75,494.75,494.75,494.75,2000,196000
BSOFT_F2,04-10-2023,10:26:00,494.3,494.3,494.3,494.3,2000,194000
BSOFT_F2,04-10-2023,10:28:00,492.85,492.85,492.85,492.85,10000,194000
BSOFT_F2,04-10-2023,10:30:00,492.5,492.5,492.5,492.5,2000,192000
BSOFT_F2,04-10-2023,11:01:00,492.5,492.5,492.5,492.5,4000,194000
BSOFT_F2,04-10-2023,11:23:00,491.5,491.5,491.5,491.5,2000,194000
BSOFT_F2,04-10-2023,11:31:00,490.0,490.0,490.0,490.0,2000,194000
BSOFT_F2,04-10-2023,11:54:00,489.8,489.8,489.8,489.8,2000,194000
BSOFT_F2,04-10-2023,12:42:00,489.8,489.8,489.8,489.8,2000,194000
BSOFT_F2,04-10-2023,12:45:00,495.5,495.5,495.5,495.5,4000,196000
BSOFT_F2,04-10-2023,12:48:00,495.55,495.55,495.55,495.55,4000,198000
BSOFT_F2,04-10-2023,12:51:00,496.45,496.45,496.45,496.45,2000,196000
BSOFT_F2,04-10-2023,12:53:00,496.45,496.45,496.45,496.45,2000,196000
BSOFT_F2,04-10-2023,13:04:00,494.95,494.95,494.95,494.95,2000,194000
BSOFT_F2,04-10-2023,13:06:00,494.7,494.7,494.7,494.7,2000,192000
BSOFT_F2,04-10-2023,14:20:00,496.0,496.0,496.0,496.0,2000,192000
BSOFT_F2,04-10-2023,14:24:00,496.0,496.0,496.0,496.0,4000,194000
BSOFT_F2,04-10-2023,14:27:00,496.5,496.5,496.5,496.5,2000,190000
BSOFT_F2,04-10-2023,14:30:00,496.45,496.5,496.45,496.5,6000,188000
BSOFT_F2,04-10-2023,14:41:00,496.5,496.5,496.5,496.5,2000,188000
BSOFT_F2,04-10-2023,14:43:00,496.95,496.95,496.95,496.95,2000,190000
BSOFT_F2,04-10-2023,14:46:00,497.15,497.15,497.15,497.15,2000,190000
BSOFT_F2,04-10-2023,14:51:00,496.8,496.8,496.8,496.8,2000,190000
BSOFT_F2,04-10-2023,15:24:00,497.0,497.0,497.0,497.0,2000,192000
BSOFT_F2,04-10-2023,15:26:00,496.8,496.8,496.8,496.8,2000,192000
BSOFT_F2,04-10-2023,15:27:00,496.35,496.35,496.35,496.35,2000,192000
BSOFT_F2,05-10-2023,09:15:00,498.7,500.0,498.7,500.0,6001,188000
